Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Tonix pharmaceuticals holding corp,TNXP,"",612442.0,219000.0,4.35006e-05,0.0001,5846,-3693.0,-0.599382,reduction,0.1147048,Q1 2021,HEALTH CARE,13F,12/31/2021,0.64,0.19
Clearside biomedical inc,CLSD,"",79462.0,219000.0,4.35006e-05,0.0001,5847,32646.0,69.73257,addition,0.1321116,Q2 2021,HEALTH CARE,13F,12/31/2021,4.4291,2.08
Vintage wine estates inc,VWE,"",18489.0,219000.0,4.35006e-05,,5848,18489.0,,new,0.0299703,Q4 2021,FINANCE,13F,12/31/2021,11.82,10.0
The original bark company,BARK,"",51876.0,219000.0,4.35006e-05,0.0,5849,31412.0,153.498827,addition,0.0298840,Q2 2021,FINANCE,13F,12/31/2021,6.9261,3.5
Aris water solutions inc,ARIS,"",16919.0,219000.0,4.35006e-05,,5850,16919.0,,new,0.0774402,Q4 2021,INDUSTRIALS,13F,12/31/2021,12.95,19.16
Arogo capital acquisition corp,AOGOU,"",21900.0,219000.0,4.35006e-05,,5851,21900.0,,new,0.2324279,Q4 2021,FINANCE,13F,12/31/2021,10.01,
Gencor industries inc,GENC,"",18875.0,218000.0,4.3302e-05,0.0,5852,12.0,0.063617,addition,0.1529722,Q4 2019,INDUSTRIALS,13F,12/31/2021,11.52,10.2
Tgpx holdings i llc,COOK,"",17921.0,218000.0,4.3302e-05,0.0027,5853,-597658.0,-97.088757,reduction,0.0152457,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,20.93,7.3
Alpha healthcare acquisition corp iii,ALPA,"",22596.0,218000.0,4.3302e-05,0.0,5854,9896.0,77.92126,addition,0.1420419,Q3 2021,FINANCE,13F,12/31/2021,9.6537,9.74
Greif inc. class b,GEF.B,"",3634.0,217000.0,4.31034e-05,0.0004,5855,-26930.0,-88.110195,reduction,0.0165124,Q3 2020,MATERIALS,13F,12/31/2021,60.51,61.06
Acer therapeutics inc,ACER,"",95343.0,217000.0,4.31034e-05,0.0001,5856,1.0,0.001049,addition,0.6662570,Q4 2018,HEALTH CARE,13F,12/31/2021,6.44,2.3
Gt biopharma,GTBP,"",71234.0,217000.0,4.31034e-05,0.0001,5857,18808.0,35.875329,addition,0.2329252,Q3 2021,HEALTH CARE,13F,12/31/2021,5.7657,2.54
Rada electronic industries ltd.,RADA,"",22877.0,216000.0,4.29047e-05,0.0001,5858,-19261.0,-45.709336,reduction,0.0461137,Q1 2020,INDUSTRIALS,13F,12/31/2021,7.28,15.06
Omega therapeutics inc,OMGA,"",19051.0,216000.0,4.29047e-05,,5859,19051.0,,new,0.0398493,Q4 2021,HEALTH CARE,13F,12/31/2021,11.33,5.87
Mvb financial corp,MVBF,"",5173.0,215000.0,4.27061e-05,0.0003,5860,-29078.0,-84.896791,reduction,0.0427651,Q3 2019,FINANCE,13F,12/31/2021,29.97,41.46
Niu technologies,NIU,"",13288.0,214000.0,4.25075e-05,0.0007,5861,-123161.0,-90.261563,reduction,0.0193789,Q4 2018,CONSUMER DISCRETIONARY,13F,12/31/2021,22.65,8.93
Yalla group ltd ads,YALA,PUT,31900.0,214000.0,4.25075e-05,0.0001,5862,-500.0,-1.54321,reduction,N/A,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,4.3
Diversey holdings ltd,DSEY,"",16076.0,214000.0,4.25075e-05,0.0005,5863,-127056.0,-88.76841,reduction,0.0050452,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,15.15,7.76
Teradyne inc,TER,PUT,1300.0,213000.0,4.23088e-05,,5864,1300.0,,new,N/A,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,106.02
Artesian resources corp  class a,ARTNA,"",4594.0,213000.0,4.23088e-05,,5865,4594.0,,new,0.0538896,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,46.33,46.35
Mechel pao american depositary shares adr,MTL,"",66985.0,213000.0,4.23088e-05,0.0001,5866,-17056.0,-20.294856,reduction,0.0321834,Q4 2006,MATERIALS,13F,12/31/2021,3.47,2.25
Spdr bloomberg barclays long term corporate bond etf,SPLB,"",6772.0,213000.0,4.23088e-05,0.0042,5867,-622542.0,-98.923908,reduction,No Data,Q1 2019,FINANCE,13F,12/31/2021,31.57,25.83
Microchip technology inc. note 0.125%11/1,DEBT-MICR,PRN,172000.0,213000.0,4.23088e-05,0.0,5868,100000.0,138.888889,addition,N/A,Q3 2021, ,13F,12/31/2021,,
Immuneering corp,IMRX,"",13162.0,213000.0,4.23088e-05,,5869,13162.0,,new,0.0498990,Q4 2021,HEALTH CARE,13F,12/31/2021,16.17,6.39
Proshares ultrashort s&p500,SDS,"",6002.0,212000.0,4.21102e-05,0.0001,5870,-4880.2,-44.845711,reduction,No Data,Q4 2019,FINANCE,13F,12/31/2021,88.47,39.76
Restaurant brands international inc,QSR,CALL,3500.0,212000.0,4.21102e-05,0.0,5871,0.0,0.0,,N/A,Q3 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,,60.43
Gty technology holdings inc,GTYH,"",31652.0,212000.0,4.21102e-05,0.0001,5872,-5504.0,-14.81322,reduction,0.0547766,Q2 2019,FINANCE,13F,12/31/2021,5.6,3.3
Emerald expositions events inc,EEX,"",53288.0,212000.0,4.21102e-05,0.0001,5873,-9505.0,-15.137038,reduction,0.0757486,Q2 2017,COMMUNICATIONS,13F,12/31/2021,6.88,3.01
Fs development corp,GMTX,"",72778.0,212000.0,4.21102e-05,0.0,5874,57858.0,387.788204,addition,0.1684358,Q4 2020,FINANCE,13F,12/31/2021,4.4455,1.55
Berkshire grey inc,BGRY,"",38303.0,211000.0,4.19116e-05,0.0,5875,13954.0,57.308308,addition,0.0171045,Q3 2021,INDUSTRIALS,13F,12/31/2021,6.4726,2.32
Corecard corporation,CCRD,"",5409.0,210000.0,4.17129e-05,,5876,5409.0,,new,0.0624753,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,
Cui glbl inc,OEG,"",95804.0,210000.0,4.17129e-05,0.0,5877,50340.0,110.724969,addition,0.1437372,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,3.2245,1.58
Cipher mining inc,CIFR,"",45343.0,210000.0,4.17129e-05,0.0001,5878,20605.0,83.29291,addition,N/A,Q3 2021,FINANCE,13F,12/31/2021,,
First western financial inc,MYFW,"",6885.0,209000.0,4.15143e-05,,5879,6885.0,,new,0.0730116,Q2 2021,FINANCE,13F,12/31/2021,30.36,32.1
Foster (l.b.) co.,FSTR,"",15117.0,208000.0,4.13157e-05,0.0001,5880,-543.0,-3.467433,reduction,0.1396179,Q2 2019,INDUSTRIALS,13F,12/31/2021,21.79,14.7
X financial-adr,XYF,"",69156.0,208000.0,4.13157e-05,0.0001,5881,-1985.0,-2.790233,reduction,N/A,Q1 2021, ,13F,12/31/2021,,
Pine technology acquisition corp,PTOCW,"",365169.0,208000.0,4.13157e-05,0.0001,5882,0.0,0.0,,N/A,Q2 2021, ,13F,12/31/2021,,
Avidxchange holdings inc,AVDX,"",13810.0,208000.0,4.13157e-05,,5883,13810.0,,new,0.0070160,Q4 2021, ,13F,12/31/2021,15.06,8.63
Wisdomtree emerging markets ex-state-owned enterprises fund,XSOE,"",5621.0,207000.0,4.1117e-05,0.0001,5884,-6414.0,-53.294558,reduction,No Data,Q1 2021,FINANCE,13F,12/31/2021,40.69,31.63
Strategy shares newfound/resolve robust momentum etf,ROMO,"",6840.0,207000.0,4.1117e-05,,5885,6840.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,30.24,26.919
Momentus inc,MNTS,"",49617.0,207000.0,4.1117e-05,,5886,49617.0,,new,0.0610958,Q4 2021,FINANCE,13F,12/31/2021,4.18,3.46
Ftac hera acquisition corp,HERAW,"",218179.0,207000.0,4.1117e-05,0.0,5887,0.0,0.0,,N/A,Q2 2021, ,13F,12/31/2021,,
Invesco s&p global water index etf,CGW,"",3390.0,206000.0,4.09184e-05,,5888,3390.0,,new,No Data,Q4 2021, ,13F,12/31/2021,60.63,51.08
Check cap ltd,CHEK,"",305991.0,206000.0,4.09184e-05,0.0,5889,216662.0,242.543855,addition,0.3174018,Q1 2021,HEALTH CARE,13F,12/31/2021,0.764,0.385
Fidelity blue chip value etf,FBCV,"",6989.0,206000.0,4.09184e-05,,5890,6989.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,29.41,29.56
Cazoo group ltd,CZOO,PUT,34200.0,206000.0,4.09184e-05,,5891,34200.0,,new,N/A,Q4 2021,FINANCE,13F,12/31/2021,,2.68
Independence holding co,IHC,"",3619.0,205000.0,4.07198e-05,,5892,3619.0,,new,N/A,Q4 2021,FINANCE,13F,12/31/2021,56.68,
Centrais electricas brasileiras sa adr,EBR,"",33702.0,205000.0,4.07198e-05,0.0,5893,2305.0,7.341466,addition,0.0026149,Q4 2016,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,7.3197,9.12
Pam transportation services inc,PTSI,"",5770.0,205000.0,4.07198e-05,,5894,5770.0,,new,0.0259153,Q4 2021,TRANSPORTS,13F,12/31/2021,35.505,25.23
Inmune bio inc,INMB,"",20053.0,205000.0,4.07198e-05,,5895,20053.0,,new,0.1122594,Q4 2021,HEALTH CARE,13F,12/31/2021,10.2,8.31
Wayfair inc note 0.625%10/0,DEBT-WAYF,PRN,225000.0,205000.0,4.07198e-05,0.0,5896,0.0,0.0,,N/A,Q3 2021, ,13F,12/31/2021,,
Ftac emerald acquisition corp,EMLDU,"",20479.0,204000.0,4.05211e-05,,5897,20479.0,,new,0.0894670,Q4 2021,FINANCE,13F,12/31/2021,9.97,10.05
Global x copper miners etf,COPX,"",5483.0,202000.0,4.01239e-05,,5898,5483.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,36.91,46.11
Accelerate diagnostics corp,AXDX,"",38720.0,202000.0,4.01239e-05,0.0,5899,25884.0,201.651605,addition,0.0571075,Q2 2013,HEALTH CARE,13F,12/31/2021,7.7792,1.03
First northwest bancorp,FNWB,"",10002.0,202000.0,4.01239e-05,,5900,10002.0,,new,0.0999598,Q4 2021,FINANCE,13F,12/31/2021,20.2,22.09
Us ecology equity warrants exp 17 oct 2023,ECOLW,"",36750.0,202000.0,4.01239e-05,0.0,5901,0.0,0.0,,N/A,Q4 2019, ,13F,12/31/2021,,
Ibio inc,IBIO,"",365389.0,201000.0,3.99252e-05,0.0001,5902,129809.0,55.101876,addition,0.1676422,Q1 2020,HEALTH CARE,13F,12/31/2021,0.9562,0.37
Vor biopharma inc,VOR,"",17237.0,200000.0,3.97266e-05,,5903,17237.0,,new,0.0459796,Q4 2021,HEALTH CARE,13F,12/31/2021,11.62,5.85
Oak valley bancorp (ca),OVLY,"",11433.0,199000.0,3.9528e-05,0.0,5904,886.0,8.400493,addition,0.1387652,Q1 2021,FINANCE,13F,12/31/2021,17.1694,18.0
Falcon minerals corp,FLMN,"",40860.0,199000.0,3.9528e-05,0.0,5905,-5512.0,-11.886483,reduction,0.0868226,Q3 2018,FINANCE,13F,12/31/2021,7.24,7.34
Standard lithium ltd,SLI,"",20293.0,199000.0,3.9528e-05,,5906,20293.0,,new,0.0123603,Q4 2021,MATERIALS,13F,12/31/2021,9.81,7.08
Proshares short msci emerging markets,EUM,"",15557.0,198000.0,3.93293e-05,,5907,15557.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,12.72,13.72
Silvercrest asset management group inc,SAMG,"",11549.0,198000.0,3.93293e-05,0.0,5908,-3170.0,-21.536789,reduction,0.1170218,Q4 2019,FINANCE,13F,12/31/2021,13.89,21.28
Investar holding corp,ISTR,"",10775.0,198000.0,3.93293e-05,0.0001,5909,-216.0,-1.965244,reduction,0.1045080,Q1 2019,FINANCE,13F,12/31/2021,21.82,18.72
Zedge inc,ZDGE,"",23246.0,198000.0,3.93293e-05,0.0,5910,12360.0,113.540327,addition,0.1675354,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,10.7759,6.15
Thorne healthtech inc,THRN,"",31828.0,198000.0,3.93293e-05,0.0001,5911,-3172.0,-9.062857,reduction,0.0605622,Q3 2021, ,13F,12/31/2021,8.65,6.93
Direxion daily energy bear 2x shares,ERY,"",17804.0,197000.0,3.91307e-05,,5912,17804.0,,new,No Data,Q4 2021,ENERGY,13F,12/31/2021,11.07,4.84
Tile shop hldgs inc,TTSH,"",27656.0,197000.0,3.91307e-05,0.0,5913,2339.0,9.238851,addition,0.0532612,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,7.8166,6.26
Bragg gaming group inc,BRAG,"",39214.0,197000.0,3.91307e-05,,5914,39214.0,,new,0.1965020,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,5.03,5.36
Fidelity msci energy index etf,FENY,"",12938.0,196000.0,3.89321e-05,,5915,12938.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,15.18,21.93
Inspired entertainment inc.,INSE,"",15110.0,196000.0,3.89321e-05,0.0012,5916,-460490.0,-96.82296,reduction,0.0644807,Q2 2021,COMMUNICATIONS,13F,12/31/2021,12.75,10.68
Standard lithium ltd,SLI,PUT,20000.0,196000.0,3.89321e-05,,5917,20000.0,,new,N/A,Q4 2021,MATERIALS,13F,12/31/2021,,7.08
Maxeon solar technologies  ltd.,MAXN,PUT,14040.0,195000.0,3.87334e-05,,5918,14040.0,,new,N/A,Q4 2021,ENERGY,13F,12/31/2021,,13.29
Stride inc note 1.125% 9/0,DEBT-STRI,PRN,200000.0,195000.0,3.87334e-05,,5919,200000.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Collegium pharmaceutical inc note 2.625% 2/1,PRN-COLL,PRN,200000.0,194000.0,3.85348e-05,0.0,5920,25000.0,14.285714,addition,N/A,Q3 2021, ,13F,12/31/2021,,
First reserve sustainable growth corp,FRSGU,"",35575.0,193000.0,3.83362e-05,0.0,5921,17649.0,98.454758,addition,0.1778750,Q1 2021,FINANCE,13F,12/31/2021,10.4911,10.025
Coherus biosciences inc note 1.500% 4/1,DEBT-COHE,PRN,175000.0,193000.0,3.83362e-05,0.0,5922,0.0,0.0,,N/A,Q2 2021, ,13F,12/31/2021,,
Journey medical corp,DERM,"",35820.0,193000.0,3.83362e-05,,5923,35820.0,,new,0.3360337,Q4 2021, ,13F,12/31/2021,5.38,4.75
Origin materials inc,ORGNW,"",129044.0,192000.0,3.81375e-05,0.0,5924,0.0,0.0,,N/A,Q2 2021, ,13F,12/31/2021,,
Noble rock acquisition corp,NRACU,"",19464.0,191000.0,3.79389e-05,0.0001,5925,-6487.0,-24.99711,reduction,0.0973200,Q2 2021,FINANCE,13F,12/31/2021,10.0,9.85
Apollo investment corporation,AINV,"",14836.0,190000.0,3.77403e-05,0.0001,5926,-13815.0,-48.218212,reduction,No Data,Q2 2004,FINANCE,13F,12/31/2021,10.83,13.3
Target hospitality corp,TH,"",53469.0,190000.0,3.77403e-05,0.0,5927,-8137.0,-13.208129,reduction,0.0524449,Q2 2019,FINANCE,13F,12/31/2021,2.24,5.87
Cantaloupe inc,CTLP,"",21326.0,189000.0,3.75416e-05,0.0001,5928,-19160.0,-47.325001,reduction,0.0300008,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,10.88,5.43
Burcon nutrascience corp,BRCN,"",157300.0,189000.0,3.75416e-05,,5929,157300.0,,new,0.1446988,Q4 2021,HEALTH CARE,13F,12/31/2021,1.2,0.75
Ehang holdings ltd. ads,EH,"",12671.0,189000.0,3.75416e-05,0.0001,5930,-1701.0,-11.835513,reduction,0.0384754,Q2 2021,TRANSPORTS,13F,12/31/2021,43.0,11.19
Alto ingredients inc,ALTO,"",39061.0,187000.0,3.71444e-05,0.0001,5931,-60102.0,-60.6093,reduction,0.0529809,Q4 2020,ENERGY,13F,12/31/2021,5.23,7.08
Kaleyra inc.,KLR,"",18673.0,187000.0,3.71444e-05,0.0001,5932,-6538.0,-25.933124,reduction,0.0440798,Q3 2021,FINANCE,13F,12/31/2021,11.01,5.59
Ouster inc,OUST,CALL,35900.0,187000.0,3.71444e-05,,5933,35900.0,,new,N/A,Q4 2021,FINANCE,13F,12/31/2021,,4.04
Twin ridge capital acquisition corp,TRCA.WS,"",309716.0,186000.0,3.69457e-05,0.0,5934,0.0,0.0,,N/A,Q2 2021, ,13F,12/31/2021,,
Northern dynasty minerals ltd.,NAK,"",566425.0,185000.0,3.67471e-05,0.0001,5935,0.0,0.0,,0.1069171,Q3 2021,MATERIALS,13F,12/31/2021,0.46,0.4
Alpine immune sciences inc,ALPN,"",13379.0,185000.0,3.67471e-05,,5936,13379.0,,new,0.0441632,Q4 2021,HEALTH CARE,13F,12/31/2021,13.85,8.0
Pulse biosciences inc,PLSE,"",12522.0,185000.0,3.67471e-05,0.0001,5937,66.0,0.529865,addition,0.0422594,Q4 2020,HEALTH CARE,13F,12/31/2021,23.494,3.47
Prospect capital corp,PSEC,"",21836.0,184000.0,3.65485e-05,0.0001,5938,-34713.0,-61.385701,reduction,No Data,Q4 2006,FINANCE,13F,12/31/2021,7.04,8.29
Voxx international corporation,VOXX,"",18110.0,184000.0,3.65485e-05,0.0001,5939,-20671.0,-53.301875,reduction,0.0837858,Q1 2021,INDUSTRIALS,13F,12/31/2021,15.13,8.86
Pfsweb inc.,PFSW,"",14308.0,184000.0,3.65485e-05,0.0001,5940,-6526.0,-31.323798,reduction,0.0645657,Q3 2021,COMMUNICATIONS,13F,12/31/2021,12.9,11.37
Vista oil & gas sab de cv,VIST,"",34532.0,184000.0,3.65485e-05,0.0,5941,23344.0,208.652127,addition,0.0397673,Q1 2021,ENERGY,13F,12/31/2021,4.4325,9.01
Forte biosciences inc. (tocagen),FBRX,"",85240.0,182000.0,3.61512e-05,0.0,5942,72206.0,553.981894,addition,0.5777198,Q1 2021,HEALTH CARE,13F,12/31/2021,7.0407,1.42
Annovis bio  inc.,ANVS,"",10273.0,181000.0,3.59526e-05,,5943,10273.0,,new,0.1258341,Q2 2021,HEALTH CARE,13F,12/31/2021,17.58,13.19
Churchill capital corp vii,CVII.WS,"",180940.0,181000.0,3.59526e-05,0.0,5944,1311.0,0.729838,addition,N/A,Q2 2021, ,13F,12/31/2021,,
1life healthcare inc note 3.000% 6/1,DEBT-1LIF,PRN,200000.0,180000.0,3.5754e-05,0.0,5945,0.0,0.0,,N/A,Q3 2021, ,13F,12/31/2021,,
Lifestance health group inc,LFST,"",18735.0,178000.0,3.53567e-05,0.0001,5946,-421.0,-2.197745,reduction,0.0050057,Q2 2021,HEALTH CARE,13F,12/31/2021,3.78,10.99
Cellebrite di ltd,CLBT,"",22051.0,177000.0,3.51581e-05,,5947,22051.0,,new,0.0125284,Q4 2020,FINANCE,13F,12/31/2021,8.02,5.69
Ammo inc,POWW,"",32317.0,176000.0,3.49594e-05,0.0006,5948,-418826.0,-92.836639,reduction,0.0279737,Q1 2021,INDUSTRIALS,13F,12/31/2021,7.35,4.31
Lightwave logic  inc.,LWLG,"",11746.0,175000.0,3.47608e-05,,5949,11746.0,,new,0.0105840,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,14.88,10.81
Gordon pointe acquisition corp,HOFV,"",115161.0,175000.0,3.47608e-05,0.0001,5950,-30225.0,-20.789485,reduction,0.1065092,Q1 2021,FINANCE,13F,12/31/2021,2.65,0.953
Marlin technology corp,FINMU,"",17543.0,175000.0,3.47608e-05,0.0,5951,-5847.0,-24.997862,reduction,0.0584767,Q1 2021, ,13F,12/31/2021,9.88,9.94
Infrastructure and energy alternativbes inc,IEAWW,"",125142.0,174000.0,3.45622e-05,0.0001,5952,-217864.0,-63.51609,reduction,N/A,Q4 2018,INDUSTRIALS,13F,12/31/2021,,
Twelve seas investment co ii,TWLVW,"",347514.0,174000.0,3.45622e-05,0.0,5953,0.0,0.0,,N/A,Q2 2021, ,13F,12/31/2021,,
Elevate credit inc,ELVT,"",58178.0,173000.0,3.43635e-05,0.0,5954,5666.0,10.789915,addition,0.1879144,Q2 2018,FINANCE,13F,12/31/2021,4.2607,2.98
Markforged holding corporation,MKFG,"",32219.0,173000.0,3.43635e-05,,5955,32219.0,,new,0.0173359,Q4 2021,FINANCE,13F,12/31/2021,5.37,3.77
Borr drilling ltd,BORR,"",83372.0,172000.0,3.41649e-05,0.0,5956,34781.0,71.579099,addition,0.0553777,Q3 2019,ENERGY,13F,12/31/2021,1.8385,4.7
Heat biologics inc,HTBX,"",56465.0,171000.0,3.39663e-05,0.0001,5957,6278.0,12.509216,addition,0.2201380,Q1 2021,HEALTH CARE,13F,12/31/2021,5.9109,2.8
Maverix metals inc,MMX,"",39123.0,171000.0,3.39663e-05,0.0,5958,-11806.0,-23.181292,reduction,0.0266287,Q2 2020,MATERIALS,13F,12/31/2021,5.1,5.31
Ponce financial group inc,PDLB,"",16357.77,170000.0,3.37676e-05,0.0,5959,1021.14,6.658177,addition,0.0676630,Q2 2021,FINANCE,13F,12/31/2021,9.8277,10.36
Loma negra cia industrial argentina sa,LOMA,"",25531.0,170000.0,3.37676e-05,,5960,25531.0,,new,0.0214177,Q2 2019,INDUSTRIALS,13F,12/31/2021,6.67,6.5
Marblegate acquisition corp,GATE,"",17400.0,170000.0,3.37676e-05,,5961,17400.0,,new,0.0580000,Q4 2021, ,13F,12/31/2021,9.77,9.87
Luna innovations inc,LUNA,"",19769.0,167000.0,3.31717e-05,0.0,5962,3226.0,19.500695,addition,0.0612081,Q4 2019,INDUSTRIALS,13F,12/31/2021,8.3228,6.24
Applied genetic technologies corp,AGTC,"",87925.0,167000.0,3.31717e-05,0.0001,5963,-22931.0,-20.685394,reduction,0.2048516,Q1 2020,HEALTH CARE,13F,12/31/2021,4.29,1.1
Uxin ltd,UXIN,"",105495.0,167000.0,3.31717e-05,0.0,5964,20849.0,24.630815,addition,0.0276300,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,2.5027,0.872
Nano-x imaging ltd.,NNOX,"",11512.0,167000.0,3.31717e-05,0.0001,5965,-2126.0,-15.588796,reduction,0.0240530,Q2 2021,HEALTH CARE,13F,12/31/2021,32.05,11.56
Adagio therapeutics inc,ADGI,"",22983.0,167000.0,3.31717e-05,,5966,22983.0,,new,0.0206586,Q4 2021,HEALTH CARE,13F,12/31/2021,7.26,3.59
Arcos dorados holdings inc,ARCO,"",28388.0,166000.0,3.29731e-05,0.0001,5967,-35530.0,-55.586846,reduction,0.0228806,Q2 2012,CONSUMER DISCRETIONARY,13F,12/31/2021,5.12,7.6
Alpha partners technology merger corp,APTM,"",17114.0,166000.0,3.29731e-05,,5968,17114.0,,new,0.0605805,Q4 2021,FINANCE,13F,12/31/2021,9.7,9.7
Chegg inc note 9/0,DEBT-CHEG,PRN,200000.0,166000.0,3.29731e-05,0.0,5969,25000.0,14.285714,addition,N/A,Q3 2021, ,13F,12/31/2021,,
La jolla pharmaceutical co,LJPC,"",35577.0,165000.0,3.27745e-05,0.0,5970,-8545.0,-19.366756,reduction,0.1292580,Q1 2017,HEALTH CARE,13F,12/31/2021,4.37,4.37
Gaiam inc,GAIA,"",19233.0,165000.0,3.27745e-05,0.0,5971,11.0,0.057226,addition,0.1276963,Q2 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,10.6388,4.87
United insurance holdings corp,UIHC,"",37942.0,165000.0,3.27745e-05,0.0001,5972,-128277.0,-77.173488,reduction,0.0875928,Q3 2021,FINANCE,13F,12/31/2021,3.63,2.95
Icecure medical ltd,ICCM1,"",53987.0,165000.0,3.27745e-05,,5973,53987.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
New age beverages corp,NBEV,"",159585.0,165000.0,3.27745e-05,0.0001,5974,-16589.0,-9.416259,reduction,0.1166659,Q4 2018,CONSUMER STAPLES,13F,12/31/2021,2.26,0.474
Medicus sciences acquisition corp,MSAC,"",17018.0,165000.0,3.27745e-05,0.0,5975,0.0,0.0,,0.1831468,Q2 2021,FINANCE,13F,12/31/2021,9.65,9.81
Team inc,TISI,"",149449.0,163000.0,3.23772e-05,0.0002,5976,-156469.0,-51.147366,reduction,0.3465535,Q3 2007,INDUSTRIALS,13F,12/31/2021,8.6,2.04
Amryt pharma plc,AMYT,"",15110.0,163000.0,3.23772e-05,0.0001,5977,-11911.0,-44.08053,reduction,0.0236231,Q3 2021,HEALTH CARE,13F,12/31/2021,12.05,7.88
Boa acquisition corp,BOAS.WS,"",308485.0,163000.0,3.23772e-05,0.0,5978,0.0,0.0,,N/A,Q2 2021, ,13F,12/31/2021,,
Karyopharm therapeutics inc,KPTI,PRN,200000.0,162000.0,3.21786e-05,0.0,5979,100000.0,100.0,addition,N/A,Q2 2021,HEALTH CARE,13F,12/31/2021,,7.8
Quantum computing inc,QUBT,"",47492.0,162000.0,3.21786e-05,,5980,47492.0,,new,0.1628847,Q4 2021, ,13F,12/31/2021,3.41,2.16
Ceragon networks ltd,CRNT,"",62241.0,161000.0,3.19799e-05,0.0001,5981,-120814.0,-65.998744,reduction,0.0746431,Q4 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,3.66,2.13
Transglobe energy corp,TGA,"",53501.0,161000.0,3.19799e-05,,5982,53501.0,,new,0.0728422,Q1 2021,ENERGY,13F,12/31/2021,3.01,4.47
New pacific metals corp,3N7:GETTEX2,"",54712.0,161000.0,3.19799e-05,0.0,5983,7704.0,16.3887,addition,N/A,Q2 2021,MATERIALS,13F,12/31/2021,,
Ikena oncology inc,IKNA,"",12864.0,161000.0,3.19799e-05,,5984,12864.0,,new,0.0358261,Q4 2021,HEALTH CARE,13F,12/31/2021,12.54,6.99
Flame acquisition corp,FLME.WS,"",267503.0,161000.0,3.19799e-05,0.0,5985,0.0,0.0,,N/A,Q2 2021, ,13F,12/31/2021,,
Arrowroot acquisition corp,ARRWW,"",309564.0,161000.0,3.19799e-05,0.0,5986,0.0,0.0,,N/A,Q2 2021, ,13F,12/31/2021,,
Alkaline water company inc,WTER,"",135481.0,160000.0,3.17813e-05,0.0,5987,92479.0,215.057439,addition,0.1234728,Q2 2020,CONSUMER STAPLES,13F,12/31/2021,1.2086,0.834
Rmg acquisition corp iii,RMGC,"",16356.0,160000.0,3.17813e-05,0.0,5988,0.0,0.0,,0.0338634,Q2 2021,FINANCE,13F,12/31/2021,9.75,9.81
Ovid therapeutics inc,OVID,"",49389.0,158000.0,3.1384e-05,0.0001,5989,-48156.0,-49.367984,reduction,0.0701816,Q1 2018,HEALTH CARE,13F,12/31/2021,3.02,3.21
Beachbody company inc (the),BODY,"",66825.0,158000.0,3.1384e-05,,5990,66825.0,,new,0.0395422,Q2 2021,FINANCE,13F,12/31/2021,2.37,1.96
Weber inc,WEBR,"",12217.0,158000.0,3.1384e-05,0.0001,5991,-9402.0,-43.489523,reduction,0.0232427,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,17.59,9.96
Hamilton beach brands holding co,HBB,"",10934.0,157000.0,3.11854e-05,0.0,5992,-646.0,-5.578584,reduction,0.1101630,Q4 2019,CONSUMER STAPLES,13F,12/31/2021,16.22,10.94
Greenlane holdings inc,GNLN,"",163149.0,157000.0,3.11854e-05,0.0,5993,129003.0,377.798278,addition,0.2027515,Q2 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,1.2583,0.447
E.merge technology acquisition corp.,ETACU,"",15700.0,157000.0,3.11854e-05,0.0,5994,0.0,0.0,,0.0306641,Q3 2020,FINANCE,13F,12/31/2021,10.08,9.99
Golden arrow merger corp,GAMCW,"",313336.0,157000.0,3.11854e-05,0.0,5995,0.0,0.0,,N/A,Q2 2021, ,13F,12/31/2021,,
