Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Westpac banking corp. ltd. adr,WBK,"",38921.0,600000.0,2.84511e-05,0.0,3944,0.0,0.0,,0.0010609,Q2 2020,FINANCE,13F,12/31/2021,13.41,
First savings financial group inc,FSFG,"",22730.0,600000.0,2.84511e-05,0.0,3945,-329.0,-1.426775,reduction,0.3170230,Q2 2017,FINANCE,13F,12/31/2021,24.62,24.6
Plx pharma inc,PLXP,"",74940.0,600000.0,2.84511e-05,0.0001,3946,400.0,0.536625,addition,0.2721209,Q2 2021,HEALTH CARE,13F,12/31/2021,14.0178,3.51
Checkpoint therapeutics inc,CKPT,"",192467.0,599000.0,2.84037e-05,0.0,3947,0.0,0.0,,0.2506957,Q2 2019,HEALTH CARE,13F,12/31/2021,2.55,1.44
Katapult holdings inc,KPLT,"",177200.0,597000.0,2.83089e-05,0.0001,3948,0.0,0.0,,N/A,Q3 2021, ,13F,12/31/2021,,
Swk holdings corp,SWKH,"",30290.0,595000.0,2.8214e-05,0.0,3949,0.0,0.0,,0.2364663,Q2 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,14.78,18.32
Gravity co. ltd adr,GRVY,"",8695.0,592000.0,2.80718e-05,0.0002,3950,-35181.0,-80.182788,reduction,0.1251277,Q2 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,132.86,53.53
Xpresspa group inc,XSPA,"",293037.0,592000.0,2.80718e-05,0.0,3951,-47100.0,-13.847362,reduction,0.2773332,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,1.54,1.09
Vertex energy inc,VTNR,"",129500.0,587000.0,2.78347e-05,0.0,3952,43500.0,50.581395,addition,0.2046203,Q2 2021,INDUSTRIALS,13F,12/31/2021,9.5904,8.44
Pds biotechnology corp,PDSB,"",72476.0,587000.0,2.78347e-05,0.0,3953,9500.0,15.085112,addition,0.2548825,Q2 2021,HEALTH CARE,13F,12/31/2021,12.0884,5.6
Audiocodes ltd.,AUDC,"",16844.0,585000.0,2.77398e-05,0.0,3954,310.0,1.874924,addition,0.0521410,Q1 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,18.2786,24.98
Intricon corp,IIN,"",36108.0,584000.0,2.76924e-05,0.0,3955,0.0,0.0,,0.3893953,Q2 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,44.29,23.96
Adma biologics inc,ADMA,"",414244.0,584000.0,2.76924e-05,0.0,3956,0.0,0.0,,0.2114349,Q2 2018,HEALTH CARE,13F,12/31/2021,3.82,2.01
Riskified ltd,RSKD,"",73921.0,581000.0,2.75502e-05,,3957,73921.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,7.86,5.91
Allot ltd,ALLT,"",48732.0,579000.0,2.74553e-05,0.0002,3958,-199600.0,-80.37627,reduction,0.1335435,Q1 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,17.51,7.06
Trecora resources,TREC,"",71678.0,579000.0,2.74553e-05,0.0,3959,12200.0,20.511786,addition,0.2886204,Q2 2014,MATERIALS,13F,12/31/2021,10.1794,8.4
Isoplexis corp,ISO,"",62845.0,578000.0,2.74079e-05,,3960,62845.0,,new,0.1613274,Q4 2021,HEALTH CARE,13F,12/31/2021,9.19,2.3
Parke bancorp inc,PKBK,"",27031.0,575000.0,2.72657e-05,0.0,3961,0.0,0.0,,0.2270055,Q2 2017,FINANCE,13F,12/31/2021,20.06,23.09
Esquire financial holdings inc,ESQ,"",18169.0,575000.0,2.72657e-05,0.0,3962,1400.0,8.348739,addition,0.2246673,Q2 2018,FINANCE,13F,12/31/2021,26.4792,34.18
Tff pharmaceuticals  inc.,TFFP,"",64678.0,574000.0,2.72182e-05,0.0,3963,20800.0,47.404166,addition,0.2549210,Q2 2021,HEALTH CARE,13F,12/31/2021,9.372,6.07
Vaalco energy inc,EGY,"",177901.0,571000.0,2.7076e-05,0.0,3964,-26600.0,-13.007271,reduction,0.3032281,Q1 2006,ENERGY,13F,12/31/2021,3.54,7.4
Spruce biosciences  inc.,SPRB,"",126969.0,566000.0,2.68389e-05,0.0,3965,-848.0,-0.663449,reduction,0.5404575,Q4 2020,HEALTH CARE,13F,12/31/2021,20.4,2.12
Computer task group  inc.,CTG,"",56685.0,565000.0,2.67915e-05,0.0,3966,0.0,0.0,,0.3694989,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,9.67,9.89
Bbq holdings inc,BBQ,"",35582.0,565000.0,2.67915e-05,0.0,3967,0.0,0.0,,0.3388637,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,18.98,15.28
Smith-midland corp,SMID,"",12000.0,564000.0,2.67441e-05,0.0,3968,1800.0,17.647059,addition,0.2302825,Q2 2021,MATERIALS,13F,12/31/2021,27.11,17.3
Penns woods bancorp inc,PWOD,"",23648.0,557000.0,2.64121e-05,0.0,3969,-3402.0,-12.57671,reduction,0.3342925,Q2 2009,FINANCE,13F,12/31/2021,26.62,23.63
Crh plc adr,CRH,"",10536.0,556000.0,2.63647e-05,0.0,3970,0.0,0.0,,0.0013718,Q2 2020,MATERIALS,13F,12/31/2021,34.83,39.04
Dlh holding corp.,DLHC,"",26828.0,556000.0,2.63647e-05,0.0,3971,10100.0,60.37781,addition,0.2101209,Q2 2021,INDUSTRIALS,13F,12/31/2021,15.1332,18.28
Vyne therapeutics inc,VYNE,"",544013.0,555000.0,2.63173e-05,0.0,3972,0.0,0.0,,N/A,Q1 2021, ,13F,12/31/2021,,
Wayside technology group inc,WSTG,"",15802.0,554000.0,2.62699e-05,0.0,3973,0.0,0.0,,0.3550962,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,25.04,34.48
Cumulus media inc,CMLS,"",49159.0,553000.0,2.62224e-05,0.0,3974,0.0,0.0,,0.2635761,Q2 2019,COMMUNICATIONS,13F,12/31/2021,13.91,14.21
Compx international  inc. class a,CIX,"",24564.0,552000.0,2.6175e-05,0.0,3975,-492.0,-1.963602,reduction,0.1984063,Q4 2019,INDUSTRIALS,13F,12/31/2021,17.7,22.66
Advanced emissions solutions inc,ADES,"",83207.0,551000.0,2.61276e-05,0.0,3976,0.0,0.0,,0.4416273,Q3 2016,MATERIALS,13F,12/31/2021,8.72,6.17
Powerfleet inc,PWFL,"",115750.0,549000.0,2.60328e-05,0.0004,3977,-910585.0,-88.722006,reduction,N/A,Q2 2020, ,13F,12/31/2021,,
Potbelly corp,PBPB,"",97876.0,546000.0,2.58905e-05,0.0,3978,0.0,0.0,,0.3403071,Q4 2013,CONSUMER DISCRETIONARY,13F,12/31/2021,9.67,6.45
Level one bancorp inc,LEVL,"",13802.0,545000.0,2.58431e-05,0.0,3979,2900.0,26.600624,addition,0.1772304,Q2 2018,FINANCE,13F,12/31/2021,28.2789,
Strattec security corp,STRT,"",14629.0,542000.0,2.57008e-05,0.0,3980,0.0,0.0,,0.3699987,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,44.46,34.03
Richardson electronics  inc.,RELL,"",39955.0,540000.0,2.5606e-05,0.0,3981,0.0,0.0,,0.3497282,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,8.31,12.01
Amarin corp. adr,AMRN,"",160298.0,540000.0,2.5606e-05,0.0,3982,6696.0,4.359318,addition,0.0404040,Q3 2013,HEALTH CARE,13F,12/31/2021,7.385,3.27
Cinedigm corp,CIDM,"",462639.0,537000.0,2.54638e-05,0.0,3983,114500.0,32.889162,addition,0.2645598,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,1.4008,0.74
Zeta global holdings corp,ZETA,"",63800.0,537000.0,2.54638e-05,0.0,3984,0.0,0.0,,0.0395432,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,12.8
Nanthealth inc,NH,"",507734.0,536000.0,2.54163e-05,0.0,3985,21799.0,4.485991,addition,0.4395195,Q3 2016,INFORMATION TECHNOLOGY,13F,12/31/2021,4.1607,0.746
Natural gas services group inc,NGS,"",51055.0,535000.0,2.53689e-05,0.0,3986,-4000.0,-7.265462,reduction,0.3915645,Q4 2007,ENERGY,13F,12/31/2021,13.16,13.54
Consumer portfolio services inc.,CPSS,"",44879.0,532000.0,2.52267e-05,0.0,3987,27900.0,164.320631,addition,0.2110225,Q2 2021,FINANCE,13F,12/31/2021,9.1525,12.0
Sachem capital,SACH,"",89087.0,531000.0,2.51792e-05,0.0,3988,-14600.0,-14.080839,reduction,0.3025722,Q1 2018,REAL ESTATE,13F,12/31/2021,5.17,4.88
Cti biopharma corp,CTIC,"",213314.0,529000.0,2.50844e-05,0.0,3989,0.0,0.0,,0.2206109,Q2 2009,HEALTH CARE,13F,12/31/2021,3.01,4.52
Phunware inc,PHUN,"",200675.0,528000.0,2.5037e-05,0.0,3990,-75100.0,-27.232345,reduction,0.2072449,Q2 2021,FINANCE,13F,12/31/2021,1.39,2.2
Choiceone financial services inc,COFS,"",19900.0,527000.0,2.49896e-05,0.0,3991,200.0,1.015228,addition,0.2647679,Q2 2020,FINANCE,13F,12/31/2021,27.5294,24.48
Btc ishares msci usa min vol factor etf,USMV,"",6459.0,523000.0,2.47999e-05,0.0,3992,-196.0,-2.945154,reduction,No Data,Q4 2014,FINANCE,13F,12/31/2021,42.12,77.78
Sterling bancorp inc,SBT,"",90935.0,523000.0,2.47999e-05,0.0,3993,1084.0,1.206442,addition,0.1802511,Q1 2018,FINANCE,13F,12/31/2021,10.0877,6.9
Agrify corp,AGFY,"",56800.0,523000.0,2.47999e-05,0.0,3994,15600.0,37.864078,addition,0.2290568,Q1 2021, ,13F,12/31/2021,11.7677,3.86
Hsbc holdings plc adr,HSBC,"",17310.0,522000.0,2.47525e-05,0.0,3995,-2623.0,-13.159083,reduction,0.0004283,Q1 2001,FINANCE,13F,12/31/2021,24.4,33.94
Bel fuse  inc. class b,BELFB,"",40376.0,522000.0,2.47525e-05,0.0,3996,12600.0,45.362903,addition,0.3892375,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,19.431,16.1
Sunlight financial holdings inc,SUNL,"",109200.0,522000.0,2.47525e-05,0.0,3997,0.0,0.0,,0.1287504,Q3 2021,FINANCE,13F,12/31/2021,5.31,4.6
First financial northwest inc,FFNW,"",32212.0,521000.0,2.47051e-05,0.0,3998,-16.0,-0.049646,reduction,0.3528744,Q4 2007,FINANCE,13F,12/31/2021,14.24,16.75
Lulus fashion lounge holdings inc,LVLU,"",50793.0,520000.0,2.46576e-05,,3999,50793.0,,new,0.1322007,Q4 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,10.23,9.37
Ati physical therapy inc,ATIP,"",153100.0,519000.0,2.46102e-05,0.0,4000,0.0,0.0,,0.0776155,Q3 2021,FINANCE,13F,12/31/2021,3.8,1.81
Power reit (pittsburg & west virginia railway co.),PW,"",7500.0,517000.0,2.45154e-05,0.0,4001,0.0,0.0,,0.2257382,Q3 2021,REAL ESTATE,13F,12/31/2021,49.97,30.72
Norwood financial corp.,NWFL,"",19855.0,516000.0,2.4468e-05,0.0,4002,0.0,0.0,,0.2420434,Q2 2017,FINANCE,13F,12/31/2021,26.5,28.31
Landos biopharma inc,LABP,"",107596.0,516000.0,2.4468e-05,0.0001,4003,30.0,0.02789,addition,0.2672868,Q1 2021,HEALTH CARE,13F,12/31/2021,11.1082,1.25
Spok holdings inc,SPOK,"",55172.0,515000.0,2.44205e-05,0.0,4004,3660.0,7.105141,addition,0.2794579,Q4 2004,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,17.0887,8.16
Genie energy ltd,GNE,"",92193.0,514000.0,2.43731e-05,0.0,4005,-10200.0,-9.961618,reduction,0.3742333,Q4 2011,ENERGY,13F,12/31/2021,8.93,6.52
Pure acquisition corp,HPK,"",35076.0,514000.0,2.43731e-05,0.0,4006,-691.0,-1.931948,reduction,0.0362271,Q2 2021,FINANCE,13F,12/31/2021,9.72,30.58
Western asset mortgage capital corp,WMC,"",235878.0,512000.0,2.42783e-05,0.0,4007,-50096.0,-17.517676,reduction,0.3906552,Q2 2012,REAL ESTATE,13F,12/31/2021,12.0,1.55
Bicycle therapeutics ltd,BCYC,"",8354.0,509000.0,2.4136e-05,0.0,4008,1654.0,24.686567,addition,0.0282243,Q3 2021,HEALTH CARE,13F,12/31/2021,45.4072,24.01
Third coast bancshares inc,TCBX,"",19605.0,509000.0,2.4136e-05,,4009,19605.0,,new,0.1458403,Q4 2021,FINANCE,13F,12/31/2021,25.98,22.27
Unity bancorp  inc.,UNTY,"",19334.0,508000.0,2.40886e-05,0.0,4010,0.0,0.0,,0.1848654,Q2 2017,FINANCE,13F,12/31/2021,19.3,28.35
Lantronix inc,LTRX,"",64607.0,506000.0,2.39938e-05,0.0,4011,34500.0,114.591291,addition,0.1864783,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,6.5858,6.55
Clearside biomedical inc,CLSD,"",183888.0,506000.0,2.39938e-05,0.0001,4012,0.0,0.0,,0.3057278,Q3 2016,HEALTH CARE,13F,12/31/2021,5.8,2.08
Richmond mutual bancorporation inc,RMBI,"",31400.0,506000.0,2.39938e-05,0.0,4013,-569.0,-1.779849,reduction,0.2527267,Q3 2019,FINANCE,13F,12/31/2021,14.53,16.65
Usa truck inc.,USAK,"",25391.0,505000.0,2.39464e-05,0.0,4014,300.0,1.195648,addition,0.2854329,Q2 2021,TRANSPORTS,13F,12/31/2021,16.115,14.86
Humacyte inc,HUMA,"",69677.0,505000.0,2.39464e-05,,4015,69677.0,,new,0.5418118,Q4 2021,FINANCE,13F,12/31/2021,7.25,7.37
Value line inc,VALU,"",10775.0,504000.0,2.38989e-05,0.0,4016,-3860.0,-26.375128,reduction,0.1131571,Q4 2018,COMMUNICATIONS,13F,12/31/2021,30.4,86.2
Genasys inc,GNSS,"",126509.0,504000.0,2.38989e-05,0.0001,4017,-242436.0,-65.710607,reduction,0.3449130,Q2 2004,INFORMATION TECHNOLOGY,13F,12/31/2021,5.32,2.6
Salisbury bancorp inc,SAL,"",9533.0,504000.0,2.38989e-05,0.0,4018,699.0,7.91261,addition,0.3314619,Q2 2020,FINANCE,13F,12/31/2021,44.5998,53.81
Hudson technologies inc.,HDSN,"",112375.0,499000.0,2.36618e-05,0.0,4019,-20500.0,-15.428034,reduction,0.2507788,Q2 2017,INDUSTRIALS,13F,12/31/2021,4.14,6.82
Saga communications inc,SGA,"",20202.0,498000.0,2.36144e-05,0.0,4020,0.0,0.0,,0.3970758,Q2 2011,COMMUNICATIONS,13F,12/31/2021,31.59,22.78
Applied optoelectronics inc,AAOI,"",96806.0,498000.0,2.36144e-05,0.0002,4021,-345817.0,-78.129017,reduction,0.3519169,Q4 2013,INFORMATION TECHNOLOGY,13F,12/31/2021,26.8,3.03
Bank of princeton/the,BPRN,"",16973.0,498000.0,2.36144e-05,0.0,4022,1900.0,12.605321,addition,0.2845956,Q2 2018,FINANCE,13F,12/31/2021,30.8131,29.1
Apollo endosurgery inc,APEN,"",58900.0,497000.0,2.3567e-05,0.0,4023,19900.0,51.025641,addition,0.1486498,Q2 2021,HEALTH CARE,13F,12/31/2021,8.3241,5.91
Quad graphics inc,QUAD,"",124002.0,496000.0,2.35196e-05,0.0,4024,0.0,0.0,,0.2923419,Q3 2010,INDUSTRIALS,13F,12/31/2021,25.35,6.93
Bgsf inc,BGSF,"",34597.0,496000.0,2.35196e-05,0.0,4025,500.0,1.466405,addition,0.3318590,Q2 2017,CONSUMER DISCRETIONARY,13F,12/31/2021,19.2285,11.95
Akers biosciences inc,MYMD,"",81586.0,494000.0,2.34248e-05,0.0,4026,0.0,0.0,,0.2167540,Q2 2021,HEALTH CARE,13F,12/31/2021,6.91,3.89
Atai life sciences bv,ATAI,"",64516.0,492000.0,2.33299e-05,,4027,64516.0,,new,0.0402476,Q4 2021,HEALTH CARE,13F,12/31/2021,7.63,5.32
Investar holding corp,ISTR,"",26568.0,491000.0,2.32825e-05,0.0,4028,420.0,1.606241,addition,0.2576863,Q2 2017,FINANCE,13F,12/31/2021,22.7995,18.72
Greenlane holdings inc,GNLN,"",506289.0,488000.0,2.31402e-05,0.0,4029,111010.0,28.083961,addition,0.6291848,Q2 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,2.9205,0.447
Synalloy corp.,SYNL,"",29482.0,484000.0,2.29506e-05,0.0,4030,500.0,1.725209,addition,0.3145637,Q2 2021,MATERIALS,13F,12/31/2021,10.0992,16.15
Ondas holdings inc.,ONDS,"",72000.0,483000.0,2.29032e-05,0.0,4031,13900.0,23.924269,addition,0.1756500,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,7.7025,7.23
Randolph bancorp inc,RNDB,"",20095.0,480000.0,2.27609e-05,0.0,4032,17.0,0.08467,addition,0.3878842,Q1 2021,FINANCE,13F,12/31/2021,20.2232,26.43
Cango inc/ky,CANG,"",152268.0,478000.0,2.26661e-05,0.0,4033,900.0,0.594577,addition,0.1403843,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,6.2117,2.67
Magyar bancorp inc.,MGYR,"",38737.0,477000.0,2.26186e-05,,4034,38737.0,,new,0.5457587,Q2 2017,FINANCE,13F,12/31/2021,12.28,11.96
Spdr s&p international dividend etf,DWX,"",12198.0,474000.0,2.24764e-05,0.0,4035,634.0,5.482532,addition,No Data,Q2 2012,FINANCE,13F,12/31/2021,38.4344,38.98
The community financial corp,TCFC,"",12062.0,474000.0,2.24764e-05,0.0,4036,0.0,0.0,,0.2120081,Q2 2017,FINANCE,13F,12/31/2021,35.38,39.08
Arc document solutions inc,ARC,"",135137.0,473000.0,2.2429e-05,0.0,4037,0.0,0.0,,0.3127945,Q2 2005,INDUSTRIALS,13F,12/31/2021,4.12,3.85
Ericsson (l.m.) telephone companies adr,ERIC,"",43443.0,472000.0,2.23815e-05,0.0002,4038,-218537.0,-83.417436,reduction,0.0014140,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,12.29,8.49
Livevox holdings inc,LVOX,"",91500.0,471000.0,2.23341e-05,0.0,4039,17800.0,24.151967,addition,0.0931386,Q3 2021,FINANCE,13F,12/31/2021,6.2535,3.15
Rumbleon inc,RMBL,"",11320.0,470000.0,2.22867e-05,0.0,4040,1200.0,11.857708,addition,0.0760649,Q2 2021,COMMUNICATIONS,13F,12/31/2021,40.1611,23.16
Colony bankcorp  inc.,CBAN,"",27489.0,469000.0,2.22393e-05,0.0,4041,300.0,1.103387,addition,0.1563089,Q2 2019,FINANCE,13F,12/31/2021,16.0809,17.65
Superior industries international inc.,SUP,"",104459.0,468000.0,2.21919e-05,0.0,4042,0.0,0.0,,0.3889989,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,11.59,3.68
Westwood holdings group inc.,WHG,"",27323.0,467000.0,2.21445e-05,0.0,4043,0.0,0.0,,0.3181678,Q2 2008,FINANCE,13F,12/31/2021,44.01,16.36
Ellington residential mortgage reit,EARN,"",44371.0,465000.0,2.20496e-05,0.0,4044,9800.0,28.347459,addition,0.3384535,Q2 2017,REAL ESTATE,13F,12/31/2021,11.0289,9.37
Ovid therapeutics inc,OVID,"",144849.0,465000.0,2.20496e-05,0.0,4045,0.0,0.0,,0.2058299,Q2 2020,HEALTH CARE,13F,12/31/2021,6.03,3.21
Intevac inc.,IVAC,"",97525.0,459000.0,2.17651e-05,0.0002,4046,-707374.0,-87.883573,reduction,0.3924576,Q1 2004,INFORMATION TECHNOLOGY,13F,12/31/2021,6.51,5.15
Provident financial holdings  inc.,PROV,"",27741.0,459000.0,2.17651e-05,0.0,4047,-3733.0,-11.860583,reduction,0.3764265,Q2 2019,FINANCE,13F,12/31/2021,19.37,15.72
Crawford & co class b,CRD.B,"",60679.0,454000.0,2.1528e-05,0.0,4048,0.0,0.0,,0.2915583,Q1 2001,FINANCE,13F,12/31/2021,8.41,7.72
Innodata isogen inc.,INOD,"",76683.0,454000.0,2.1528e-05,0.0,4049,800.0,1.054255,addition,0.2823018,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,6.9887,7.16
Everspin technologies inc,MRAM,"",40127.0,453000.0,2.14806e-05,0.0,4050,5100.0,14.560196,addition,0.2017158,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,7.049,7.47
Tuesday morning corp,TUEM,"",198623.0,453000.0,2.14806e-05,0.0,4051,17900.0,9.904661,addition,0.2316524,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,2.1253,1.035
Community west bancshares,CWBC,"",33762.0,449000.0,2.12909e-05,0.0,4052,107.0,0.317932,addition,0.3918439,Q3 2020,FINANCE,13F,12/31/2021,11.1472,13.8
Nexa resources sa,NEXA,"",57087.0,449000.0,2.12909e-05,0.0,4053,5140.0,9.8947,addition,0.0431045,Q2 2018,MATERIALS,13F,12/31/2021,9.5161,10.0
Ramaco resources inc,METC,"",32800.0,446000.0,2.11487e-05,0.0,4054,0.0,0.0,,0.0743606,Q3 2021,ENERGY,13F,12/31/2021,12.31,19.43
La jolla pharmaceutical co,LJPC,"",94979.0,442000.0,2.0959e-05,0.0,4055,1500.0,1.604638,addition,0.3450767,Q2 2015,HEALTH CARE,13F,12/31/2021,25.0821,4.37
Rgc resources inc,RGCO,"",19218.0,442000.0,2.0959e-05,0.0,4056,0.0,0.0,,0.2281833,Q2 2017,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,26.08,21.24
Gaiam inc,GAIA,"",51512.0,441000.0,2.09116e-05,0.0,4057,-1200.0,-2.276521,reduction,0.3420107,Q2 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,10.78,4.87
C&f financial corp.,CFFI,"",8545.0,441000.0,2.09116e-05,0.0,4058,0.0,0.0,,0.2405499,Q2 2016,FINANCE,13F,12/31/2021,47.45,50.98
Scynexis inc,SCYX,"",71936.0,439000.0,2.08167e-05,0.0,4059,0.0,0.0,,0.3003576,Q2 2021,HEALTH CARE,13F,12/31/2021,7.36,3.35
Cim commercial trust corp,CMCT,"",58831.0,437000.0,2.07219e-05,0.0,4060,445.0,0.762169,addition,0.2517445,Q3 2017,REAL ESTATE,13F,12/31/2021,11.4587,7.46
111 inc,YI,"",124813.0,437000.0,2.07219e-05,0.0,4061,7900.0,6.757161,addition,0.2662771,Q2 2020,HEALTH CARE,13F,12/31/2021,9.9071,2.17
Kulr technology group inc,KULR,"",158000.0,436000.0,2.06745e-05,0.0,4062,0.0,0.0,,0.1509063,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,2.08,2.15
Nextdoor holdings inc,KIND,"",55012.0,434000.0,2.05796e-05,0.0,4063,44719.0,434.460313,addition,0.0696292,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,8.2736,5.41
Surrozen  inc.,SRZN,"",67300.0,433000.0,2.05322e-05,0.0,4064,0.0,0.0,,0.1921353,Q3 2021,HEALTH CARE,13F,12/31/2021,7.08,2.97
Leap therapeutics inc,LPTX,"",132600.0,430000.0,2.039e-05,0.0,4065,0.0,0.0,,0.1501385,Q2 2021,HEALTH CARE,13F,12/31/2021,3.08,1.59
Vinci partners investments ltd,VINP,"",40191.0,430000.0,2.039e-05,0.0,4066,5684.0,16.47202,addition,0.0723959,Q3 2021,FINANCE,13F,12/31/2021,12.7005,13.75
Graham corp.,GHM,"",34427.0,428000.0,2.02951e-05,0.0,4067,0.0,0.0,,0.3236216,Q2 2008,INDUSTRIALS,13F,12/31/2021,15.71,7.4
Orion group holdings inc,ORN,"",112971.0,426000.0,2.02003e-05,0.0,4068,0.0,0.0,,0.3647728,Q1 2008,INDUSTRIALS,13F,12/31/2021,6.4,2.56
Lucira health inc,LHDX,"",49500.0,426000.0,2.02003e-05,0.0,4069,0.0,0.0,,0.1261965,Q1 2021, ,13F,12/31/2021,11.21,3.22
Acres commercial realty corp,ACR,"",33984.0,424000.0,2.01055e-05,0.0,4070,0.0,0.0,,0.3822703,Q2 2006,REAL ESTATE,13F,12/31/2021,16.1,12.88
Mainstreet bancshares inc.,MNSB,"",17227.0,424000.0,2.01055e-05,0.0,4071,0.0,0.0,,0.2252198,Q2 2019,FINANCE,13F,12/31/2021,21.21,23.35
Altisource portfolio solutions s.a.,ASPS,"",37767.0,424000.0,2.01055e-05,0.0,4072,0.0,0.0,,0.2369877,Q3 2009,REAL ESTATE,13F,12/31/2021,92.94,11.7
Innovative solutions and support inc,ISSC,"",64293.0,422000.0,2.00106e-05,0.0,4073,700.0,1.10075,addition,0.3722433,Q2 2021,INDUSTRIALS,13F,12/31/2021,6.2732,7.8
Foster (l.b.) co.,FSTR,"",30600.0,421000.0,1.99632e-05,0.0,4074,0.0,0.0,,0.2826160,Q2 2004,INDUSTRIALS,13F,12/31/2021,22.16,14.7
Larimar therapeutics inc,LRMR,"",39033.0,421000.0,1.99632e-05,0.0,4075,0.0,0.0,,0.2203953,Q2 2021,HEALTH CARE,13F,12/31/2021,9.82,3.53
Blue apron holdings inc,APRN,"",62615.0,421000.0,1.99632e-05,0.0,4076,14400.0,29.866224,addition,0.1975586,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,4.8434,4.15
Bbva banco frances sa,BBAR,"",132889.0,419000.0,1.98684e-05,0.0001,4077,-338809.0,-71.827525,reduction,0.0650662,Q2 2019,FINANCE,13F,12/31/2021,5.19,3.27
Grupo financiero galicia s.a. adr,GGAL,"",44180.0,419000.0,1.98684e-05,0.0003,4078,-558108.0,-92.664639,reduction,0.0370181,Q3 2015,FINANCE,13F,12/31/2021,23.49,10.0
Atyr pharma inc,LIFE,"",55999.0,418000.0,1.98209e-05,0.0,4079,0.0,0.0,,0.2014657,Q2 2021,HEALTH CARE,13F,12/31/2021,4.94,4.95
Aveo pharmaceuticals inc,AVEO,"",88895.0,417000.0,1.97735e-05,0.0,4080,0.0,0.0,,0.2578557,Q2 2010,HEALTH CARE,13F,12/31/2021,5.73,5.79
Cherry hill mortgage investment corp,CHMI,"",48810.0,417000.0,1.97735e-05,0.0,4081,-7200.0,-12.854847,reduction,0.2672785,Q2 2017,REAL ESTATE,13F,12/31/2021,14.48,7.27
Eastern co,EML,"",16480.0,415000.0,1.96787e-05,0.0,4082,0.0,0.0,,0.2640014,Q2 2017,INDUSTRIALS,13F,12/31/2021,27.91,23.32
Intest corp,INTT,"",32442.0,413000.0,1.95839e-05,0.0,4083,0.0,0.0,,0.2960882,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,16.05,9.18
Home point cap inc,HMPT,"",91011.0,410000.0,1.94416e-05,0.0,4084,20412.0,28.912591,addition,0.0653478,Q1 2021,FINANCE,13F,12/31/2021,7.1297,2.97
Pctel inc,PCTI,"",71792.0,407000.0,1.92993e-05,0.0001,4085,-169441.0,-70.239561,reduction,0.3919023,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,6.62,4.36
Middlefield banc corp,MBCN,"",16377.0,406000.0,1.92519e-05,0.0,4086,1800.0,12.34822,addition,0.2744091,Q2 2020,FINANCE,13F,12/31/2021,22.0051,24.5
Opiant pharmacls,OPNT,"",12000.0,404000.0,1.91571e-05,,4087,12000.0,,new,0.2367048,Q4 2021,HEALTH CARE,13F,12/31/2021,33.63,22.66
Meridian bank (pennsylvania),MRBK,"",10970.0,403000.0,1.91097e-05,0.0,4088,200.0,1.85701,addition,0.1789788,Q1 2020,FINANCE,13F,12/31/2021,19.1178,31.38
Eni s.p.a.,E,"",14517.0,401000.0,1.90148e-05,0.0,4089,380.0,2.687982,addition,0.0008052,Q2 2020,ENERGY,13F,12/31/2021,24.787,30.78
