Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Spdr nuveen municipal bond etf,MBND,"",100.0,3000.0,2.91364e-07,0.0,7948,0.0,0.0,,No Data,Q2 2021,FINANCE,13F,12/31/2021,30.13,27.3
G medical innovations holdings ltd,GMVD1,"",1607.0,3000.0,2.91364e-07,,7949,1607.0,,new,0.0094511,Q4 2021,HEALTH CARE,13F,12/31/2021,,
China sxt pharmaceuticals in,2RY:FWB,"",4079.0,3000.0,2.91364e-07,0.0,7950,2952.0,261.934339,addition,N/A,Q3 2021, ,13F,12/31/2021,,
Austerlitz acquisition corp. ii,ASZ.UN,"",300.0,3000.0,2.91364e-07,0.0,7951,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,12/31/2021,10.03,9.93
Clarim acquisition corp,CLRM,"",300.0,3000.0,2.91364e-07,0.0,7952,0.0,0.0,,0.0010435,Q2 2021,FINANCE,13F,12/31/2021,9.65,9.81
Gaming & hospitality acquisition corp,GHACW,"",6200.0,3000.0,2.91364e-07,0.0,7953,0.0,0.0,,N/A,Q2 2021, ,13F,12/31/2021,,
Pb bankshares inc,PBBK,"",255.0,3000.0,2.91364e-07,0.0,7954,5.0,2.0,addition,0.0091817,Q3 2021,FINANCE,13F,12/31/2021,13.8351,14.0
Nuveen missouri quality municipal income fund,NOM,"",180.0,2640.6,2.56459e-07,0.0,7955,-18320.0,-99.027027,reduction,No Data,,FINANCE,13D,01/01/2022,,13.35
Invesco municipal income opportunities trust,OIA,"",300.0,2400.0,2.33091e-07,0.0001,7956,-168647.0,-99.82243,reduction,No Data,,FINANCE,13D,01/01/2022,,6.31
Overseas shipholding group inc,OSG,"",1195.0,2000.0,1.94243e-07,0.0,7957,-2865.0,-70.566502,reduction,0.0013697,Q2 2016,TRANSPORTS,13F,12/31/2021,2.07,2.31
Macquarie infrastructure holdings llc,MIC,PRN,2000.0,2000.0,1.94243e-07,0.0,7958,0.0,0.0,,N/A,Q2 2015,TRANSPORTS,13F,12/31/2021,,3.75
Addvantage technologies group inc,AEY,"",1005.0,2000.0,1.94243e-07,0.0,7959,5.0,0.5,addition,0.0077135,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,1.9688,1.19
Geospace technologies corp,GEOS,"",259.0,2000.0,1.94243e-07,0.0,7960,-363.0,-58.360129,reduction,0.0019951,Q4 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,9.7,5.89
Richardson electronics  inc.,RELL,"",137.0,2000.0,1.94243e-07,0.0,7961,-16.0,-10.457516,reduction,0.0011992,Q2 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,6.84,12.01
Trinity biotech plc adr,TRIB,"",1204.0,2000.0,1.94243e-07,0.0,7962,0.0,0.0,,0.0057603,Q4 2013,HEALTH CARE,13F,12/31/2021,4.25,1.22
Digital ally inc,DGLY,"",2031.0,2000.0,1.94243e-07,0.0,7963,31.0,1.55,addition,0.0038537,Q1 2016,INFORMATION TECHNOLOGY,13F,12/31/2021,1.8184,1.09
Saga communications inc,SGA,"",81.0,2000.0,1.94243e-07,0.0,7964,-915.0,-91.86747,reduction,0.0015921,Q1 2011,COMMUNICATIONS,13F,12/31/2021,25.59,22.78
Provident financial holdings  inc.,PROV,"",138.0,2000.0,1.94243e-07,0.0,7965,-46.0,-25.0,reduction,0.0018726,Q4 2015,FINANCE,13F,12/31/2021,16.64,15.72
Auburn national bancorporation inc,AUBN,"",51.0,2000.0,1.94243e-07,0.0,7966,-18.0,-26.086957,reduction,0.0014501,Q2 2013,FINANCE,13F,12/31/2021,41.1,32.2
Forward industries inc. ny,FORD,"",1006.0,2000.0,1.94243e-07,0.0,7967,6.0,0.6,addition,0.0099988,Q3 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,1.3612,1.73
Siebert financial corp.,SIEB,"",514.0,2000.0,1.94243e-07,0.0,7968,-48.0,-8.540925,reduction,0.0054413,Q2 2015,FINANCE,13F,12/31/2021,4.64,2.07
Western copper and gold corp,WRN,"",1500.0,2000.0,1.94243e-07,0.0,7969,0.0,0.0,,0.0009906,Q2 2020,MATERIALS,13F,12/31/2021,0.96,2.36
Repligen corp.,RGEN,PRN,1000.0,2000.0,1.94243e-07,,7970,1000.0,,new,N/A,Q4 2021,HEALTH CARE,13F,12/31/2021,,157.67
Prudential bancorp inc,PBIP,"",184.0,2000.0,1.94243e-07,0.0,7971,21.0,12.883436,addition,0.0023683,Q4 2015,FINANCE,13F,12/31/2021,13.4737,16.02
Pluristem therapeutics inc,PSTI,"",1418.0,2000.0,1.94243e-07,0.0,7972,-1.0,-0.070472,reduction,0.0043992,Q1 2014,HEALTH CARE,13F,12/31/2021,5.27,1.85
Gsi technology inc,GSIT,"",355.0,2000.0,1.94243e-07,0.0,7973,-16.0,-4.312668,reduction,0.0014500,Q1 2010,INFORMATION TECHNOLOGY,13F,12/31/2021,6.92,3.48
Gulf resources inc,GURE,"",400.0,2000.0,1.94243e-07,0.0,7974,0.0,0.0,,0.0038206,Q4 2009,MATERIALS,13F,12/31/2021,8.26,4.21
Issuer direct corp,ISDR,"",59.0,2000.0,1.94243e-07,0.0,7975,50.0,555.555556,addition,0.0015553,Q1 2021,INDUSTRIALS,13F,12/31/2021,28.55,28.16
Proshares ultrashort bloomberg crude oil,SCO,"",182.0,2000.0,1.94243e-07,0.0,7976,181.0,18100.0,addition,No Data,Q3 2021,FINANCE,13F,12/31/2021,12.7634,4.9
Electromed inc,ELMD,"",135.0,2000.0,1.94243e-07,0.0,7977,-2256.0,-94.353827,reduction,0.0015820,Q2 2020,HEALTH CARE,13F,12/31/2021,12.43,12.75
Repro med systems inc,KRMD,"",553.0,2000.0,1.94243e-07,0.0,7978,552.0,55200.0,addition,0.0012379,Q1 2020,HEALTH CARE,13F,12/31/2021,3.0033,2.85
Voc energy trust,VOC,"",500.0,2000.0,1.94243e-07,0.0,7979,0.0,0.0,,0.0029412,Q2 2015,ENERGY,13F,12/31/2021,4.64,7.79
Global x ftse southeast asia etf,ASEA,"",140.0,2000.0,1.94243e-07,0.0,7980,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,12/31/2021,14.75,15.28
Ellomay capital ltd.,ELLO,"",59.0,2000.0,1.94243e-07,0.0,7981,-152.0,-72.037915,reduction,0.0004663,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,27.4,26.7
Navidea biopharmaceuticals inc,NAVB,"",1915.0,2000.0,1.94243e-07,0.0,7982,93.0,5.104281,addition,0.0063435,Q2 2011,HEALTH CARE,13F,12/31/2021,3.9685,0.86
First guaranty bancshares inc,FGBI,"",75.0,2000.0,1.94243e-07,0.0,7983,11.2,17.554859,addition,0.0006998,Q3 2017,FINANCE,13F,12/31/2021,16.2581,23.52
Oncosec medical inc,ONCS,"",2194.0,2000.0,1.94243e-07,0.0,7984,-1201.0,-35.375552,reduction,0.0055756,Q2 2015,HEALTH CARE,13F,12/31/2021,3.12,1.04
Aytu bioscience inc,AYTU,"",1196.0,2000.0,1.94243e-07,0.0,7985,-5521.0,-82.194432,reduction,0.0039448,Q3 2018,CONSUMER DISCRETIONARY,13F,12/31/2021,8.18,0.93
Semler scientific inc,SMLR,"",19.0,2000.0,1.94243e-07,,7986,19.0,,new,0.0002812,Q4 2021,HEALTH CARE,13F,12/31/2021,91.65,46.3
Energous corp,WATT,"",1601.0,2000.0,1.94243e-07,0.0,7987,-88101.0,-98.215201,reduction,0.0020783,Q2 2016,INDUSTRIALS,13F,12/31/2021,2.13,1.05
Cenntro electric group limited,CENN,"",323.0,2000.0,1.94243e-07,0.0,7988,278.98,633.757383,addition,0.0000356,Q1 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,16.4554,
Otonomy inc,OTIC,"",799.0,2000.0,1.94243e-07,0.0,7989,-572.0,-41.721371,reduction,0.0014084,Q3 2014,HEALTH CARE,13F,12/31/2021,1.94,2.23
Tracon pharmaceuticals inc,TCON,"",786.0,2000.0,1.94243e-07,0.0,7990,47.0,6.359946,addition,0.0040068,Q2 2021,HEALTH CARE,13F,12/31/2021,4.2743,2.51
Teladoc health inc,TDOC,PRN,1000.0,2000.0,1.94243e-07,0.0,7991,0.0,0.0,,N/A,Q3 2018,HEALTH CARE,13F,12/31/2021,,65.18
Mogo finance technology inc,MOGO,"",500.0,2000.0,1.94243e-07,,7992,500.0,,new,0.0006523,Q2 2020,FINANCE,13F,12/31/2021,3.42,2.31
Ubs ag london branch,AMUB,PRN,16840.0,2000.0,1.94243e-07,0.0,7993,6960.0,70.445344,addition,No Data,Q3 2021,FINANCE,13F,12/31/2021,,13.721
My size inc,MYSZ,"",4777.0,2000.0,1.94243e-07,0.0,7994,4745.0,14828.125,addition,0.0188237,Q3 2017,COMMUNICATIONS,13F,12/31/2021,0.5125,0.313
Obseva sa,OBSV,"",893.0,2000.0,1.94243e-07,0.0,7995,-96528.0,-99.08336,reduction,0.0008221,Q3 2018,HEALTH CARE,13F,12/31/2021,3.08,1.36
Ishares msci argentina and global exposure etf,AGT,"",75.0,2000.0,1.94243e-07,0.0,7996,0.0,0.0,,No Data,Q1 2018,FINANCE,13F,12/31/2021,30.12,30.135
Kraneshares msci china environment index etf,KGRN,"",33.0,2000.0,1.94243e-07,,7997,33.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,46.57,35.02
Sol-gel technologies ltd,SLGL,"",300.0,2000.0,1.94243e-07,0.0,7998,200.0,200.0,addition,0.0013027,Q1 2020,HEALTH CARE,13F,12/31/2021,7.2867,7.19
Huami corp,ZEPP,"",345.0,2000.0,1.94243e-07,0.0,7999,-2937.0,-89.488117,reduction,0.0010252,Q1 2018,CONSUMER DISCRETIONARY,13F,12/31/2021,11.69,2.65
Pavmed inc,PAVMZ,"",1000.0,2000.0,1.94243e-07,0.0,8000,0.0,0.0,,N/A,Q2 2019,HEALTH CARE,13F,12/31/2021,,
Digihost technology inc,DGHI,"",350.0,2000.0,1.94243e-07,,8001,350.0,,new,0.0012642,Q4 2021, ,13F,12/31/2021,4.63,3.02
Cardiol therapeutics inc,CRDL,"",1300.0,2000.0,1.94243e-07,0.0,8002,-12508.0,-90.585168,reduction,0.0020993,Q3 2021, ,13F,12/31/2021,4.15,2.05
Cybin inc,CYBN,"",1916.0,2000.0,1.94243e-07,,8003,1916.0,,new,0.0011637,Q4 2021, ,13F,12/31/2021,1.2,0.805
Direxion work from home etf,WFH,"",31.0,2000.0,1.94243e-07,0.0,8004,0.0,0.0,,No Data,Q2 2020,FINANCE,13F,12/31/2021,74.04,62.05
Kubient  inc.,KBNT,"",504.0,2000.0,1.94243e-07,0.0,8005,469.0,1340.0,addition,0.0035361,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,3.0346,1.28
Amesite inc.,AMST,"",2000.0,2000.0,1.94243e-07,0.0,8006,-2000.0,-50.0,reduction,0.0091009,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,3.11,0.67
Vinci partners investments ltd,VINP,"",157.0,2000.0,1.94243e-07,,8007,157.0,,new,0.0002828,Q1 2021,FINANCE,13F,12/31/2021,10.7,13.75
Smartrent inc,SMRT,"",221.0,2000.0,1.94243e-07,0.0,8008,-3079.0,-93.30303,reduction,0.0001140,Q2 2021,INDUSTRIALS,13F,12/31/2021,12.7,5.08
Where food comes from inc,WFCF,"",128.0,2000.0,1.94243e-07,,8009,128.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Austerlitz acquisition corp. i,AUS.UN,"",188.0,2000.0,1.94243e-07,0.0005,8010,-500000.0,-99.962414,reduction,No Data,Q1 2021,FINANCE,13F,12/31/2021,10.04,9.93
Ejf acquisition corp,EJFAW,"",1263.0,2000.0,1.94243e-07,0.0,8011,0.0,0.0,,N/A,Q2 2021, ,13F,12/31/2021,,
Waterdrop inc,WDH,"",1610.0,2000.0,1.94243e-07,0.0,8012,-8400.0,-83.916084,reduction,0.0005128,Q2 2021,FINANCE,13F,12/31/2021,2.52,1.5
Aihuishou international co. ltd,RERE,"",300.0,2000.0,1.94243e-07,0.0,8013,-1562.0,-83.888292,reduction,0.0002262,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,0.96,2.62
Winc inc,WBEV,"",390.0,2000.0,1.94243e-07,,8014,390.0,,new,0.0029637,Q4 2021,CONSUMER STAPLES,13F,12/31/2021,5.25,3.13
Jetblue airways corp,JBLU,PUT,100.0,1000.0,9.71215e-08,0.0,8015,0.0,0.0,,N/A,Q3 2021,TRANSPORTS,13F,12/31/2021,,12.78
Northern dynasty minerals ltd.,NAK,"",3000.0,1000.0,9.71215e-08,0.0,8016,-12500.0,-80.645161,reduction,0.0005663,Q1 2010,MATERIALS,13F,12/31/2021,0.6,0.4
Lee enterprises inc,LEE,"",29.0,1000.0,9.71215e-08,0.0,8017,-1667.0,-98.290094,reduction,0.0004868,Q1 2001,COMMUNICATIONS,13F,12/31/2021,16.45,25.51
American realty investors  inc,ARL,"",138.0,1000.0,9.71215e-08,0.0,8018,-156.0,-53.061224,reduction,0.0008544,Q1 2013,REAL ESTATE,13F,12/31/2021,10.23,18.3
Lubys inc.,LUB,"",253.0,1000.0,9.71215e-08,0.0,8019,-33.0,-11.538462,reduction,0.0008156,Q1 2018,CONSUMER DISCRETIONARY,13F,12/31/2021,3.02,2.2
Swk holdings corp,SWKH,"",77.0,1000.0,9.71215e-08,0.0,8020,-1448.0,-94.95082,reduction,0.0006011,Q1 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,15.35,18.32
Novabay pharmaceuticals inc,NBY,"",3000.0,1000.0,9.71215e-08,0.0,8021,0.0,0.0,,0.0060219,Q4 2015,HEALTH CARE,13F,12/31/2021,2.78,0.28
American shared hospital services,AMS,"",298.0,1000.0,9.71215e-08,0.0,8022,1.0,0.3367,addition,0.0050784,Q1 2005,HEALTH CARE,13F,12/31/2021,2.4497,2.33
Realnetworks inc,RNWK,"",632.0,1000.0,9.71215e-08,0.0,8023,-3372.0,-84.215784,reduction,0.0013374,Q4 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,4.25,0.52
Flotek industries inc,FTK,"",1002.0,1000.0,9.71215e-08,0.0,8024,-965.0,-49.059481,reduction,0.0012585,Q3 2010,MATERIALS,13F,12/31/2021,1.46,1.33
Rcm technologies inc,RCMT,"",89.0,1000.0,9.71215e-08,0.0,8025,53.0,147.222222,addition,0.0008489,Q2 2021,INDUSTRIALS,13F,12/31/2021,5.9065,13.17
Ultralife corp.,ULBI,"",187.0,1000.0,9.71215e-08,0.0,8026,-4408.0,-95.930359,reduction,0.0011595,Q3 2017,INDUSTRIALS,13F,12/31/2021,7.4,4.8
Irsa inversiones y representaciones adr,IRS,"",154.0,1000.0,9.71215e-08,0.0,8027,0.0,0.0,,0.0002345,Q3 2016,REAL ESTATE,13F,12/31/2021,5.03,4.99
Edenor (empresa distribuidora y comercializadora norte) s.a. adr,EDN,"",100.0,1000.0,9.71215e-08,,8028,100.0,,new,0.0004523,Q4 2021,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,5.3,6.56
Tanzanian royalty exploration corp,TRX,"",2000.0,1000.0,9.71215e-08,0.0,8029,0.0,0.0,,0.0007290,Q2 2021,MATERIALS,13F,12/31/2021,0.51,0.31
Aberdeen australia equity fund inc.,IAF,"",239.0,1000.0,9.71215e-08,0.0,8030,0.0,0.0,,No Data,Q4 2009,FINANCE,13F,12/31/2021,5.14,6.07
Barclays bank plc,DJP,PRN,1820.0,1000.0,9.71215e-08,0.0,8031,0.0,0.0,,No Data,Q1 2018,FINANCE,13F,12/31/2021,,39.67
Mannatech inc,MTEX,"",14.0,1000.0,9.71215e-08,0.0,8032,-25.0,-64.102564,reduction,0.0007191,Q3 2016,CONSUMER STAPLES,13F,12/31/2021,28.94,33.0
Travelzoo,TZOO,"",100.0,1000.0,9.71215e-08,0.0,8033,-11.0,-9.90991,reduction,0.0008158,Q4 2009,COMMUNICATIONS,13F,12/31/2021,8.6,5.94
Biolase inc,BIOL,"",1500.0,1000.0,9.71215e-08,0.0,8034,911.0,154.66893,addition,0.0009719,Q2 2021,HEALTH CARE,13F,12/31/2021,0.4921,0.31
Proshares ultra dow30,DDM,"",10.0,1000.0,9.71215e-08,,8035,10.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,80.0,71.61
China yuchai international ltd.,CYD,"",100.0,1000.0,9.71215e-08,0.0,8036,-200.0,-66.666667,reduction,0.0002447,Q4 2009,INDUSTRIALS,13F,12/31/2021,15.17,10.81
Perma-pipe international holdings inck,PPIH,"",181.0,1000.0,9.71215e-08,0.0,8037,150.0,483.870968,addition,0.0022438,Q1 2021,INDUSTRIALS,13F,12/31/2021,8.2895,9.55
Citizens community bancorp inc,CZWI,"",42.0,1000.0,9.71215e-08,0.0,8038,-150.0,-78.125,reduction,0.0003986,Q3 2014,FINANCE,13F,12/31/2021,13.1,14.0
Cpi aerostructures inc.,CVU,"",326.0,1000.0,9.71215e-08,0.0,8039,21.0,6.885246,addition,0.0026405,Q2 2020,INDUSTRIALS,13F,12/31/2021,3.6375,2.43
Evolving systems inc,EVOL,"",512.0,1000.0,9.71215e-08,0.0,8040,12.0,2.4,addition,0.0041770,Q3 2016,INFORMATION TECHNOLOGY,13F,12/31/2021,1.6541,1.45
Autoscope technologies corporation,AATC,"",130.0,1000.0,9.71215e-08,0.0,8041,7.0,5.691057,addition,0.0024169,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,7.028,6.67
Research frontiers inc.,REFR,"",591.0,1000.0,9.71215e-08,0.0,8042,66.0,12.571429,addition,0.0018673,Q1 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,2.6883,2.0
Cyclacel pharmaceuticals inc,CYCC,"",269.0,1000.0,9.71215e-08,0.0,8043,-1071.0,-79.925373,reduction,0.0026967,Q3 2020,HEALTH CARE,13F,12/31/2021,5.27,2.05
Idera pharmaceuticals inc,IDRA,"",1250.0,1000.0,9.71215e-08,0.0,8044,-80764.0,-98.47587,reduction,0.0023675,Q3 2011,HEALTH CARE,13F,12/31/2021,1.05,0.46
Rf industries ltd,RFIL,"",85.0,1000.0,9.71215e-08,0.0,8045,51.0,150.0,addition,0.0008419,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,7.34,6.85
Silicom ltd,SILC,"",13.0,1000.0,9.71215e-08,,8046,13.0,,new,0.0001884,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,51.6,36.56
Park city group inc,PCYG,"",253.0,1000.0,9.71215e-08,0.0,8047,-3.0,-1.171875,reduction,0.0013242,Q4 2013,INFORMATION TECHNOLOGY,13F,12/31/2021,5.26,5.02
Neptune wellness solutions inc,NEPT,"",1500.0,1000.0,9.71215e-08,0.0,8048,-30358.0,-95.291607,reduction,0.0007934,Q4 2012,HEALTH CARE,13F,12/31/2021,1.03,0.2
Champions oncology inc,CSBR,"",147.0,1000.0,9.71215e-08,,8049,147.0,,new,0.0010871,Q2 2020,HEALTH CARE,13F,12/31/2021,8.36,8.26
Hollysys automation technologies ltd,HOLI,"",86.0,1000.0,9.71215e-08,0.0,8050,-8.0,-8.510638,reduction,0.0001401,Q3 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,16.94,16.01
Envela corp,ELA,"",175.0,1000.0,9.71215e-08,0.0,8051,14.0,8.695652,addition,0.0006500,Q2 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,5.0176,4.97
Taoping inc,TAOP,"",308.0,1000.0,9.71215e-08,0.0,8052,-804.0,-72.302158,reduction,0.0019854,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,2.66,1.33
Contango ore inc,CTGO,"",27.0,1000.0,9.71215e-08,,8053,27.0,,new,0.0004003,Q4 2021,MATERIALS,13F,12/31/2021,25.6,25.78
Cohen & co inc,COHN,"",97.0,1000.0,9.71215e-08,0.0,8054,3.0,3.191489,addition,0.0056457,Q1 2021,REAL ESTATE,13F,12/31/2021,19.3453,15.39
Acelrx pharmaceuticals inc,ACRX,"",1842.0,1000.0,9.71215e-08,0.0,8055,-440114.0,-99.583216,reduction,0.0015438,Q4 2018,HEALTH CARE,13F,12/31/2021,1.48,0.26
Servicesource international inc,SREV,"",1464.0,1000.0,9.71215e-08,0.0,8056,252.0,20.792079,addition,0.0014649,Q2 2011,INFORMATION TECHNOLOGY,13F,12/31/2021,1.437,1.13
Great panther silver ltd,GPL,"",4000.0,1000.0,9.71215e-08,0.0,8057,2326.0,138.948626,addition,0.0008933,Q1 2011,MATERIALS,13F,12/31/2021,0.4083,0.23
Burcon nutrascience corp,BRCN,"",675.0,1000.0,9.71215e-08,0.0,8058,-1000.0,-59.701493,reduction,0.0006209,Q2 2021,HEALTH CARE,13F,12/31/2021,2.79,0.75
Aspen group inc,ASPU,"",458.0,1000.0,9.71215e-08,0.0,8059,-5298.0,-92.043085,reduction,0.0018182,Q3 2019,INDUSTRIALS,13F,12/31/2021,8.39,0.971
Cementos pacasmayo s.a.a. adr,CPAC,"",233.0,1000.0,9.71215e-08,0.0,8060,127.0,119.811321,addition,0.0002748,Q3 2021,MATERIALS,13F,12/31/2021,5.8333,6.39
Lipocine inc,LPCN,"",1167.0,1000.0,9.71215e-08,0.0,8061,-989.0,-45.871985,reduction,0.0013218,Q2 2016,HEALTH CARE,13F,12/31/2021,1.24,1.06
Air industries group,AIRI,"",1217.0,1000.0,9.71215e-08,0.0,8062,-922.0,-43.104254,reduction,0.0037880,Q1 2018,INDUSTRIALS,13F,12/31/2021,1.26,0.83
Corenergy infrastructure trust inc,CORR,"",265.0,1000.0,9.71215e-08,0.0,8063,-6205.0,-95.904173,reduction,0.0017713,Q4 2012,FINANCE,13F,12/31/2021,118.75,2.82
Savara inc,SVRA,"",974.0,1000.0,9.71215e-08,0.0,8064,-21072.0,-95.581965,reduction,0.0008554,Q1 2013,HEALTH CARE,13F,12/31/2021,3.05,1.26
Ekso bionics holdings inc,EKSO,"",554.0,1000.0,9.71215e-08,0.0,8065,39.0,7.572816,addition,0.0043646,Q3 2016,HEALTH CARE,13F,12/31/2021,5.9222,2.7
Audioeye inc,AEYE,"",160.0,1000.0,9.71215e-08,0.0,8066,10.0,6.666667,addition,0.0013989,Q2 2020,REAL ESTATE,13F,12/31/2021,23.3138,5.31
Vislink technologies inc,VISL,"",592.0,1000.0,9.71215e-08,0.0,8067,-614.0,-50.912106,reduction,0.0012919,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,2.85,0.9
Heat biologics inc,HTBX,"",480.0,1000.0,9.71215e-08,0.0,8068,-294.0,-37.984496,reduction,0.0018714,Q1 2018,HEALTH CARE,13F,12/31/2021,6.07,2.8
Wix.com ltd,WIX,PRN,1000.0,1000.0,9.71215e-08,0.0005,8069,-3141000.0,-99.968173,reduction,N/A,Q1 2021,COMMUNICATIONS,13F,12/31/2021,,89.73
Can fite biopharma ltd,CANF,"",499.0,1000.0,9.71215e-08,,8070,499.0,,new,0.0018351,Q4 2021,HEALTH CARE,13F,12/31/2021,1.29,1.12
Pangaea logistics solutions ltd,PANL,"",231.0,1000.0,9.71215e-08,,8071,231.0,,new,0.0005052,Q1 2018,TRANSPORTS,13F,12/31/2021,3.78,5.24
Cypress environmental partners lp,CELP,"",1000.0,1000.0,9.71215e-08,0.0,8072,0.0,0.0,,0.0081046,Q3 2021,INDUSTRIALS,13F,12/31/2021,1.78,1.48
Minerva neurosciences inc,NERV,"",832.0,1000.0,9.71215e-08,0.0,8073,-7389.0,-89.879577,reduction,0.0019475,Q1 2016,HEALTH CARE,13F,12/31/2021,3.92,0.779
Ubs ag london branch,FBGX,PRN,135.0,1000.0,9.71215e-08,0.0,8074,0.0,0.0,,No Data,Q4 2019,FINANCE,13F,12/31/2021,,628.924
Gwg holdings inc,GWGH,"",117.0,1000.0,9.71215e-08,,8075,117.0,,new,0.0003535,Q2 2019,FINANCE,13F,12/31/2021,9.99,1.81
Nemaura medical inc,NMRD,"",138.0,1000.0,9.71215e-08,0.0,8076,17.0,14.049587,addition,0.0005725,Q1 2020,HEALTH CARE,13F,12/31/2021,7.3132,3.98
Invesco optimum yield diversified commodity strategy no k-1 etf,PDBC,PUT,100.0,1000.0,9.71215e-08,,8077,100.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,,19.05
Midwest holdings inc.,MDWT,"",31.0,1000.0,9.71215e-08,,8078,31.0,,new,0.0008294,Q1 2021,FINANCE,13F,12/31/2021,17.56,13.73
Conformis inc,CFMS,"",1635.0,1000.0,9.71215e-08,0.0,8079,-1833.0,-52.854671,reduction,0.0008811,Q3 2015,HEALTH CARE,13F,12/31/2021,1.27,0.64
Aqua metals inc,AQMS,"",571.0,1000.0,9.71215e-08,0.0,8080,-1755.0,-75.451419,reduction,0.0008007,Q3 2020,INDUSTRIALS,13F,12/31/2021,2.85,1.19
Goldman sachs activebeta japan equity et,GSJY,"",25.0,1000.0,9.71215e-08,0.0,8081,0.0,0.0,,No Data,Q1 2016,FINANCE,13F,12/31/2021,34.49,32.259
Opera ltd,OPRA,"",92.0,1000.0,9.71215e-08,0.0,8082,-83.0,-47.428571,reduction,0.0000799,Q1 2019,COMMUNICATIONS,13F,12/31/2021,8.76,5.39
Randolph bancorp inc,RNDB,"",30.0,1000.0,9.71215e-08,0.0,8083,-27.0,-47.368421,reduction,0.0005791,Q1 2021,FINANCE,13F,12/31/2021,20.61,26.43
Amplify energy corp. (midstates petroleum),AMPY,"",481.0,1000.0,9.71215e-08,0.0,8084,-559.0,-53.75,reduction,0.0012637,Q4 2016,ENERGY,13F,12/31/2021,6.59,6.92
Hv bancorp inc,HVBC,"",44.0,1000.0,9.71215e-08,,8085,44.0,,new,0.0020225,Q1 2021,FINANCE,13F,12/31/2021,21.8,22.0
Myomo inc,MYO,"",125.0,1000.0,9.71215e-08,0.0,8086,-425.0,-77.272727,reduction,0.0018182,Q2 2017,HEALTH CARE,13F,12/31/2021,12.05,3.71
Qudian inc adr,QD,"",999.0,1000.0,9.71215e-08,0.0,8087,-3100.0,-75.628202,reduction,0.0005269,Q4 2017,FINANCE,13F,12/31/2021,2.64,1.1
Bank of montreal,FNGU,PRN,1700.0,1000.0,9.71215e-08,0.0,8088,0.0,0.0,,No Data,Q3 2020,FINANCE,13F,12/31/2021,,16.61
Viomi technology co ltd,VIOT,"",500.0,1000.0,9.71215e-08,0.0,8089,-8685.0,-94.556342,reduction,0.0013969,Q2 2019,CONSUMER STAPLES,13F,12/31/2021,5.15,1.74
Phasebio pharmaceuticals inc,PHAS,"",299.0,1000.0,9.71215e-08,0.0,8090,-5197.0,-94.55968,reduction,0.0006141,Q1 2019,HEALTH CARE,13F,12/31/2021,4.07,1.27
Eton pharmaceuticals inc,ETON,"",328.0,1000.0,9.71215e-08,0.0,8091,-30585.0,-98.938958,reduction,0.0013319,Q2 2020,HEALTH CARE,13F,12/31/2021,6.06,3.87
Agex therapeutics inc,AGE,"",1241.0,1000.0,9.71215e-08,0.0,8092,41.0,3.416667,addition,0.0032710,Q4 2018,HEALTH CARE,13F,12/31/2021,0.9933,0.889
Cyclerion therapeutics inc,CYCN,"",467.0,1000.0,9.71215e-08,0.0,8093,-55.0,-10.536398,reduction,0.0010758,Q2 2019,HEALTH CARE,13F,12/31/2021,4.97,1.0
Genfit sa,GNFT,"",129.0,1000.0,9.71215e-08,,8094,129.0,,new,0.0002590,Q4 2021,HEALTH CARE,13F,12/31/2021,5.0,4.04
Tufin software technologies ltd,TUFN,"",69.0,1000.0,9.71215e-08,0.0,8095,0.0,0.0,,0.0001820,Q2 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,9.55,12.9
