Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Viveon health acquisition corp.,VHAQ,"",37.0,0.0,0.0,0.0,7737,-298.0,-88.955224,reduction,0.0001471,Q1 2021,FINANCE,13F,12/31/2021,9.94,10.17
Imara inc.,IMRA,"",32.0,0.0,0.0,0.0,7738,0.0,0.0,,0.0001217,Q3 2020,HEALTH CARE,13F,12/31/2021,10.89,1.04
Scpharmaceuticals inc,SCPH,"",73.0,0.0,0.0,0.0,7739,-6.0,-7.594937,reduction,0.0002667,Q4 2020,HEALTH CARE,13F,12/31/2021,5.91,4.97
Ponce financial group inc,PDLB,"",39.06,0.0,0.0,0.0,7740,-94.86,-70.833333,reduction,0.0001616,Q2 2018,FINANCE,13F,12/31/2021,9.18,10.36
Biofrontera inc,BFRI,"",25.0,0.0,0.0,,7741,25.0,,new,0.0001462,Q4 2021, ,13F,12/31/2021,7.52,4.2
Borqs technologies inc,BRQS,"",135.0,0.0,0.0,,7742,135.0,,new,0.0000922,Q4 2021,FINANCE,13F,12/31/2021,0.372,0.196
Volitionrx ltd,VNRX,"",5.0,0.0,0.0,0.0,7743,-26.0,-83.870968,reduction,0.0000093,Q4 2016,HEALTH CARE,13F,12/31/2021,3.84,2.8
Dss inc com,PRIVATE,"",43.0,0.0,0.0,,7744,43.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Arclight clean transition corp ii,ACTDW,"",32.0,0.0,0.0,,7745,32.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Global x alternative income etf,ALTY,"",20.0,0.0,0.0,0.0,7746,0.0,0.0,,No Data,Q2 2019,FINANCE,13F,12/31/2021,14.81,12.71
Astria therapeutics inc,ATXS,"",65.0,0.0,0.0,0.0,7747,0.0,0.0,,0.0004993,Q3 2017,HEALTH CARE,13F,12/31/2021,48.29,6.41
Soleno therapeutics inc,SLNO,"",282.0,0.0,0.0,0.0,7748,0.0,0.0,,0.0003534,Q3 2017,HEALTH CARE,13F,12/31/2021,1.91,0.218
Cti biopharma corp,CTIC,"",43.0,0.0,0.0,0.0,7749,-3.0,-6.521739,reduction,0.0000445,Q3 2019,HEALTH CARE,13F,12/31/2021,2.0,4.52
Diginex ltd,EQOS,"",1.0,0.0,0.0,0.0,7750,-1685.0,-99.940688,reduction,0.0000026,Q3 2019,FINANCE,13F,12/31/2021,6.55,1.6
Greentree hospitality grp ltd ads,GHG,"",20.0,0.0,0.0,0.0,7751,0.0,0.0,,0.0000293,Q3 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,13.59,5.12
Sunworks inc,SUNW,"",14.0,0.0,0.0,0.0,7752,-506.0,-97.307692,reduction,0.0000478,Q1 2015,INDUSTRIALS,13F,12/31/2021,14.27,2.07
Aim immunotech ord shs,HXB2:FWB2,"",1.0,0.0,0.0,,7753,1.0,,new,N/A,Q2 2021, ,13F,12/31/2021,,
Allied esports ent inc,AESE,"",12.0,0.0,0.0,,7754,12.0,,new,0.0000307,Q4 2021,FINANCE,13F,12/31/2021,1.71,1.71
Bluescape opportunities acquisition corp. redeemable warrants each whole warrant exercisable for one class a ordinary share at an exercise price of $11.50,BOAC.WS,"",16.0,0.0,0.0,,7755,16.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Sonder holdings inc,SONDW,"",117.0,0.0,0.0,,7756,117.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Obseva sa,OBSV,"",2.0,0.0,0.0,0.0,7757,-880.0,-99.773243,reduction,0.0000018,Q4 2017,HEALTH CARE,13F,12/31/2021,2.66,1.36
36kr holdings inc. ads,KRKR,"",25.0,0.0,0.0,,7758,25.0,,new,0.0000720,Q4 2021,COMMUNICATIONS,13F,12/31/2021,1.055,1.0
Wts jaguar heal be+,TMP010C11,"",137.0,0.0,0.0,,7759,137.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Compute health acquisition corp,CPUH.WS,"",250.0,0.0,0.0,0.0,7760,0.0,0.0,,N/A,Q3 2021, ,13F,12/31/2021,,
Surgalign holdings inc,SRGA,"",350.0,0.0,0.0,0.0,7761,0.0,0.0,,0.0001761,Q3 2018,HEALTH CARE,13F,12/31/2021,2.18,0.23
Td holdings inc,GLG,"",154.0,0.0,0.0,,7762,154.0,,new,0.0000744,Q4 2021,FINANCE,13F,12/31/2021,0.42,0.24
Pathfinder acquisition corp,PFDRW,"",1.0,0.0,0.0,,7763,1.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Village bank and,VBFC,"",4.0,0.0,0.0,,7764,4.0,,new,0.0002726,Q4 2021,FINANCE,13F,12/31/2021,57.85,55.44
Vtv therapeutics inc,VTVT,"",181.0,0.0,0.0,0.0,7765,15.0,9.036145,addition,0.0002704,Q3 2019,HEALTH CARE,13F,12/31/2021,2.091,0.79
Hycroft mining holding corporation,HYMC,"",26.0,0.0,0.0,0.0,7766,0.0,0.0,,0.0000430,Q2 2019,FINANCE,13F,12/31/2021,9.45,2.01
Ca bancorp,CALB,"",15.0,0.0,0.0,0.0,7767,0.0,0.0,,0.0001810,Q4 2020,FINANCE,13F,12/31/2021,18.11,22.56
Oconee federal financial corp,OFED,"",14.0,0.0,0.0,0.0,7768,-1.0,-6.666667,reduction,0.0002509,Q4 2020,FINANCE,13F,12/31/2021,24.8,25.5
Gravity co. ltd adr,GRVY,"",2.0,0.0,0.0,,7769,2.0,,new,0.0000288,Q1 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,68.12,53.53
Jianpu technology inc,JT,"",54.0,0.0,0.0,0.0,7770,0.0,0.0,,0.0003301,Q1 2020,FINANCE,13F,12/31/2021,6.72,1.14
Evofem biosciences inc,EVFM,"",500.0,0.0,0.0,0.0,7771,-20.0,-3.846154,reduction,0.0002980,Q3 2015,HEALTH CARE,13F,12/31/2021,2.24,0.226
Cootek cayman inc,CTK,"",78.0,0.0,0.0,0.0,7772,0.0,0.0,,0.0001287,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,4.87,0.21
Tian ruixiang holdings ltd cl a,TIRX,"",20.0,0.0,0.0,0.0,7773,0.0,0.0,,0.0001717,Q2 2021, ,13F,12/31/2021,6.21,1.05
Agex therapeutics inc,AGE,"",45.0,0.0,0.0,0.0,7774,0.0,0.0,,0.0001186,Q4 2018,HEALTH CARE,13F,12/31/2021,0.99,0.889
Citizens holding co,CIZN,"",18.0,0.0,0.0,0.0,7775,-4.0,-18.181818,reduction,0.0003222,Q4 2020,FINANCE,13F,12/31/2021,19.51,18.5
Concert pharmaceuticals inc,CNCE,"",40.0,0.0,0.0,,7776,40.0,,new,0.0001144,Q2 2019,HEALTH CARE,13F,12/31/2021,3.15,3.24
Orchard therapeutics plc,ORTX,"",8.0,0.0,0.0,0.0,7777,-10792.0,-99.925926,reduction,0.0000064,Q3 2020,HEALTH CARE,13F,12/31/2021,4.29,0.69
Assembly biosciences inc,ASMB,"",29.0,0.0,0.0,,7778,29.0,,new,0.0000606,Q1 2017,HEALTH CARE,13F,12/31/2021,2.33,2.07
Avalon globocare corp,AVCO,"",72.0,0.0,0.0,0.0,7779,-75.0,-51.020408,reduction,0.0000837,Q3 2019,HEALTH CARE,13F,12/31/2021,1.12,0.7
Tidewater inc.,TDW.WS.A,"",20.0,0.0,0.0,0.0,7780,0.0,0.0,,N/A,Q4 2017,ENERGY,13F,12/31/2021,,
Metacrine  inc.,MTCR,"",40.0,0.0,0.0,0.0,7781,-2806.0,-98.594519,reduction,0.0001464,Q4 2020,HEALTH CARE,13F,12/31/2021,6.21,0.585
Nabriva therapeutics plc,NTY:SWB2,"",500.0,0.0,0.0,0.0,7782,0.0,0.0,,N/A,Q1 2021, ,13F,12/31/2021,,
Procaps group s.a,PROC,"",39.0,0.0,0.0,,7783,39.0,,new,0.0000346,Q4 2021,FINANCE,13F,12/31/2021,9.75,8.0
Datasea inc,DTSS,"",172.0,0.0,0.0,,7784,172.0,,new,0.0007095,Q4 2021,FINANCE,13F,12/31/2021,1.56,3.177
Lightinthebox holding co. ltd adr,LITB,"",449.0,0.0,0.0,0.0,7785,0.0,0.0,,0.0004006,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,1.38,1.14
Aea-bridges impact corp. warrants each whole warrant exercisable for one class a ordinary share at an exercise price of $11.50,IMPX.WS,"",54.0,0.0,0.0,,7786,54.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Vickers vantage corp i,VCKAW,"",180.0,0.0,0.0,,7787,180.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Immatics n.v.,4A3:FWB,"",8.0,0.0,0.0,0.0,7788,6.0,300.0,addition,N/A,Q3 2021,HEALTH CARE,13F,12/31/2021,,
Envela corp,ELA,"",68.0,0.0,0.0,0.0,7789,-3347.0,-98.008785,reduction,0.0002526,Q3 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,4.82,4.97
Neurobo pharmaceuticals ord shs,NRBO,"",166.0,0.0,0.0,0.0,7790,0.0,0.0,,N/A,Q3 2020, ,13F,12/31/2021,,
Reeds inc,REED,"",900.0,0.0,0.0,0.0,7791,0.0,0.0,,0.0009602,Q3 2012,CONSUMER STAPLES,13F,12/31/2021,2.39,0.28
Citi trends inc,CTRN,CALL,0.0,0.0,,0.0002,"",-10000.0,-100.0,soldall,N/A,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,,32.01
Echo global logistics inc,ECHO,"",0.0,0.0,,0.0,"",-2206.0,-100.0,soldall,N/A,Q4 2010,INFORMATION TECHNOLOGY,13F,12/31/2021,27.16,
Englobal corp,ENG,"",0.0,0.0,,0.0,"",-240.0,-100.0,soldall,0.0000000,Q2 2021,ENERGY,13F,12/31/2021,3.03,1.18
Hercules capital inc,HTGC,PRN,0.0,0.0,,0.0,"",-25000.0,-100.0,soldall,No Data,Q3 2021,FINANCE,13F,12/31/2021,,18.59
Loral space and communications inc,LORL,"",0.0,0.0,,0.0,"",-3046.0,-100.0,soldall,0.0000000,Q3 2010,INFORMATION TECHNOLOGY,13F,12/31/2021,35.74,13.55
Nuveen diversified dividend &income fund,JDD,"",0.0,0.0,,0.0001,"",-41695.0,-100.0,soldall,No Data,Q4 2009,FINANCE,13F,12/31/2021,10.84,
Nuveen select tax free income port iii,NXR,"",0.0,0.0,,0.0,"",-5550.0,-100.0,soldall,No Data,Q1 2011,FINANCE,13F,12/31/2021,17.31,
Stamps.com inc,STMP1,"",0.0,0.0,,0.0002,"",-2000.0,-100.0,soldall,N/A,Q1 2015,INFORMATION TECHNOLOGY,13F,12/31/2021,156.15,
United states oil fund,USO,CALL,0.0,0.0,,0.0,"",-500.0,-100.0,soldall,No Data,Q3 2012,FINANCE,13F,12/31/2021,,79.57
Elmira savings bank,ESBK,"",0.0,0.0,,0.0,"",-3886.0,-100.0,soldall,0.0000000,Q3 2021,FINANCE,13F,12/31/2021,13.34,22.96
Bbq holdings inc,BBQ,"",0.0,0.0,,0.0,"",-500.0,-100.0,soldall,0.0000000,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,15.09,15.28
Intest corp,INTT,"",0.0,0.0,,0.0,"",-260.0,-100.0,soldall,0.0000000,Q3 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,13.02,9.18
Tellurian inc,TELL,CALL,0.0,0.0,,0.0,"",-3700.0,-100.0,soldall,N/A,Q2 2021,ENERGY,13F,12/31/2021,,6.19
Natural gas services group inc,NGS,"",0.0,0.0,,0.0,"",-6628.0,-100.0,soldall,0.0000000,Q3 2010,ENERGY,13F,12/31/2021,20.75,13.54
Nuveen select tax free income port ii,NXQ,"",0.0,0.0,,0.0003,"",-82947.0,-100.0,soldall,No Data,Q4 2009,FINANCE,13F,12/31/2021,14.04,
Nuveen tax-advantaged total return strategy fund,JTA,"",0.0,0.0,,0.0002,"",-55900.0,-100.0,soldall,No Data,Q4 2009,FINANCE,13F,12/31/2021,9.65,
Golar lng ltd,GLNG,PRN,0.0,0.0,,0.0004,"",-1460000.0,-100.0,soldall,N/A,Q4 2019,ENERGY,13F,12/31/2021,,25.99
Grupo simec s.a.b. de cv adr,SIM,"",0.0,0.0,,0.0,"",-742.0,-100.0,soldall,0.0000000,Q3 2021,MATERIALS,13F,12/31/2021,24.04,31.31
Century bancorp  inc. class a (ma),CNBKA,"",0.0,0.0,,0.0001,"",-2307.0,-100.0,soldall,N/A,Q4 2016,FINANCE,13F,12/31/2021,88.36,
Gp strategies corp,GPX1,"",0.0,0.0,,0.0001,"",-22944.0,-100.0,soldall,N/A,Q4 2010,INDUSTRIALS,13F,12/31/2021,15.73,
Neurometrix inc,NURO,"",0.0,0.0,,0.0,"",-300.0,-100.0,soldall,0.0000000,Q3 2021,HEALTH CARE,13F,12/31/2021,10.14,4.01
Ricebran technologies,RIBT,"",0.0,0.0,,0.0,"",-18.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER STAPLES,13F,12/31/2021,0.99,0.51
Community bankers trust corp.,ESXB,"",0.0,0.0,,0.0001,"",-23824.0,-100.0,soldall,N/A,Q4 2020,FINANCE,13F,12/31/2021,7.31,
Spdr s&p bank etf,KBE,CALL,0.0,0.0,,0.0008,"",-57000.0,-100.0,soldall,No Data,Q4 2020,FINANCE,13F,12/31/2021,,49.37
United guardian inc,UG,"",0.0,0.0,,0.0,"",-1000.0,-100.0,soldall,0.0000000,Q4 2009,CONSUMER STAPLES,13F,12/31/2021,14.26,24.69
Energy focus inc,EFOI,"",0.0,0.0,,0.0,"",-400.0,-100.0,soldall,0.0000000,Q3 2021,INDUSTRIALS,13F,12/31/2021,3.1,1.18
Columbia property trust inc,CXP,"",0.0,0.0,,0.0066,"",-1311616.0,-100.0,soldall,N/A,Q4 2013,REAL ESTATE,13F,12/31/2021,20.91,
Misonix inc.,MSON1,"",0.0,0.0,,0.0,"",-1529.0,-100.0,soldall,N/A,Q3 2017,HEALTH CARE,13F,12/31/2021,20.09,
Kazia therapetcs adr,KZIA,"",0.0,0.0,,0.0,"",-54.0,-100.0,soldall,0.0000000,Q3 2021,HEALTH CARE,13F,12/31/2021,11.32,7.63
Nuveen tax-advantaged dividend growth fund,JTD,"",0.0,0.0,,0.0001,"",-17587.0,-100.0,soldall,No Data,Q4 2009,FINANCE,13F,12/31/2021,14.35,
Brookfield asset management inc,BAM,PUT,0.0,0.0,,0.0003,"",-20000.0,-100.0,soldall,N/A,Q1 2018,REAL ESTATE,13F,12/31/2021,,54.63
Zix corp.,ZIXI,"",0.0,0.0,,0.0,"",-5484.0,-100.0,soldall,N/A,Q2 2015,COMMUNICATIONS,13F,12/31/2021,6.83,
Mechel pao american depositary shares adr,MTL,"",0.0,0.0,,0.0,"",-100.0,-100.0,soldall,0.0000000,Q4 2020,MATERIALS,13F,12/31/2021,1.82,2.25
Research frontiers inc.,REFR,"",0.0,0.0,,0.0,"",-22.0,-100.0,soldall,0.0000000,Q3 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,2.43,2.0
Prudential bancorp inc,PBIP,"",0.0,0.0,,0.0,"",-68.0,-100.0,soldall,0.0000000,Q4 2019,FINANCE,13F,12/31/2021,14.0,16.02
Rmr real estate income fund (old),RIF1,"",0.0,0.0,,0.0,"",-9095.0,-100.0,soldall,No Data,Q4 2009,FINANCE,13F,12/31/2021,,
Pimco income opportunity fund,PKO,"",0.0,0.0,,0.0004,"",-67452.0,-100.0,soldall,No Data,Q4 2009,FINANCE,13F,12/31/2021,24.96,
Largo resources ltd,LGO,"",0.0,0.0,,0.0001,"",-37813.0,-100.0,soldall,0.0000000,Q2 2021,MATERIALS,13F,12/31/2021,15.59,12.17
Invesco credit opportunities fund,VTA1,"",0.0,0.0,,0.0028,"",-911199.0,-100.0,soldall,No Data,Q4 2009,FINANCE,13F,12/31/2021,11.05,
Hudbay minerals inc,HBM,CALL,0.0,0.0,,0.0003,"",-176000.0,-100.0,soldall,N/A,Q2 2021,MATERIALS,13F,12/31/2021,,7.56
Hudbay minerals inc,HBM,PUT,0.0,0.0,,0.0002,"",-148000.0,-100.0,soldall,N/A,Q2 2020,MATERIALS,13F,12/31/2021,,7.56
Enovis corp,ENOV,PUT,0.0,0.0,,0.0001,"",-6681.5,-100.0,soldall,N/A,Q3 2021,INDUSTRIALS,13F,12/31/2021,,69.17
Hill-rom holdings,HRC,"",0.0,0.0,,0.0006,"",-14771.0,-100.0,soldall,N/A,Q4 2009,HEALTH CARE,13F,12/31/2021,100.58,
Meridian bancorp inc,EBSB,"",0.0,0.0,,0.0001,"",-10176.0,-100.0,soldall,N/A,Q4 2009,FINANCE,13F,12/31/2021,16.63,
West fraser timber co ltd,WFG,CALL,0.0,0.0,,0.0002,"",-10000.0,-100.0,soldall,N/A,Q1 2021,MATERIALS,13F,12/31/2021,,77.44
Eagle bancorp montana inc,EBMT,"",0.0,0.0,,0.0,"",-6.0,-100.0,soldall,0.0000000,Q2 2020,FINANCE,13F,12/31/2021,22.55,21.55
Chembio diagnostics inc,CEMI,"",0.0,0.0,,0.0,"",-3019.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,13F,12/31/2021,4.43,0.76
Middlefield banc corp,MBCN,"",0.0,0.0,,0.0,"",-9.0,-100.0,soldall,0.0000000,Q4 2020,FINANCE,13F,12/31/2021,23.14,24.5
Btc ishares global clean energy etf,ICLN,PUT,0.0,0.0,,0.0007,"",-120000.0,-100.0,soldall,No Data,Q3 2021,ENERGY,13F,12/31/2021,,20.78
Navios maritime acquisition corp,NNA,"",0.0,0.0,,0.0,"",-75.0,-100.0,soldall,N/A,Q3 2019,TRANSPORTS,13F,12/31/2021,3.65,
Tfi intl inc,TFII,PUT,0.0,0.0,,0.0,"",-1000.0,-100.0,soldall,N/A,Q1 2021,TRANSPORTS,13F,12/31/2021,,81.23
Direxion daily small cap bear 3x shares,TZA,"",0.0,0.0,,0.0002,"",-28720.0,-100.0,soldall,No Data,Q2 2021,FINANCE,13F,12/31/2021,30.3,33.38
Trillium therapeutics inc,TRIL,"",0.0,0.0,,0.0001,"",-15518.0,-100.0,soldall,N/A,Q4 2014,HEALTH CARE,13F,12/31/2021,14.64,
Direxion daily technology bull 3x shares,TECL,"",0.0,0.0,,0.0,"",-300.0,-100.0,soldall,No Data,Q1 2021,FINANCE,13F,12/31/2021,56.64,47.59
Wisdomtree emerging currency strategy fund,CEW,"",0.0,0.0,,0.0,"",-135.0,-100.0,soldall,No Data,Q3 2021,FINANCE,13F,12/31/2021,17.78,17.55
Direxion daily 20+ year treasury bull 3x shares,TMF,"",0.0,0.0,,0.0014,"",-206825.0,-100.0,soldall,No Data,Q1 2021,FINANCE,13F,12/31/2021,26.28,14.88
Direxion real estate bull 3x shares,DRN,"",0.0,0.0,,0.0,"",-450.0,-100.0,soldall,No Data,Q3 2021,FINANCE,13F,12/31/2021,21.45,25.82
Brookfield renewable partners lp,BEP,CALL,0.0,0.0,,0.0004,"",-41500.0,-100.0,soldall,N/A,Q2 2020,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,,37.92
Fortinet inc,FTNT,PUT,0.0,0.0,,0.0,"",-200.0,-100.0,soldall,N/A,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,331.76
Vaneck junior gold miners etf-,GDXJ,CALL,0.0,0.0,,0.0061,"",-600000.0,-100.0,soldall,No Data,Q3 2021,FINANCE,13F,12/31/2021,,51.03
Charter communications inc,CHTR,CALL,0.0,0.0,,0.0086,"",-45000.0,-100.0,soldall,N/A,Q1 2021,COMMUNICATIONS,13F,12/31/2021,,555.32
Celsius holdings  inc.,CELH,PUT,0.0,0.0,,0.0001,"",-6000.0,-100.0,soldall,N/A,Q3 2021,ENERGY,13F,12/31/2021,,53.78
Generac holdlings inc,GNRC,PUT,0.0,0.0,,0.0023,"",-21000.0,-100.0,soldall,N/A,Q3 2021,INDUSTRIALS,13F,12/31/2021,,251.19
Direxion daily semiconductor bear 3x shares,SOXS,"",0.0,0.0,,0.0002,"",-11415.0,-100.0,soldall,No Data,Q4 2019,FINANCE,13F,12/31/2021,70.78,53.25
Direxion daily semiconductor bull 3x shares,SOXL,"",0.0,0.0,,0.0,"",-750.0,-100.0,soldall,No Data,Q3 2021,FINANCE,13F,12/31/2021,40.04,25.61
First eagle alternative cap bdc inc,FCRD,"",0.0,0.0,,0.0,"",-500.0,-100.0,soldall,0.0000000,Q3 2021,FINANCE,13F,12/31/2021,4.41,4.23
Nextera energy inc.,NEE,CALL,0.0,0.0,,0.0008,"",-36700.0,-100.0,soldall,N/A,Q3 2021,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,,82.81
Adamis pharmaceuticals corp,ADMP,"",0.0,0.0,,0.0,"",-20000.0,-100.0,soldall,0.0000000,Q3 2021,HEALTH CARE,13F,12/31/2021,0.97,0.48
Amyris inc.,AMRS,CALL,0.0,0.0,,0.0007,"",-200000.0,-100.0,soldall,N/A,Q3 2021,MATERIALS,13F,12/31/2021,,4.53
Vermillion energy  inc.,VET,PUT,0.0,0.0,,0.0001,"",-50000.0,-100.0,soldall,N/A,Q2 2021,ENERGY,13F,12/31/2021,,21.79
Tal education group american depositary adr,TAL,CALL,0.0,0.0,,0.0,"",-4500.0,-100.0,soldall,N/A,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,,3.02
Tal education group american depositary adr,TAL,PUT,0.0,0.0,,0.0,"",-12100.0,-100.0,soldall,N/A,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,,3.02
B2gold corp,BTG,CALL,0.0,0.0,,0.0006,"",-633500.0,-100.0,soldall,N/A,Q1 2019,MATERIALS,13F,12/31/2021,,4.97
General motors co,GM,CALL,0.0,0.0,,0.0008,"",-60700.0,-100.0,soldall,N/A,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,,40.13
Coresite realty corp,COR,"",0.0,0.0,,0.004,"",-109280.0,-100.0,soldall,N/A,Q4 2010,REAL ESTATE,13F,12/31/2021,110.94,
Qad inc.  class a,QADA,"",0.0,0.0,,0.0,"",-1013.0,-100.0,soldall,N/A,Q3 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,72.45,
Cornerstone ondemand inc,CSOD1,"",0.0,0.0,,0.0013,"",-84765.0,-100.0,soldall,N/A,Q2 2013,INFORMATION TECHNOLOGY,13F,12/31/2021,56.58,
Rlj lodging trust,RLJ,CALL,0.0,0.0,,0.0001,"",-15000.0,-100.0,soldall,N/A,Q3 2021,REAL ESTATE,13F,12/31/2021,,14.12
New mountain finance corp,NMFC,PRN,0.0,0.0,,0.0,"",-28000.0,-100.0,soldall,N/A,Q4 2020,INDUSTRIALS,13F,12/31/2021,,13.55
First trust brazil alphadex fund-,FBZ,"",0.0,0.0,,0.0,"",-255.0,-100.0,soldall,No Data,Q4 2011,FINANCE,13F,12/31/2021,13.3,13.77
Marathon petroleum corp,MPC,CALL,0.0,0.0,,0.0014,"",-88800.0,-100.0,soldall,N/A,Q4 2018,ENERGY,13F,12/31/2021,,87.2
Galectin therapeutics inc,GALT,"",0.0,0.0,,0.0,"",-2500.0,-100.0,soldall,0.0000000,Q2 2012,HEALTH CARE,13F,12/31/2021,2.61,1.74
Vereit inc,VER1,"",0.0,0.0,,0.0013,"",-112016.0,-100.0,soldall,N/A,Q2 2012,REAL ESTATE,13F,12/31/2021,45.31,
Global x msci norway etf-global x msci norway etf,NORW,"",0.0,0.0,,0.0,"",-2188.0,-100.0,soldall,No Data,Q4 2013,FINANCE,13F,12/31/2021,12.91,
Minim inc,MINM,"",0.0,0.0,,0.0,"",-10000.0,-100.0,soldall,0.0000000,Q3 2021,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,1.86,0.69
United states copper index fund,CPER,"",0.0,0.0,,0.0,"",-300.0,-100.0,soldall,No Data,Q3 2021,FINANCE,13F,12/31/2021,25.05,28.59
Aptiv plc,APTV,CALL,0.0,0.0,,0.0011,"",-27300.0,-100.0,soldall,N/A,Q3 2021,INDUSTRIALS,13F,12/31/2021,,107.51
Oi s.a.,OIBZQ,"",0.0,0.0,,0.0,"",-4023.0,-100.0,soldall,N/A,Q1 2012,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,2.43,
Yelp inc.,YELP,CALL,0.0,0.0,,0.0037,"",-380000.0,-100.0,soldall,N/A,Q3 2021,INDUSTRIALS,13F,12/31/2021,,34.38
Aspen group inc,ASPU,"",0.0,0.0,,0.0,"",-210.0,-100.0,soldall,0.0000000,Q3 2020,INDUSTRIALS,13F,12/31/2021,7.52,0.971
First trust united kingdom alphadex fund-,FKU,"",0.0,0.0,,0.0,"",-25.0,-100.0,soldall,No Data,Q2 2012,FINANCE,13F,12/31/2021,42.02,38.67
Vaneck vectors unconventional oil & gas,FRAK1,"",0.0,0.0,,0.0,"",-10.0,-100.0,soldall,No Data,Q3 2013,FINANCE,13F,12/31/2021,126.11,
Vipshop holdings ltd adr,VIPS,CALL,0.0,0.0,,0.0001,"",-49100.0,-100.0,soldall,N/A,Q2 2021,COMMUNICATIONS,13F,12/31/2021,,7.73
Supernus pharmaceuticals inc,SUPN,PRN,0.0,0.0,,0.0,"",-50000.0,-100.0,soldall,N/A,Q3 2021,HEALTH CARE,13F,12/31/2021,,31.1
Retail properties of america inc,RPAI1,"",0.0,0.0,,0.0001,"",-28557.0,-100.0,soldall,N/A,Q4 2012,REAL ESTATE,13F,12/31/2021,12.18,
Western asset mortgage capital corp,WMC,PRN,0.0,0.0,,0.0,"",-50000.0,-100.0,soldall,N/A,Q3 2021,REAL ESTATE,13F,12/31/2021,,1.55
Tile shop hldgs inc,TTSH,"",0.0,0.0,,0.0,"",-475.0,-100.0,soldall,0.0000000,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,7.67,6.26
Fednat holding company,FNHC,"",0.0,0.0,,0.0,"",-134.0,-100.0,soldall,0.0000000,Q3 2012,FINANCE,13F,12/31/2021,16.22,1.11
Workday inc,WDAY,CALL,0.0,0.0,,0.0004,"",-5400.0,-100.0,soldall,N/A,Q3 2021,COMMUNICATIONS,13F,12/31/2021,,224.67
Abbvie inc,ABBV,CALL,0.0,0.0,,0.0003,"",-12000.0,-100.0,soldall,N/A,Q1 2014,HEALTH CARE,13F,12/31/2021,,162.31
Corenergy infrastructure trust inc,CORR,"",0.0,0.0,,0.0,"",-45.0,-100.0,soldall,0.0000000,Q4 2012,FINANCE,13F,12/31/2021,303.93,2.82
Etfmg prime junior silver miners etf,SILJ,PUT,0.0,0.0,,0.001,"",-318300.0,-100.0,soldall,No Data,Q2 2021,FINANCE,13F,12/31/2021,,15.12
Flexshares morningstar developed markets ex-us factor tilt index fund,TLTD,"",0.0,0.0,,0.0001,"",-3595.0,-100.0,soldall,No Data,Q3 2014,FINANCE,13F,12/31/2021,71.78,66.85
Pimco dynamic credit and mortgage income fund,PCI,"",0.0,0.0,,0.0066,"",-1189095.0,-100.0,soldall,No Data,Q1 2013,FINANCE,13F,12/31/2021,16.89,
The exone co,XONE,"",0.0,0.0,,0.0,"",-4918.0,-100.0,soldall,N/A,Q1 2013,COMMUNICATIONS,13F,12/31/2021,16.56,
Vyant bio inc,VYNT,"",0.0,0.0,,0.0,"",-256.0,-100.0,soldall,0.0000000,Q2 2021,HEALTH CARE,13F,12/31/2021,3.71,1.09
Sibanye stillwater ltd,SBSW,CALL,0.0,0.0,,0.0,"",-300.0,-100.0,soldall,N/A,Q3 2021,MATERIALS,13F,12/31/2021,,16.52
Vislink technologies inc,VISL,"",0.0,0.0,,0.0,"",-3200.0,-100.0,soldall,0.0000000,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,1.81,0.9
