Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Repay hldgs corp cl a,RPAY,"",3189000.0,58263000.0,0.00920264,0.0121,427,100000.0,3.237294,addition,3.5254976,Q2 2020,FINANCE,13F,12/31/2021,,14.82
Slm corp,SLM,"",2960000.0,58223000.0,0.00919633,0.0089,428,0.0,0.0,,1.0594398,Q2 2021,FINANCE,13F,12/31/2021,19.38,16.81
Zentalis pharmaceuticals  inc.,ZNTL,"",683000.0,57413000.0,0.00906839,0.0078,429,0.0,0.0,,1.4990305,Q2 2020,HEALTH CARE,13F,12/31/2021,49.02,26.48
Tgpx holdings i llc,COOK,"",4702640.0,57184000.0,0.00903221,0.0154,430,388470.0,9.004513,addition,4.0006154,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,20.2055,7.3
Diversey holdings ltd,DSEY,"",4199000.0,55889000.0,0.00882767,0.0115,431,0.0,0.0,,1.3177898,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,17.08,7.76
Nu skin enterprises inc. class a,NUS,"",1100000.0,55825000.0,0.00881756,0.0076,432,0.0,0.0,,2.2077653,Q3 2020,CONSUMER STAPLES,13F,12/31/2021,50.89,51.27
Legend biotech corp ads,LEGN,"",1193479.0,55628000.0,0.00878644,0.0103,433,0.0,0.0,,0.7752557,Q2 2020,HEALTH CARE,13F,12/31/2021,36.83,40.64
Pacwest bancorp (de),PACW,"",1220000.0,55107000.0,0.00870415,0.0094,434,0.0,0.0,,1.0398936,Q1 2021,FINANCE,13F,12/31/2021,38.15,37.33
Cavco industries  inc.,CVCO,"",170870.0,54277000.0,0.00857305,0.0069,435,0.0,0.0,,1.8646624,Q1 2013,CONSUMER DISCRETIONARY,13F,12/31/2021,70.65,235.94
Alcoa corp,AA,"",910000.0,54218000.0,0.00856374,0.0076,436,0.0,0.0,,0.4935035,Q4 2017,MATERIALS,13F,12/31/2021,48.62,87.77
Alnylam pharmaceuticals inc,ALNY,"",318946.0,54087000.0,0.00854304,0.0103,437,0.0,0.0,,0.2653229,Q1 2012,HEALTH CARE,13F,12/31/2021,93.32,167.34
Janus henderson group plc,JHG,"",1200041.0,50330000.0,0.00794963,0.0085,438,0.0,0.0,,0.7098896,Q2 2017,FINANCE,13F,12/31/2021,30.83,32.72
Macys inc,M,"",1900000.0,49742000.0,0.00785675,0.0073,439,0.0,0.0,,0.6348794,Q1 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,4.91,25.8
Parker-hannifin corp.,PH,"",155809.0,49566000.0,0.00782895,0.0136,440,-130004.0,-45.485685,reduction,0.1212732,Q4 2007,INDUSTRIALS,13F,12/31/2021,207.81,273.87
Alignment healthcare inc,ALHC,"",3500000.0,49210000.0,0.00777272,0.0095,441,0.0,0.0,,1.8692421,Q1 2021,HEALTH CARE,13F,12/31/2021,21.93,10.93
Berkshire hathaway inc class a,BRK.A,"",107.0,48221000.0,0.00761651,0.0079,442,-6.0,-5.309735,reduction,0.0174071,Q4 2007,FINANCE,13F,12/31/2021,218482.19,516435.0
Civitas resources inc,CIVI,"",981556.0,48067000.0,0.00759218,,443,981556.0,,new,1.1555663,Q4 2021,ENERGY,13F,12/31/2021,48.97,64.87
Turing holding corp,TWKS,"",1975506.0,47667000.0,0.007529,0.0108,444,-405926.0,-17.045458,reduction,0.6474263,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,28.71,20.11
Unilever plc adr,UL,"",878711.0,47266000.0,0.00746567,0.008,445,11294.0,1.302027,addition,0.0342895,Q1 2019,CONSUMER STAPLES,13F,12/31/2021,57.1068,44.66
Novartis ag ads,NVS,"",539778.0,47214000.0,0.00745745,0.0075,446,3292.0,0.613623,addition,0.0221727,Q4 2008,HEALTH CARE,13F,12/31/2021,85.5716,92.52
Store capital corp,STOR,"",1370000.0,47128000.0,0.00744387,0.0075,447,0.0,0.0,,0.4985881,Q2 2021,REAL ESTATE,13F,12/31/2021,33.0,29.77
Atlassian corp plc,TEAM,"",120107.0,45796000.0,0.00723348,0.008,448,-281.0,-0.233412,reduction,0.0874728,Q2 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,247.49,265.35
Thredup inc,TDUP,"",3563000.0,45464000.0,0.00718104,0.0099,449,893897.0,33.49054,addition,6.1009825,Q3 2021, ,13F,12/31/2021,19.4496,8.2
Radian group inc.,RDN,"",2132000.0,45049000.0,0.00711549,0.0083,450,0.0,0.0,,1.2146377,Q1 2017,FINANCE,13F,12/31/2021,19.04,22.24
Moelis & co,MC,"",719000.0,44945000.0,0.00709906,0.0076,451,0.0,0.0,,1.1512758,Q1 2016,FINANCE,13F,12/31/2021,29.04,45.15
Cameco corp.,CCJ,"",2018412.0,44008000.0,0.00695107,,452,2018412.0,,new,0.5067704,Q4 2021,ENERGY,13F,12/31/2021,21.81,31.4
American electric power company inc,AEPPZ,"",831914.0,43759000.0,0.00691174,0.0071,453,0.0,0.0,,5.5460933,Q3 2020,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,49.37,57.49
Insight enterprises  inc.,NSIT,"",408210.0,43515000.0,0.0068732,0.0047,454,101150.0,32.941445,addition,1.1697734,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,94.1735,100.67
Ssr mining,SSRM,"",2445000.0,43277000.0,0.0068356,0.0061,455,0.0,0.0,,1.1512383,Q2 2021,MATERIALS,13F,12/31/2021,15.07,24.1
Sailpoint technologies holdings inc,SAIL,"",888928.0,42971000.0,0.00678727,0.009,456,-334063.0,-27.315246,reduction,0.9437434,Q2 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,35.68,64.16
Kronos bio  inc.,KRON,"",3151414.0,42828000.0,0.00676468,0.0113,457,0.0,0.0,,5.5928408,Q1 2021,HEALTH CARE,13F,12/31/2021,27.3,5.89
Global blood therapeutics inc,GBT,"",1457280.0,42655000.0,0.00673736,0.0063,458,-612.0,-0.041978,reduction,2.2481450,Q1 2018,HEALTH CARE,13F,12/31/2021,52.06,35.44
Performance food group co,PFGC,"",928000.0,42586000.0,0.00672646,0.0074,459,0.0,0.0,,0.5994778,Q3 2021,CONSUMER STAPLES,13F,12/31/2021,46.46,50.17
Dish network corp  class a,DISH,PRN,43660000.0,41436000.0,0.00654482,0.0078,460,0.0,0.0,,N/A,Q3 2017,COMMUNICATIONS,13F,12/31/2021,,33.19
Allegheny technologies inc,ATI,"",2589437.0,41250000.0,0.00651544,0.0074,461,0.0,0.0,,2.0317650,Q2 2018,MATERIALS,13F,12/31/2021,24.05,30.33
Nuvasive inc,NUVA,"",766000.0,40200000.0,0.00634959,0.0078,462,0.0,0.0,,1.4796457,Q1 2011,HEALTH CARE,13F,12/31/2021,15.5,59.75
On holding ag,ONON,"",1057833.0,39997000.0,0.00631753,0.0064,463,-192167.0,-15.37336,reduction,0.3820773,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,30.13,24.82
Costar group inc,CSGP,"",500000.0,39515000.0,0.0062414,0.0073,464,0.0,0.0,,0.1265862,Q4 2011,INDUSTRIALS,13F,12/31/2021,6.97,61.82
Nextdoor holdings inc,KIND,"",5000000.0,39450000.0,0.00623113,,465,5000000.0,,new,6.3285432,Q4 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,7.89,5.41
Firstservice corp,FSV,"",200000.0,39306000.0,0.00620838,0.0062,466,0.0,0.0,,0.4526983,Q3 2020,REAL ESTATE,13F,12/31/2021,131.89,135.94
Cazoo group ltd,CZOO,"",6471919.0,39026000.0,0.00616416,,467,6471919.0,,new,5.4602548,Q4 2021,FINANCE,13F,12/31/2021,6.03,2.68
Onewater marine inc.,ONEW,"",633146.0,38603000.0,0.00609735,0.0002,468,598505.0,1727.73592,addition,4.5706936,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,59.8342,31.59
Beazer homes usa inc.,BZH,"",1659813.0,38541000.0,0.00608755,0.0049,469,0.0,0.0,,5.2759962,Q2 2018,CONSUMER DISCRETIONARY,13F,12/31/2021,14.75,14.92
Renewable energy group inc,REGI,"",900000.0,38196000.0,0.00603306,0.0077,470,0.0,0.0,,1.7860544,Q2 2021,HEALTH CARE,13F,12/31/2021,56.94,60.88
South state corp,SSB,"",470765.0,37713000.0,0.00595677,0.006,471,0.0,0.0,,0.6849419,Q2 2020,FINANCE,13F,12/31/2021,47.66,77.77
Yamana gold inc.,AUY,"",8881000.0,37478000.0,0.00591965,0.006,472,0.0,0.0,,0.9252582,Q2 2021,MATERIALS,13F,12/31/2021,4.08,6.21
Victory capital holdings inc,VCTR,"",1016000.0,37114000.0,0.00586216,0.0049,473,204000.0,25.123153,addition,1.4778125,Q2 2020,FINANCE,13F,12/31/2021,20.9054,27.35
Lilium n.v,LILM,"",5212059.0,36120000.0,0.00570516,0.0094,474,0.0,0.0,,2.0069770,Q3 2021,FINANCE,13F,12/31/2021,10.51,3.7
Certara  inc.,CERT,"",1254554.0,35654000.0,0.00563155,0.0022,475,856959.0,215.535658,addition,0.7856701,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,30.0997,21.05
Paylocity holding corp,PCTY,"",150000.0,35424000.0,0.00559522,0.0072,476,0.0,0.0,,0.2721812,Q4 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,90.25,200.35
Assetmark financial holdings inc,AMK,"",1350000.0,35384000.0,0.0055889,0.0057,477,0.0,0.0,,1.8351492,Q3 2019,FINANCE,13F,12/31/2021,26.05,20.93
Dte energy co. 6.25% equity units due 11/1/2022,DTP,"",680000.0,34911000.0,0.00551419,0.0077,478,-222600.0,-24.662087,reduction,0.1425824,Q4 2019,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,51.26,53.74
Umpqua holdings corp.,UMPQ,"",1785500.0,34353000.0,0.00542606,0.0062,479,0.0,0.0,,0.8242291,Q4 2013,FINANCE,13F,12/31/2021,17.85,17.85
Kinsale capital group inc,KNSL,"",144120.0,34285000.0,0.00541532,0.004,480,0.0,0.0,,0.6309960,Q1 2020,FINANCE,13F,12/31/2021,128.4,
Definitive healthcare corp,DH,"",1250000.0,34163000.0,0.00539605,0.011,481,-250000.0,-16.666667,reduction,1.2835458,Q3 2021, ,13F,12/31/2021,42.83,25.0
Redwood trust  inc.,RWT,"",2562000.0,33793000.0,0.00533761,0.0056,482,0.0,0.0,,2.1319966,Q1 2009,REAL ESTATE,13F,12/31/2021,15.22,9.7
Warner music group corp. class a,WMG,"",781975.0,33766000.0,0.00533334,0.0057,483,1345.0,0.172297,addition,0.5701051,Q2 2020,COMMUNICATIONS,13F,12/31/2021,29.7631,35.65
Artisan partners asset management inc,APAM,"",705000.0,33586000.0,0.00530491,0.0059,484,0.0,0.0,,1.0810249,Q1 2017,COMMUNICATIONS,13F,12/31/2021,28.39,37.3
Zillow group inc class c,Z,"",525000.0,33521000.0,0.00529464,0.0421,485,-2276349.0,-81.259029,reduction,0.2869902,Q1 2016,COMMUNICATIONS,13F,12/31/2021,48.73,48.41
Glaukos corp,GKOS,"",750322.0,33344000.0,0.00526669,0.0062,486,0.0,0.0,,1.5946208,Q2 2015,HEALTH CARE,13F,12/31/2021,33.22,60.98
Petroleo brasileiro sa (petrobras) adr,PBR,"",2995170.0,32887000.0,0.0051945,0.0068,487,-849579.0,-22.097125,reduction,0.0804912,Q4 2007,ENERGY,13F,12/31/2021,12.33,14.71
Rattler midstream lp,RTLR,"",2859750.0,32544000.0,0.00514033,0.0057,488,0.0,0.0,,7.4980719,Q2 2019,ENERGY,13F,12/31/2021,9.58,14.5
Visa inc,V,"",148197.0,32116000.0,0.00507272,0.0653,489,-1568148.0,-91.365547,reduction,0.0089360,Q4 2008,FINANCE,13F,12/31/2021,71.9,212.79
Crispr therapeutics ag,CRSP,"",421486.0,31940000.0,0.00504492,,490,421486.0,,new,0.5507680,Q4 2021,HEALTH CARE,13F,12/31/2021,75.78,62.19
Cue health inc,HLTH,"",2375000.0,31849000.0,0.00503055,0.0048,491,0.0,0.0,,1.6226823,Q3 2021,HEALTH CARE,13F,12/31/2021,11.81,6.22
Appfolio inc,APPF,"",262842.0,31820000.0,0.00502597,0.0054,492,0.0,0.0,,1.3679307,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,163.61,112.99
Precision biosciences inc,DTIL,"",4269000.0,31591000.0,0.0049898,0.0084,493,0.0,0.0,,6.9939728,Q1 2019,HEALTH CARE,13F,12/31/2021,14.41,2.67
Cortexyme inc,CRTX,"",2501882.0,31574000.0,0.00498711,0.0546,494,-985113.0,-28.251059,reduction,8.2993518,Q3 2019,HEALTH CARE,13F,12/31/2021,45.52,4.66
Jamf holding corp.,JAMF,"",829599.0,31533000.0,0.00498064,0.0221,495,-2527401.0,-75.287489,reduction,0.6937410,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,35.49,33.85
Seer  inc.,SEER,"",1370000.0,31250000.0,0.00493594,0.0081,496,0.0,0.0,,2.4025631,Q4 2020,HEALTH CARE,13F,12/31/2021,51.36,11.46
Viper energy partners lp,VNOM,"",1455000.0,31006000.0,0.0048974,0.0054,497,0.0,0.0,,1.8904401,Q3 2018,ENERGY,13F,12/31/2021,7.52,31.48
Revolution medicines  inc.,RVMD,"",1228000.0,30909000.0,0.00488208,0.0058,498,0.0,0.0,,1.6552326,Q1 2020,HEALTH CARE,13F,12/31/2021,25.54,24.09
Barrett business services inc,BBSI,"",442000.0,30525000.0,0.00482142,0.008,499,-168765.0,-27.631741,reduction,5.9548485,Q2 2017,INDUSTRIALS,13F,12/31/2021,67.63,73.47
Frontier communications parent inc,FYBR,"",1021177.0,30115000.0,0.00475667,0.0071,500,-478823.0,-31.921533,reduction,0.4177943,Q2 2021,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,26.4,28.87
Adaptimmune therapeutics plc adr,ADAP,"",8002700.0,30010000.0,0.00474008,0.0071,501,0.0,0.0,,5.1232343,Q2 2015,HEALTH CARE,13F,12/31/2021,9.64,1.91
Editas medicine inc,EDIT,"",1100000.0,29205000.0,0.00461293,0.0091,502,-200000.0,-15.384615,reduction,1.6053948,Q1 2016,HEALTH CARE,13F,12/31/2021,26.03,16.67
Incyte corporation,INCY,"",396000.0,29066000.0,0.00459098,0.0046,503,0.0,0.0,,0.1789222,Q3 2010,HEALTH CARE,13F,12/31/2021,20.3,81.74
America movil s.a.b. de c.v. ads,AMX,"",1365894.0,28834000.0,0.00455433,0.004,504,44971.0,3.404513,addition,0.0630944,Q2 2020,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,12.9672,22.29
Tpg pace solutions corp,VCSA,"",3670556.0,28831000.0,0.00455386,,505,3670556.0,,new,1.7088743,Q4 2021,FINANCE,13F,12/31/2021,8.32,7.36
Fresh del monte produce  inc.,FDP,"",1028000.0,28373000.0,0.00448152,0.0057,506,0.0,0.0,,2.1594149,Q4 2017,CONSUMER STAPLES,13F,12/31/2021,36.12,26.58
Arco platform ltd,ARCE,"",1352501.0,28254000.0,0.00446272,0.005,507,0.0,0.0,,4.4804511,Q3 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,38.27,20.14
Dun & bradstreet holdings  inc.,DNB,"",1323842.0,27126000.0,0.00428455,0.031,508,-9475192.0,-87.741107,reduction,0.3070377,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,25.66,17.06
Rubius therapeutics inc,RUBY,"",2751000.0,26630000.0,0.00420621,0.0081,509,100000.0,3.772161,addition,3.0539344,Q3 2018,HEALTH CARE,13F,12/31/2021,18.6034,1.99
Stericycle inc.,SRCL,"",430000.0,25645000.0,0.00405063,0.005,510,0.0,0.0,,0.4678311,Q2 2019,INDUSTRIALS,13F,12/31/2021,47.75,55.38
Agora  inc. ads,API,"",1542000.0,24996000.0,0.00394812,0.0076,511,0.0,0.0,,1.5925531,Q2 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,41.84,7.85
Illinois tool works inc,ITW,"",100000.0,24680000.0,0.00389821,0.0035,512,0.0,0.0,,0.0319563,Q4 2018,INDUSTRIALS,13F,12/31/2021,142.87,196.27
Ci&t inc,CINT,"",1533589.0,24568095.78,0.00388053,0.0038,513,-466411.0,-23.32055,reduction,No Data,,INFORMATION TECHNOLOGY,13G,03/31/2022,,16.74
Wynn resorts ltd,WYNN,"",277245.0,23577000.0,0.00372399,0.004,514,-709.0,-0.255078,reduction,0.2391726,Q1 2018,CONSUMER DISCRETIONARY,13F,12/31/2021,118.54,73.97
Weatherford intl plc,WFRD,"",848296.0,23515000.0,0.0037142,0.0047,515,-560800.0,-39.798566,reduction,1.2033776,Q2 2021,ENERGY,13F,12/31/2021,18.2,38.4
Vail resorts inc,MTN,"",71000.0,23281000.0,0.00367723,0.004,516,0.0,0.0,,0.1750772,Q1 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,161.93,260.48
Truist financial corp,TFC,"",396000.0,23186000.0,0.00366223,0.004,517,-21.0,-0.005303,reduction,0.0297970,Q4 2019,FINANCE,13F,12/31/2021,55.11,52.14
Norwegian cruise line holdings ltd,NCLH,"",1100000.0,22814000.0,0.00360347,0.005,518,0.0,0.0,,0.2637344,Q4 2016,CONSUMER DISCRETIONARY,13F,12/31/2021,48.11,21.64
Affirm holdings inc,AFRM,"",225003.0,22626000.0,0.00357378,0.0046,519,0.0,0.0,,0.1005529,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,70.72,35.19
Draftkings inc cl a,DKNG,"",807000.0,22168000.0,0.00350144,0.0066,520,0.0,0.0,,0.1974664,Q2 2020,FINANCE,13F,12/31/2021,33.26,16.49
Venator materials plc,VNTR,"",8519540.0,21640000.0,0.00341804,0.0041,521,0.0,0.0,,7.9412486,Q1 2019,MATERIALS,13F,12/31/2021,2.63,1.85
Equinix inc,EQIX,"",25411.0,21494000.0,0.00339498,0.1539,522,-1115981.0,-97.773683,reduction,0.0280100,Q2 2015,INFORMATION TECHNOLOGY,13F,12/31/2021,413.31,735.24
Hostess brands inc class a,TWNK,"",1010000.0,20624000.0,0.00325756,0.003,523,0.0,0.0,,0.7289022,Q3 2021,FINANCE,13F,12/31/2021,17.37,22.9
Nevro corp,NVRO,"",253000.0,20511000.0,0.00323971,0.005,524,0.0,0.0,,0.7218443,Q1 2017,HEALTH CARE,13F,12/31/2021,110.54,73.69
Allogene therapeutics inc,ALLO,"",1300000.0,19396000.0,0.0030636,0.0099,525,-946576.0,-42.134163,reduction,0.9106702,Q4 2018,HEALTH CARE,13F,12/31/2021,29.25,8.25
Guidewire software  inc.,GWRE,"",166544.0,18908000.0,0.00298652,0.0034,526,0.0,0.0,,0.1993399,Q2 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,105.07,91.14
Allbirds inc,BIRD,"",1200000.0,18096000.0,0.00285826,,527,1200000.0,,new,1.4901175,Q4 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,15.08,5.3
Cs disco inc,LAW,"",499818.0,17868000.0,0.00282225,0.0027,528,165578.0,49.538655,addition,0.8584073,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,43.9017,33.03
Scotts miracle-gro co. (the),SMG,"",110772.0,17834000.0,0.00281688,0.0028,529,0.0,0.0,,0.1992880,Q1 2021,MATERIALS,13F,12/31/2021,244.97,113.79
Nordstrom inc.,JWN,"",760000.0,17191000.0,0.00271532,0.0034,530,0.0,0.0,,0.4767922,Q1 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,15.34,28.85
Goosehead insurance inc,GSHD,"",130424.0,16966000.0,0.00267978,0.0034,531,0.0,0.0,,0.6587619,Q2 2021,FINANCE,13F,12/31/2021,127.3,65.39
Oshkosh corporation,OSK,"",150000.0,16907000.0,0.00267046,0.0026,532,0.0,0.0,,0.2245102,Q1 2013,INDUSTRIALS,13F,12/31/2021,55.96,97.47
Navient corp,NAVI,"",795000.0,16870000.0,0.00266462,0.0027,533,0.0,0.0,,0.5225694,Q1 2020,FINANCE,13F,12/31/2021,8.5,16.64
Steel dynamics  inc.,STLD,"",270000.0,16759000.0,0.00264708,0.0027,534,0.0,0.0,,0.1424664,Q3 2021,MATERIALS,13F,12/31/2021,58.48,88.32
Altice usa inc,ATUS,"",1023700.0,16563000.0,0.00261613,0.0036,535,0.0,0.0,,0.2251604,Q3 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,28.58,11.76
Origin materials inc,ORGN,"",2500000.0,16125000.0,0.00254694,0.0029,536,0.0,0.0,,1.7692656,Q2 2021,FINANCE,13F,12/31/2021,8.2,6.74
Nmi holdings inc,NMIH,"",735000.0,16060000.0,0.00253668,0.0028,537,0.0,0.0,,0.8562463,Q4 2017,FINANCE,13F,12/31/2021,18.73,19.38
Southwest airlines co.,LUV,"",367365.0,15738000.0,0.00248582,0.0291,538,-2947531.0,-88.917752,reduction,0.0620633,Q3 2020,TRANSPORTS,13F,12/31/2021,37.5,46.76
Autolus therapeutics plc,AUTL,"",2955806.0,15341000.0,0.00242311,0.0033,539,0.0,0.0,,3.2514317,Q2 2018,HEALTH CARE,13F,12/31/2021,15.19,4.04
Organon & co,OGN,"",498198.0,15170000.0,0.0023961,0.0027,540,8670.0,1.771094,addition,0.1964215,Q2 2021,HEALTH CARE,13F,12/31/2021,30.2633,34.9
Genetron holdings ltd ads,GTH,"",2423471.0,14783000.0,0.00233498,0.0058,541,-48720.0,-1.970722,reduction,2.7269316,Q2 2020,HEALTH CARE,13F,12/31/2021,12.07,2.21
Ross stores inc. (de),ROST,"",122500.0,13999000.0,0.00221114,0.0023,542,0.0,0.0,,0.0346702,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,124.0,103.08
Levi strauss & co,LEVI,"",532714.0,13334000.0,0.00210611,0.0022,543,0.0,0.0,,0.5386031,Q4 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,20.09,19.13
Ke holdings inc.,BEKE,"",662174.0,13323000.0,0.00210437,0.0069,544,-1553255.0,-70.1108,reduction,0.0734142,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,61.3,14.04
California resources corp.,CRC,"",305059.0,13029000.0,0.00205793,0.0021,545,0.0,0.0,,0.3902699,Q4 2020,ENERGY,13F,12/31/2021,23.59,44.79
Nomad foods ltd,NOMD,"",500000.0,12695000.0,0.00200518,0.0024,546,0.0,0.0,,0.2900255,Q3 2019,CONSUMER STAPLES,13F,12/31/2021,20.69,20.84
Msci inc,MSCI,"",19747.0,12099000.0,0.00191104,0.0021,547,0.0,0.0,,0.0242986,Q1 2021,FINANCE,13F,12/31/2021,419.28,482.7
Goodyear tire and rubber co.,GT,"",558712.0,11912000.0,0.0018815,0.0017,548,0.0,0.0,,0.1981469,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,17.15,13.26
Scholar rock holding corp,SRRK,"",475000.0,11799000.0,0.00186365,0.0027,549,0.0,0.0,,1.3457061,Q4 2020,HEALTH CARE,13F,12/31/2021,49.43,9.9
Otonomo technologies ltd,OTMO,"",2800000.0,11452000.0,0.00180884,0.0023,550,0.0,0.0,,2.2286936,Q3 2021,FINANCE,13F,12/31/2021,4.78,1.68
Moneygram international inc,MGI,"",1352286.0,10670000.0,0.00168533,0.0019,551,0.0,0.0,,1.4905168,Q3 2019,FINANCE,13F,12/31/2021,3.98,10.62
Lightspeed pos inc.,LSPD,"",259882.0,10529000.0,0.00166306,0.0631,552,-3572543.0,-93.218863,reduction,0.1749918,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,87.7,25.47
Fox factory holding corp,FOXF,"",61853.0,10521000.0,0.00166179,0.0015,553,0.0,0.0,,0.1468063,Q1 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,127.06,91.09
Black knight inc,BKI,"",118000.0,9781000.0,0.00154491,0.0015,554,0.0,0.0,,0.0759904,Q1 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,58.06,67.71
United airlines holdings inc,UAL,"",216128.0,9462000.0,0.00149452,0.0339,555,-3962181.0,-94.827381,reduction,0.0665775,Q4 2020,TRANSPORTS,13F,12/31/2021,49.72,45.13
Cumulus media inc,CMLS,"",779084.0,8765000.0,0.00138443,0.0016,556,0.0,0.0,,4.1772198,Q1 2019,COMMUNICATIONS,13F,12/31/2021,18.2,14.21
Chesapeake energy equity warrants class,CHKEZ,"",235691.0,8464000.0,0.00133689,0.0019,557,-117385.0,-33.246383,reduction,1.9090971,Q1 2021, ,13F,12/31/2021,19.74,67.36
Iheartmedia inc,IHRT,"",401284.0,8443000.0,0.00133357,0.0017,558,0.0,0.0,,0.3336515,Q3 2019,COMMUNICATIONS,13F,12/31/2021,15.0,19.25
Io biotech inc,IOBT,"",1235000.0,8114000.0,0.00128161,,559,1235000.0,,new,4.2859225,Q4 2021,HEALTH CARE,13F,12/31/2021,6.4,7.19
Upstart holdings  inc.,UPST,"",50000.0,7565000.0,0.00119489,0.0027,560,0.0,0.0,,0.0594841,Q4 2020,FINANCE,13F,12/31/2021,40.75,82.61
Btc ishares msci acwi etf,ACWI,"",70402.0,7459000.0,0.00117815,0.0003,561,55286.0,365.744906,addition,No Data,Q4 2020,FINANCE,13F,12/31/2021,103.955,97.11
Cellectis s.a. adr,CLLS,"",875000.0,7105000.0,0.00112224,0.0019,562,0.0,0.0,,1.9237403,Q2 2018,HEALTH CARE,13F,12/31/2021,28.29,4.13
Pg&e corp. equity units due 8/16/2023,PCGU,"",60350.0,6981000.0,0.00110265,0.001,563,0.0,0.0,,0.0229192,Q3 2020,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,98.09,115.61
Euronav nv,EURN,"",750000.0,6668000.0,0.00105321,0.0012,564,0.0,0.0,,0.3408708,Q2 2020,TRANSPORTS,13F,12/31/2021,8.15,12.65
Royal dutch shell plc class b adr,RDS.B,"",151928.0,6586000.0,0.00104026,0.0011,565,3296.0,2.217557,addition,N/A,Q4 2007,ENERGY,13F,12/31/2021,57.6235,
Vistra energy corp,VST,"",282765.0,6439000.0,0.00101704,0.0011,566,-90000.0,-24.143898,reduction,0.0630041,Q2 2017,ENERGY,13F,12/31/2021,16.8,24.03
Cronos group inc,CRON,"",1585000.0,6240000.0,0.000985608,0.0015,567,0.0,0.0,,0.4227200,Q1 2021,FINANCE,13F,12/31/2021,8.61,3.44
Diebold nixdorf,DBD,"",685000.0,6199000.0,0.000979132,0.0012,568,0.0,0.0,,0.8678858,Q1 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,9.69,5.44
Bausch health companies,BHC,"",200000.0,5522000.0,0.0008722,0.0045,569,-751447.0,-78.979386,reduction,0.0556102,Q4 2017,HEALTH CARE,13F,12/31/2021,27.98,22.17
Acutus medical  inc.,AFIB,"",1600000.0,5456000.0,0.000861775,0.0024,570,0.0,0.0,,5.7239043,Q3 2020,HEALTH CARE,13F,12/31/2021,22.99,0.885
Chesapeake energy equity warrants class,CHKEW,"",132233.0,5284000.0,0.000834608,0.0013,571,-83056.0,-38.578841,reduction,1.1900970,Q1 2021, ,13F,12/31/2021,19.65,72.42
Spdr s&p 500 etf trust,SPY,"",10595.0,5045000.0,0.000796858,0.0006,572,1961.0,22.712532,addition,No Data,Q1 2020,FINANCE,13F,12/31/2021,426.8476,437.79
Beyond meat inc,BYND,"",73395.0,4782000.0,0.000755317,0.0013,573,0.0,0.0,,0.2486273,Q2 2019,CONSUMER STAPLES,13F,12/31/2021,154.3,43.01
Scorpio tankers inc,STNG,"",345000.0,4419000.0,0.000697981,0.0011,574,0.0,0.0,,0.5910620,Q2 2020,TRANSPORTS,13F,12/31/2021,12.81,22.7
