Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Globalfoundries inc,GFS,"",115210.0,7485000.0,0.00165729,,424,115210.0,,new,0.0215473,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,64.97,52.1
Sony group corp,SONY,"",56087.0,7063000.0,0.00156385,0.0013,425,5075.0,9.94864,addition,0.0044476,Q3 2017,CONSUMER DISCRETIONARY,13F,12/31/2021,75.2125,89.14
Asml holding nv (adr),ASML,"",7010.0,5610000.0,0.00124214,0.0016,426,-2406.0,-25.552251,reduction,0.0017246,Q2 2016,INFORMATION TECHNOLOGY,13F,12/31/2021,295.57,597.87
Btc ishares msci acwi etf,ACWI,"",45443.0,4815000.0,0.00106611,0.0002,427,36215.0,392.446901,addition,No Data,Q4 2020,FINANCE,13F,12/31/2021,104.0336,97.11
Ares management lp,ARES,"",45670.0,3712000.0,0.000821891,0.0008,428,0.0,0.0,,0.0272472,Q2 2019,FINANCE,13F,12/31/2021,32.19,77.3
Barclays bank plc sponsored adr,BCS,"",338897.0,3511000.0,0.000777387,0.0007,429,27486.0,8.826278,addition,0.0080899,Q3 2017,FINANCE,13F,12/31/2021,7.2166,7.66
Taiwan semiconductor manufacturing co ltd adr,TSM,"",27326.0,3291000.0,0.000728675,0.0002,430,19484.0,248.457026,addition,0.0005269,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,108.2626,98.36
Organon & co,OGN,"",71390.0,2174000.0,0.000481355,0.0016,431,-132129.0,-64.922194,reduction,0.0281465,Q2 2021,HEALTH CARE,13F,12/31/2021,30.26,34.9
Spdr msci acwi ex-us etf,CWI,"",57394.0,1685000.0,0.000373084,0.0001,432,49708.0,646.734322,addition,No Data,Q3 2021,FINANCE,13F,12/31/2021,29.2645,26.98
Ing groep nv ads adr,ING,"",109734.0,1523000.0,0.000337214,,433,109734.0,,new,0.0028108,Q4 2021,FINANCE,13F,12/31/2021,13.92,10.17
Constellation brands  inc.,STZ,"",5949.0,1484000.0,0.000328579,0.0136,434,-269772.0,-97.842384,reduction,0.0036200,Q2 2017,CONSUMER STAPLES,13F,12/31/2021,182.13,251.42
Spdr s&p 500 etf trust,SPY,"",2532.0,1206000.0,0.000267026,0.0001,435,1860.0,276.785714,addition,No Data,Q1 2020,FINANCE,13F,12/31/2021,444.3909,437.79
Schrodinger  inc.,SDGR,"",31250.0,1088000.0,0.000240899,,436,31250.0,,new,0.0505064,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,34.83,29.82
Just eat takeaway.com nv,GRUB,"",76682.0,830000.0,0.000183774,0.0003,437,-761.0,-0.982658,reduction,0.0072130,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,18.26,5.84
Vanguard developed markets index fund-etf shares,VEA,"",12937.0,661000.0,0.000146355,,438,12937.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,51.06,47.01
Vanguard ftse all-world ex-us etf,VEU,"",7353.0,451000.0,9.9858e-05,0.0002,439,-5698.0,-43.65949,reduction,No Data,Q1 2021,FINANCE,13F,12/31/2021,61.38,56.43
Ishares russell 1000 growth etf,IWF,"",807.0,248000.0,5.49108e-05,,440,807.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,305.59,261.88
Schlumberger ltd.,SLB,"",0.0,0.0,0.0,0.0129,441,-1861368.0,-100.0,soldall,0.0000000,Q4 2007,ENERGY,13F,12/31/2021,59.9,43.25
Walt disney co. (the),DIS,"",0.0,0.0,0.0,0.0486,442,-1231575.0,-100.0,soldall,0.0000000,Q1 2019,COMMUNICATIONS,13F,12/31/2021,184.52,130.47
Global payments inc.,GPN,"",0.0,0.0,0.0,0.0162,443,-441803.0,-100.0,soldall,0.0000000,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,211.02,139.95
Bright horizons family solutions  inc.,BFAM,"",0.0,0.0,0.0,0.0091,444,-280650.0,-100.0,soldall,0.0000000,Q1 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,103.9,132.4
Patrick industries  inc.,PATK,"",0.0,0.0,0.0,0.0089,445,-457070.0,-100.0,soldall,0.0000000,Q1 2020,INDUSTRIALS,13F,12/31/2021,37.74,58.61
Cemex s.a. de c.v. series a (sponsored adr) adr,CX,"",0.0,0.0,0.0,0.017,446,-10170980.0,-100.0,soldall,0.0000000,Q1 2021,MATERIALS,13F,12/31/2021,6.97,4.63
Rio tinto plc (nyse) adr,RIO,"",0.0,0.0,0.0,0.0001,447,-5811.0,-100.0,soldall,0.0000000,Q4 2020,MATERIALS,13F,12/31/2021,76.84,81.87
Cae inc,CAE,"",0.0,0.0,0.0,0.0087,448,-1252600.0,-100.0,soldall,0.0000000,Q1 2019,INDUSTRIALS,13F,12/31/2021,17.11,26.63
Sarepta therapeutics inc,SRPT,"",0.0,0.0,0.0,0.0548,449,-2542191.0,-100.0,soldall,0.0000000,Q4 2019,HEALTH CARE,13F,12/31/2021,132.74,81.45
Visa inc,V,"",0.0,0.0,0.0,0.0204,450,-393116.0,-100.0,soldall,0.0000000,Q2 2011,FINANCE,13F,12/31/2021,167.08,212.79
Carlyle group inc,CG,"",0.0,0.0,0.0,0.0151,451,-1366000.0,-100.0,soldall,0.0000000,Q4 2020,FINANCE,13F,12/31/2021,31.44,42.72
Palo alto networks inc,PANW,"",0.0,0.0,0.0,0.0265,452,-237549.0,-100.0,soldall,0.0000000,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,322.06,626.78
Essent group ltd,ESNT,"",0.0,0.0,0.0,0.0055,453,-537000.0,-100.0,soldall,0.0000000,Q4 2015,FINANCE,13F,12/31/2021,25.98,41.69
Coupa software inc,COUP,"",0.0,0.0,0.0,0.0102,454,-200280.0,-100.0,soldall,0.0000000,Q1 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,248.06,99.9
Altice usa inc,ATUS,"",0.0,0.0,0.0,0.0002,455,-40612.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,28.8,11.76
Docusign inc,DOCU,"",0.0,0.0,0.0,0.0445,456,-740410.0,-100.0,soldall,0.0000000,Q2 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,50.72,99.53
Allakos inc,ALLK,"",0.0,0.0,0.0,0.1213,457,-4912458.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,13F,12/31/2021,61.63,5.38
Allogene therapeutics inc,ALLO,"",0.0,0.0,0.0,0.0324,458,-5404294.0,-100.0,soldall,0.0000000,Q4 2018,HEALTH CARE,13F,12/31/2021,29.86,8.25
Cortexyme inc,CRTX,"",0.0,0.0,0.0,0.0495,459,-2315839.0,-100.0,soldall,0.0000000,Q3 2019,HEALTH CARE,13F,12/31/2021,26.24,4.66
Btrs holdings inc,BTRS,"",0.0,0.0,0.0,0.0062,460,-2480000.0,-100.0,soldall,0.0000000,Q1 2021,FINANCE,13F,12/31/2021,14.47,7.13
Ironnet inc,IRNT,"",0.0,0.0,0.0,0.015,461,-3884000.0,-100.0,soldall,0.0000000,Q3 2021,FINANCE,13F,12/31/2021,17.05,3.14
Skillz inc,SKLZ,"",0.0,0.0,0.0,0.0003,462,-156976.0,-100.0,soldall,0.0000000,Q4 2020,FINANCE,13F,12/31/2021,20.0,2.4
Vroom  inc.,VRM,"",0.0,0.0,0.0,0.0114,463,-2221700.0,-100.0,soldall,0.0000000,Q2 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,46.45,2.0
Applied molecular transport inc.,AMTI,"",0.0,0.0,0.0,0.007,464,-1154180.0,-100.0,soldall,0.0000000,Q2 2020,HEALTH CARE,13F,12/31/2021,31.18,5.11
Kronos bio  inc.,KRON,"",0.0,0.0,0.0,0.0044,465,-899243.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,13F,12/31/2021,29.87,5.89
Rocket lab usa inc,RKLB,"",0.0,0.0,0.0,0.0205,466,-5500000.0,-100.0,soldall,0.0000000,Q3 2021,FINANCE,13F,12/31/2021,16.13,
Innovage holding corp,INNV,"",0.0,0.0,0.0,0.0013,467,-864345.0,-100.0,soldall,0.0000000,Q1 2021, ,13F,12/31/2021,25.79,6.55
Doubleverify holdings inc,DV,"",0.0,0.0,0.0,0.008,468,-1000000.0,-100.0,soldall,0.0000000,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,42.34,24.25
Similarweb ltd,SMWB,"",0.0,0.0,0.0,0.0028,469,-571900.0,-100.0,soldall,No Data,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,19.7,13.69
Dutch bros inc,BROS,"",0.0,0.0,0.0,0.0032,470,-319911.0,-100.0,soldall,0.0000000,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,43.32,52.99
