Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Phunware inc,PHUN,"",1177001.0,3096000.0,7.8015e-05,0.0,4187,116646.0,11.000655,addition,1.2155348,Q2 2019,FINANCE,13F,12/31/2021,1.7471,2.2
Pacira biosciences inc note 0.750% 8/0,DEBT-PACI,PRN,2795000.0,3090000.0,7.78638e-05,0.0001,4188,0.0,0.0,,N/A,Q3 2021, ,13F,12/31/2021,,
Cheesecake factory inc note 0.375% 6/1,DEBT-CHEE,PRN,3450000.0,3089000.0,7.78387e-05,0.0002,4189,-2800000.0,-44.8,reduction,N/A,Q2 2021, ,13F,12/31/2021,,
Innodata isogen inc.,INOD,"",520041.0,3079000.0,7.75867e-05,0.0001,4190,-9102.0,-1.72014,reduction,1.9144856,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,2.19,7.16
Guidewire software  inc.,GWRE,PRN,2649000.0,3076000.0,7.75111e-05,0.0001,4191,-325000.0,-10.928043,reduction,N/A,Q1 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,,91.14
Impel neuropharma inc,IMPL,"",355077.0,3064000.0,7.72087e-05,0.0001,4192,86347.0,32.131507,addition,1.5411734,Q2 2021,HEALTH CARE,13F,12/31/2021,8.963,7.33
Huami corp,ZEPP,"",604989.0,3055000.0,7.69819e-05,0.0001,4193,-29992.0,-4.723291,reduction,1.7978060,Q2 2018,CONSUMER DISCRETIONARY,13F,12/31/2021,11.97,2.65
Hurco companies inc.,HURC,"",102830.0,3054000.0,7.69567e-05,0.0001,4194,946.0,0.928507,addition,1.5548031,Q2 2011,INDUSTRIALS,13F,12/31/2021,33.0984,29.91
Biodesix  inc.,BDSX,"",577242.0,3054000.0,7.69567e-05,0.0001,4195,6070.0,1.062727,addition,1.8437611,Q4 2020,HEALTH CARE,13F,12/31/2021,15.0661,1.61
Alpine income property trust  inc.,PINE,"",152080.0,3048000.0,7.68055e-05,0.0001,4196,17512.0,13.013495,addition,1.3030545,Q1 2020,REAL ESTATE,13F,12/31/2021,17.1377,18.67
Quad graphics inc,QUAD,"",760853.0,3042000.0,7.66543e-05,0.0001,4197,-15154.0,-1.952817,reduction,1.7937551,Q2 2011,INDUSTRIALS,13F,12/31/2021,19.09,6.93
Intest corp,INTT,"",238853.0,3039000.0,7.65787e-05,0.0001,4198,2511.0,1.062443,addition,2.1799379,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,6.4664,9.18
Vaalco energy inc,EGY,"",946666.0,3039000.0,7.65787e-05,0.0001,4199,6249.0,0.664492,addition,1.6135703,Q1 2017,ENERGY,13F,12/31/2021,0.9848,7.4
Vonage hldgs corp note 1.750% 6/0,DEBT-VONA,PRN,2275000.0,3038000.0,7.65535e-05,0.0001,4200,50000.0,2.247191,addition,N/A,Q2 2020, ,13F,12/31/2021,,
Viridian therapeutics inc,VRDN,"",153126.0,3028000.0,7.63015e-05,0.0,4201,102285.0,201.186051,addition,0.5909183,Q1 2017,HEALTH CARE,13F,12/31/2021,36.4706,18.97
Firstservice corp,FSV,"",15321.0,3010000.0,7.5848e-05,0.0001,4202,-773.0,-4.803032,reduction,0.0346790,Q1 2021,REAL ESTATE,13F,12/31/2021,148.19,135.94
Atlas air worldwide holdings inc,AAWW,PRN,1850000.0,3006000.0,7.57472e-05,0.0001,4203,-375000.0,-16.853933,reduction,N/A,Q2 2017,TRANSPORTS,13F,12/31/2021,,68.45
Sabre corp,SABR,CALL,350000.0,3006000.0,7.57472e-05,,4204,350000.0,,new,N/A,Q2 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,,10.99
Nerdwallet inc,NRDS,"",193270.0,3005000.0,7.5722e-05,,4205,193270.0,,new,0.5462105,Q4 2021, ,13F,12/31/2021,15.55,9.84
Nacco industries inc.  class a,NC,"",82704.0,3001000.0,7.56212e-05,0.0001,4206,-349.0,-0.420214,reduction,1.4724482,Q3 2010,INDUSTRIALS,13F,12/31/2021,17.36,46.5
Cheniere energy inc,LNG,PRN,3557000.0,2993000.0,7.54196e-05,0.0001,4207,0.0,0.0,,N/A,Q1 2017,ENERGY,13F,12/31/2021,,139.53
Rumbleon inc,RMBL,"",72067.0,2993000.0,7.54196e-05,0.0,4208,46008.0,176.553206,addition,0.4842554,Q2 2018,COMMUNICATIONS,13F,12/31/2021,58.3739,23.16
Nuvasive inc note 1.000% 6/0,DEBT-NUVA,PRN,2986000.0,2986000.0,7.52432e-05,0.0001,4209,-200000.0,-6.277464,reduction,N/A,Q2 2021, ,13F,12/31/2021,,
Sos limited ads,SOS,"",3624652.0,2980000.0,7.5092e-05,0.0002,4210,135653.0,3.888021,addition,1.9874854,Q2 2021,FINANCE,13F,12/31/2021,3.188,0.495
Pan american silver corp,PAAS,"",119301.0,2979000.0,7.50668e-05,0.0011,4211,-1644889.0,-93.237633,reduction,0.0566865,Q4 2016,MATERIALS,13F,12/31/2021,23.14,29.84
Aihuishou international co. ltd,RERE,"",500000.0,2970000.0,7.484e-05,0.0001,4212,0.0,0.0,,0.3770246,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,0.96,2.62
Angion biomedica corp,ANGN,"",1022327.0,2964000.0,7.46888e-05,0.0003,4213,4461.0,0.43827,addition,3.4127070,Q1 2021,HEALTH CARE,13F,12/31/2021,12.02,1.73
Riley exploration permian inc,REPX,"",152538.0,2947000.0,7.42604e-05,0.0001,4214,1036.0,0.683819,addition,0.7816475,Q1 2021,ENERGY,13F,12/31/2021,28.676,25.7
Vanguard russell 2000 index etf,VTWO,"",32755.0,2942000.0,7.41344e-05,0.0,4215,21361.0,187.475864,addition,No Data,Q4 2015,FINANCE,13F,12/31/2021,89.3856,80.27
Chipmos technologies inc,IMOS,"",83425.0,2931000.0,7.38573e-05,0.0001,4216,10171.0,13.884566,addition,0.2294290,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,33.0314,32.61
Yy inc note 0.750% 6/1,DEBT-YY I,PRN,3230000.0,2929000.0,7.38069e-05,0.0001,4217,0.0,0.0,,N/A,Q2 2020, ,13F,12/31/2021,,
Hudson technologies inc.,HDSN,"",659522.0,2928000.0,7.37817e-05,0.0001,4218,-28507.0,-4.143285,reduction,1.4718052,Q4 2016,INDUSTRIALS,13F,12/31/2021,6.68,6.82
Crawford & co class b,CRD.B,"",389507.0,2918000.0,7.35297e-05,0.0001,4219,889.0,0.228759,addition,1.8715535,Q2 2011,FINANCE,13F,12/31/2021,9.9544,7.72
Ishares investment grade bond factor etf,IGEB,"",55319.0,2913000.0,7.34037e-05,0.0001,4220,-14805.0,-21.112601,reduction,No Data,Q1 2021,FINANCE,13F,12/31/2021,53.27,46.78
Novavax  inc,NVAX,PRN,2125000.0,2910000.0,7.33281e-05,0.0001,4221,0.0,0.0,,N/A,Q1 2017,HEALTH CARE,13F,12/31/2021,,58.55
Blend labs inc,BLND,"",395371.0,2902000.0,7.31265e-05,0.0011,4222,-2495258.0,-86.322319,reduction,0.1821793,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,13.48,4.79
Envestnet inc,ENV,PRN,2305000.0,2896000.0,7.29753e-05,0.0001,4223,0.0,0.0,,N/A,Q2 2019,COMMUNICATIONS,13F,12/31/2021,,82.99
Vanguard intermediate-term treasury etf,VGIT,"",43539.0,2894000.0,7.29249e-05,0.0003,4224,-90285.0,-67.465477,reduction,No Data,Q4 2015,FINANCE,13F,12/31/2021,69.4,61.63
Stride inc note 1.125% 9/0,DEBT-STRI,PRN,2960000.0,2880000.0,7.25721e-05,0.0001,4225,0.0,0.0,,N/A,Q3 2021, ,13F,12/31/2021,,
Checkpoint therapeutics inc,CKPT,"",925577.0,2879000.0,7.25469e-05,0.0001,4226,-9598.0,-1.026332,reduction,1.2055999,Q2 2018,HEALTH CARE,13F,12/31/2021,2.87,1.44
Intricon corp,IIN,"",177886.0,2876000.0,7.24713e-05,0.0001,4227,2124.0,1.208452,addition,1.9183551,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,34.874,23.96
Third coast bancshares inc,TCBX,"",110528.0,2872000.0,7.23705e-05,,4228,110528.0,,new,0.8222108,Q4 2021,FINANCE,13F,12/31/2021,25.98,22.27
Timberland bancorp  inc.,TSBK,"",103549.0,2868000.0,7.22697e-05,0.0001,4229,3497.0,3.495183,addition,1.2401084,Q1 2017,FINANCE,13F,12/31/2021,25.6129,25.9
Intercept pharmaceuticals inc,ICPT,PRN,3045000.0,2868000.0,7.22697e-05,0.0001,4230,0.0,0.0,,N/A,Q1 2017,HEALTH CARE,13F,12/31/2021,,16.47
Himax technologies inc adr,HIMX,"",178074.0,2848000.0,7.17658e-05,0.0,4231,66305.0,59.323247,addition,0.1022890,Q1 2015,INFORMATION TECHNOLOGY,13F,12/31/2021,8.4079,9.16
Cinedigm corp,CIDM,"",2454099.0,2847000.0,7.17406e-05,0.0002,4232,38784.0,1.605753,addition,1.4033750,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,1.8785,0.74
Sunpower corp,SPWR,PRN,2450000.0,2834000.0,7.1413e-05,0.0001,4233,0.0,0.0,,N/A,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,,20.4
Computer task group  inc.,CTG,"",283494.0,2826000.0,7.12114e-05,0.0001,4234,1827.0,0.648638,addition,1.8479442,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,5.191,9.89
Hookipa pharma inc,HOOK,"",1212502.0,2825000.0,7.11862e-05,0.0002,4235,158988.0,15.091209,addition,2.3835930,Q2 2019,HEALTH CARE,13F,12/31/2021,9.3766,1.79
Potbelly corp,PBPB,"",502373.0,2803000.0,7.06318e-05,0.0001,4236,3276.0,0.656385,addition,1.7467112,Q2 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,13.0808,6.45
Genasys inc,GNSS,"",699290.0,2783000.0,7.01279e-05,0.0001,4237,5277.0,0.76036,addition,1.9065382,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,3.2456,2.6
Agrify corp,AGFY,"",302530.0,2783000.0,7.01279e-05,0.0001,4238,65642.0,27.710142,addition,1.2200098,Q1 2021, ,13F,12/31/2021,15.9105,3.86
Bandwidth inc note 0.250% 3/0,DEBT-BAND,PRN,2630000.0,2783000.0,7.01279e-05,0.0001,4239,-50000.0,-1.865672,reduction,N/A,Q1 2021, ,13F,12/31/2021,,
Loop industries inc,LOOP,"",226739.0,2782000.0,7.01027e-05,0.0001,4240,3913.0,1.756079,addition,0.4784729,Q1 2018,INDUSTRIALS,13F,12/31/2021,11.4642,7.85
Owlet inc,OWLT,"",1040798.0,2779000.0,7.00271e-05,0.0002,4241,59007.0,6.010139,addition,0.9222970,Q3 2021,FINANCE,13F,12/31/2021,5.4245,4.31
Enel chile s.a. ads adr,ENIC,"",1533639.0,2776000.0,6.99515e-05,0.0001,4242,-49714.0,-3.139793,reduction,0.1108656,Q2 2016,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,4.5,1.45
Assembly biosciences inc,ASMB,"",1187119.0,2766000.0,6.96995e-05,0.0002,4243,-782858.0,-39.739449,reduction,2.4803122,Q1 2017,HEALTH CARE,13F,12/31/2021,21.28,2.07
Cano health inc,CANO.WS,"",1156329.0,2763000.0,6.96239e-05,0.0001,4244,0.0,0.0,,N/A,Q2 2021, ,13F,12/31/2021,,
Smart global hldgs inc note 2.250% 2/1,DEBT-SMAR,PRN,1475000.0,2740000.0,6.90443e-05,0.0001,4245,0.0,0.0,,N/A,Q1 2021, ,13F,12/31/2021,,
Grupo televisa s.a. gdr,TV,"",292200.0,2737000.0,6.89687e-05,0.0001,4246,85130.0,41.111701,addition,0.0519098,Q4 2017,COMMUNICATIONS,13F,12/31/2021,8.633,10.95
Everbridge inc note 0.125%12/1,DEBT-EVER,PRN,2820000.0,2737000.0,6.89687e-05,0.0001,4247,-200000.0,-6.622517,reduction,N/A,Q1 2021, ,13F,12/31/2021,,
Lottery.com inc,LTRY,"",428608.0,2730000.0,6.87923e-05,,4248,428608.0,,new,0.8507422,Q4 2021,FINANCE,13F,12/31/2021,6.37,2.8
Materials select sector spdr,XLB,CALL,30000.0,2718000.0,6.84899e-05,,4249,30000.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,,89.06
Reneo pharmaceuticals inc,RPHM,"",316875.0,2709000.0,6.82632e-05,0.0001,4250,22594.0,7.677696,addition,1.2955592,Q2 2021,HEALTH CARE,13F,12/31/2021,9.2465,2.58
Ssga spdr s&p 600 small cap etf,SLY,"",27225.0,2707000.0,6.82128e-05,0.0001,4251,-1849.0,-6.359634,reduction,No Data,Q4 2015,FINANCE,13F,12/31/2021,59.43,91.23
Arhaus inc,ARHS,"",204143.0,2706000.0,6.81876e-05,,4252,204143.0,,new,0.1490678,Q4 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,13.25,7.71
Stantec inc,STN,"",47992.0,2700000.0,6.80364e-05,0.0001,4253,3573.0,8.043855,addition,0.0430894,Q1 2021,INDUSTRIALS,13F,12/31/2021,44.6251,50.51
Strattec security corp,STRT,"",72744.0,2693000.0,6.786e-05,0.0001,4254,-3175.0,-4.182089,reduction,1.8398512,Q1 2016,CONSUMER DISCRETIONARY,13F,12/31/2021,27.43,34.03
Callaway golf co note 2.750% 5/0,DEBT-CALL,PRN,1563000.0,2693000.0,6.786e-05,0.0001,4255,-7000.0,-0.44586,reduction,N/A,Q2 2021, ,13F,12/31/2021,,
Innovative solutions and support inc,ISSC,"",406122.0,2664000.0,6.71292e-05,0.0001,4256,1986.0,0.491419,addition,2.3513632,Q1 2017,INDUSTRIALS,13F,12/31/2021,3.5946,7.8
Industrias bachoco s.a. de c.v. ads adr,IBA,"",62591.0,2663000.0,6.7104e-05,0.0001,4257,5176.0,9.015066,addition,0.1251820,Q1 2012,CONSUMER STAPLES,13F,12/31/2021,39.5312,45.82
Northeast bancorp  inc. (me),NBN,"",74388.0,2658000.0,6.6978e-05,0.0,4258,27368.0,58.205019,addition,0.8268089,Q3 2017,FINANCE,13F,12/31/2021,28.0311,34.88
2u inc note 2.250% 5/0,DEBT-2U I,PRN,2514000.0,2658000.0,6.6978e-05,0.0001,4259,-125000.0,-4.736643,reduction,N/A,Q2 2021, ,13F,12/31/2021,,
Cellectis s.a. adr,CLLS,"",327284.0,2657000.0,6.69528e-05,0.0001,4260,15028.0,4.812718,addition,0.7195536,Q4 2017,HEALTH CARE,13F,12/31/2021,20.6948,4.13
Cim commercial trust corp,CMCT,"",361191.0,2654000.0,6.68772e-05,0.0001,4261,-11965.0,-3.206434,reduction,1.5455770,Q1 2017,REAL ESTATE,13F,12/31/2021,25.39,7.46
Intevac inc.,IVAC,"",562612.0,2650000.0,6.67764e-05,0.0001,4262,2308.0,0.411919,addition,2.2640488,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,7.857,5.15
Pra group inc,PRAA,PRN,2275000.0,2649000.0,6.67512e-05,0.0001,4263,-275000.0,-10.784314,reduction,N/A,Q1 2017,FINANCE,13F,12/31/2021,,44.72
Enerplus corp,ERF,"",250134.0,2647000.0,6.67008e-05,0.0,4264,55818.0,28.725375,addition,0.1033532,Q3 2016,ENERGY,13F,12/31/2021,6.6492,13.46
Transact technologies inc,TACT,"",242698.0,2646000.0,6.66756e-05,0.0001,4265,1175.0,0.486496,addition,2.4540370,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,8.2031,8.48
Larimar therapeutics inc,LRMR,"",244897.0,2643000.0,6.66e-05,0.0001,4266,3030.0,1.252755,addition,1.3827825,Q1 2015,HEALTH CARE,13F,12/31/2021,37.9004,3.53
Gladstone capital corp,GLAD,"",227598.0,2638000.0,6.64741e-05,0.0001,4267,9184.0,4.204859,addition,0.6634665,Q1 2017,FINANCE,13F,12/31/2021,9.5939,12.21
Synalloy corp.,SYNL,"",159675.0,2623000.0,6.60961e-05,0.0,4268,13546.0,9.269892,addition,1.7036823,Q1 2017,MATERIALS,13F,12/31/2021,16.7503,16.15
Viavi solutions inc,VIAV,PRN,1850000.0,2620000.0,6.60205e-05,0.0001,4269,-175000.0,-8.641975,reduction,N/A,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,,14.69
Parsons corp del note 0.250% 8/1,DEBT-PARS,PRN,2640000.0,2618000.0,6.59701e-05,0.0001,4270,-225000.0,-7.853403,reduction,N/A,Q3 2021, ,13F,12/31/2021,,
Superior industries international inc.,SUP,"",580239.0,2599000.0,6.54913e-05,0.0001,4271,-37688.0,-6.099102,reduction,2.1607742,Q4 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,21.29,3.68
Acropolis infrastructure acquisition corp,ACRO,"",267889.0,2596000.0,6.54157e-05,,4272,267889.0,,new,0.7764899,Q4 2021,FINANCE,13F,12/31/2021,9.72,9.75
Annovis bio  inc.,ANVS,"",147599.0,2595000.0,6.53905e-05,0.0001,4273,44269.0,42.84235,addition,1.8079421,Q2 2021,HEALTH CARE,13F,12/31/2021,64.3308,13.19
Destination xl group inc.,DXLG,"",456289.0,2592000.0,6.53149e-05,0.0,4274,454479.0,25109.337017,addition,0.7096125,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,5.6817,5.29
Camber energy inc,CEI,"",3043859.0,2587000.0,6.51889e-05,0.0001,4275,2510635.0,470.840585,addition,1.2175436,Q1 2017,ENERGY,13F,12/31/2021,10993864.75,
Alteryx inc note 0.500% 8/0,DEBT-ALTE,PRN,2750000.0,2582000.0,6.50629e-05,0.0001,4276,100000.0,3.773585,addition,N/A,Q3 2020, ,13F,12/31/2021,,
Investar holding corp,ISTR,"",140097.0,2579000.0,6.49873e-05,0.0001,4277,25716.0,22.482755,addition,1.3588178,Q1 2017,FINANCE,13F,12/31/2021,21.1043,18.72
Townsquare media inc,TSQ,"",193209.0,2575000.0,6.48865e-05,0.0001,4278,33891.0,21.272549,addition,1.5118030,Q1 2016,COMMUNICATIONS,13F,12/31/2021,10.1141,11.91
Sachem capital,SACH,"",440710.0,2574000.0,6.48613e-05,0.0001,4279,7672.0,1.771669,addition,1.4968133,Q2 2017,REAL ESTATE,13F,12/31/2021,5.0244,4.88
Compx international  inc. class a,CIX,"",113659.0,2555000.0,6.43826e-05,0.0001,4280,-149.0,-0.130922,reduction,0.9180369,Q1 2017,INDUSTRIALS,13F,12/31/2021,15.41,22.66
Spdr s&p china etf,GXC,"",24592.0,2539000.0,6.39794e-05,0.0001,4281,0.0,0.0,,No Data,Q4 2019,FINANCE,13F,12/31/2021,102.65,87.24
Tilray inc,TLRY,PRN,2600000.0,2538000.0,6.39542e-05,0.0001,4282,0.0,0.0,,N/A,Q4 2019,HEALTH CARE,13F,12/31/2021,,
Riskified ltd,RSKD,"",322172.0,2533000.0,6.38282e-05,0.0002,4283,22172.0,7.390667,addition,No Data,Q3 2021,FINANCE,13F,12/31/2021,21.7811,5.91
Mplx l.p.,MPLX,"",85461.0,2528000.0,6.37022e-05,0.0001,4284,-51.0,-0.059641,reduction,0.0083796,Q1 2017,ENERGY,13F,12/31/2021,34.86,34.43
Bridgebio pharma inc note 2.500% 3/1,DEBT-BRID,PRN,3445000.0,2522000.0,6.3551e-05,0.0001,4285,0.0,0.0,,N/A,Q1 2021, ,13F,12/31/2021,,
Saga communications inc,SGA,"",104172.0,2519000.0,6.34754e-05,0.0001,4286,226.0,0.217421,addition,2.0475292,Q1 2016,COMMUNICATIONS,13F,12/31/2021,46.9704,22.78
Dimensional u.s. core equity 2 etf,DFAC,"",86266.0,2499000.0,6.29714e-05,0.0001,4287,-545.0,-0.627801,reduction,No Data,Q2 2021,FINANCE,13F,12/31/2021,5.38,26.88
Bgsf inc,BGSF,"",173194.0,2486000.0,6.26439e-05,0.0001,4288,2200.0,1.286595,addition,1.6612999,Q1 2017,CONSUMER DISCRETIONARY,13F,12/31/2021,18.9508,11.95
Iqiyi inc,IQ,PRN,2500000.0,2486000.0,6.26439e-05,0.0001,4289,-2550000.0,-50.49505,reduction,N/A,Q4 2019,COMMUNICATIONS,13F,12/31/2021,,4.12
Aveo pharmaceuticals inc,AVEO,"",527826.0,2475000.0,6.23667e-05,0.0001,4290,-4779.0,-0.897288,reduction,1.5310528,Q4 2015,HEALTH CARE,13F,12/31/2021,22.41,5.79
Climate real impact solutions ii acquisition corp.,CLIM,"",252856.0,2468000.0,6.21903e-05,,4291,252856.0,,new,1.0470228,Q4 2021,FINANCE,13F,12/31/2021,9.76,9.822
Greenidge generation holdings inc,GREE,"",153606.0,2465000.0,6.21147e-05,0.0,4292,135906.0,767.830508,addition,N/A,Q3 2021, ,13F,12/31/2021,,
Nrx pharmaceuticals  inc,NRXP,"",515448.0,2464000.0,6.20895e-05,,4293,515448.0,,new,0.8764581,Q4 2021,FINANCE,13F,12/31/2021,4.78,2.42
Tessco technologies inc,TESS,"",390103.0,2461000.0,6.20139e-05,0.0001,4294,10161.0,2.674356,addition,4.3424070,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,15.5723,6.25
Celestica inc,CLS,"",220620.0,2455000.0,6.18627e-05,0.0001,4295,-9097.0,-3.96009,reduction,0.2086024,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,8.62,11.12
Apollo commercial real estate finance,ARI,PRN,2441000.0,2450000.0,6.17367e-05,0.0001,4296,-200000.0,-7.572889,reduction,N/A,Q1 2017,REAL ESTATE,13F,12/31/2021,,13.97
Autolus therapeutics plc,AUTL,"",471733.0,2448000.0,6.16863e-05,0.0,4297,321761.0,214.547382,addition,0.5189135,Q2 2018,HEALTH CARE,13F,12/31/2021,7.5807,4.04
Pctel inc,PCTI,"",431328.0,2445000.0,6.16107e-05,0.0001,4298,2409.0,0.561645,addition,2.3545583,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,6.6545,4.36
Advanced emissions solutions inc,ADES,"",367673.0,2434000.0,6.13335e-05,0.0001,4299,4177.0,1.149119,addition,1.9514516,Q3 2016,MATERIALS,13F,12/31/2021,8.1425,6.17
Blue apron holdings inc,APRN,"",358535.0,2413000.0,6.08044e-05,0.0,4300,137014.0,61.851472,addition,1.1312251,Q2 2017,CONSUMER DISCRETIONARY,13F,12/31/2021,54.842,4.15
Zynerba pharmaceuticals inc,ZYNE,"",835648.0,2407000.0,6.06532e-05,0.0001,4301,-5505.0,-0.654459,reduction,1.9686839,Q1 2017,HEALTH CARE,13F,12/31/2021,8.58,1.71
Talkspace inc,TALK,"",1221978.0,2407000.0,6.06532e-05,0.0001,4302,17164.0,1.424618,addition,0.7936266,Q3 2021,FINANCE,13F,12/31/2021,3.6264,1.74
Makemytrip ltd,MMYT,"",86736.0,2404000.0,6.05776e-05,0.0001,4303,-12971.0,-13.009117,reduction,0.1333065,Q3 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,28.8,26.39
Silverbow resources inc,SBOW,"",110288.0,2401000.0,6.0502e-05,0.0,4304,72899.0,194.974458,addition,0.6631402,Q2 2017,ENERGY,13F,12/31/2021,22.187,38.4
Blackline inc note 0.125% 8/0,DEBT-BLAC,PRN,1588000.0,2392000.0,6.02752e-05,0.0001,4305,0.0,0.0,,N/A,Q3 2020, ,13F,12/31/2021,,
Guess inc note 2.000% 4/1,DEBT-GUES,PRN,2050000.0,2390000.0,6.02248e-05,0.0001,4306,125000.0,6.493506,addition,N/A,Q2 2020, ,13F,12/31/2021,,
Q2 hldgs inc note 0.750% 6/0,DEBT-Q2 H,PRN,2130000.0,2388000.0,6.01744e-05,0.0001,4307,0.0,0.0,,N/A,Q2 2020, ,13F,12/31/2021,,
Inmune bio inc,INMB,"",233265.0,2379000.0,5.99476e-05,0.0001,4308,86836.0,59.302461,addition,1.3058487,Q1 2019,HEALTH CARE,13F,12/31/2021,10.9407,8.31
Gx acquisition corp ii,GXII,"",244932.0,2374000.0,5.98216e-05,0.0001,4309,0.0,0.0,,0.8164400,Q2 2021,FINANCE,13F,12/31/2021,9.65,9.77
Portage biotech inc,PRTG,"",221005.0,2371000.0,5.9746e-05,0.0001,4310,7882.0,3.698334,addition,1.6560372,Q2 2021,ENERGY,13F,12/31/2021,20.4891,6.39
Spirit airls inc note 1.000% 5/1,DEBT-SPIR,PRN,2750000.0,2371000.0,5.9746e-05,0.0001,4311,-300000.0,-9.836066,reduction,N/A,Q2 2021, ,13F,12/31/2021,,
Ellington residential mortgage reit,EARN,"",227355.0,2362000.0,5.95192e-05,0.0002,4312,-280850.0,-55.263132,reduction,1.7342203,Q1 2017,REAL ESTATE,13F,12/31/2021,11.4,9.37
Cui glbl inc,OEG,"",1077403.0,2359000.0,5.94436e-05,0.0001,4313,354029.0,48.94135,addition,1.6164550,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,4.4124,1.58
Renesola ltd adr,SOL,"",394724.0,2353000.0,5.92924e-05,0.0001,4314,52541.0,15.354649,addition,0.5659255,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,8.5347,5.45
Greensky inc,GSKY,"",206909.0,2351000.0,5.9242e-05,0.0013,4315,-3950470.0,-95.02309,reduction,0.1577777,Q2 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,8.17,
Freyr battery,FREY,"",210095.0,2349000.0,5.91916e-05,0.0,4316,208727.0,15257.821637,addition,0.1797935,Q3 2021,FINANCE,13F,12/31/2021,11.1715,11.01
Beyond air inc,XAIR,"",247932.0,2341000.0,5.89901e-05,0.0,4317,149393.0,151.607993,addition,0.8311108,Q2 2019,HEALTH CARE,13F,12/31/2021,9.1499,6.61
Graham corp.,GHM,"",184446.0,2294000.0,5.78057e-05,0.0001,4318,1292.0,0.705417,addition,1.7338343,Q4 2015,INDUSTRIALS,13F,12/31/2021,22.2905,7.4
Scynexis inc,SCYX,"",375246.0,2289000.0,5.76797e-05,0.0,4319,50783.0,15.651399,addition,1.5667812,Q1 2017,HEALTH CARE,13F,12/31/2021,25.9268,3.35
Tff pharmaceuticals  inc.,TFFP,"",257499.0,2284000.0,5.75537e-05,0.0001,4320,-1771.0,-0.683072,reduction,1.0149031,Q4 2019,HEALTH CARE,13F,12/31/2021,15.58,6.07
Ramaco resources inc,METC,"",167620.0,2280000.0,5.74529e-05,0.0,4321,121814.0,265.934594,addition,0.3800100,Q1 2017,ENERGY,13F,12/31/2021,11.7308,19.43
Adams resources & energy inc,AE,"",81907.0,2278000.0,5.74025e-05,0.0001,4322,1307.0,1.621588,addition,1.8752178,Q1 2016,ENERGY,13F,12/31/2021,30.9688,37.4
Btc ishares msci all country asia ex japan etf,AAXJ,"",27545.0,2278000.0,5.74025e-05,0.0001,4323,2721.0,10.961167,addition,No Data,Q2 2017,FINANCE,13F,12/31/2021,72.7596,73.29
Orion group holdings inc,ORN,"",601076.0,2266000.0,5.71002e-05,0.0001,4324,-41085.0,-6.397928,reduction,1.9408185,Q4 2009,INDUSTRIALS,13F,12/31/2021,7.31,2.56
Ligand pharmaceuticals  inc.,LGND,PRN,2275000.0,2265000.0,5.7075e-05,0.0001,4325,-150000.0,-6.185567,reduction,N/A,Q2 2019,HEALTH CARE,13F,12/31/2021,,105.26
Conformis inc,CFMS,"",2963987.0,2257000.0,5.68734e-05,0.0001,4326,-38562.0,-1.284309,reduction,1.5973276,Q1 2016,HEALTH CARE,13F,12/31/2021,2.24,0.64
Landos biopharma inc,LABP,"",470428.0,2257000.0,5.68734e-05,0.0001,4327,236812.0,101.368057,addition,1.1686232,Q1 2021,HEALTH CARE,13F,12/31/2021,7.3227,1.25
Liberty latin america ltd note 2.000% 7/1,DEBT-LIBE,PRN,2296000.0,2256000.0,5.68482e-05,0.0001,4328,0.0,0.0,,N/A,Q3 2020, ,13F,12/31/2021,,
