Summary data collected by the Greenhouse Gas Reporting Program for 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 08/07/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),GHG Quantity Associated with Coal-based liquid fuel production,GHG Quantity Associated with Petroleum Products Produced,GHG Quantity Associated with Petroleum Products Imported,GHG Quantity Associated with Petroleum Products Exported,GHG Quantity Associated with Natural Gas Supply,GHG Quantity Associated with Natural Gas Liquids Supply,GHG Quantity Associated with CO2 Supply ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010458,110035821082,ExxonMobil Chemical Company,Spring,TX,77389,22777 Springwoods Village Parkway,HARRIS COUNTY,29.78436,-95.62611,325110,"MM-IMP,MM-EXP",,,confidential,496196.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007000,110000428421,ExxonMobil Fuels & Lubricants Company Billings Refinery,Billings,MT,59103,700 ExxonMobil Road,YELLOWSTONE COUNTY,45.813904,-108.433295,324110,"C,MM-REF,P,Y",,7394593.6009746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007959,110041990913,Exxonmobil Beaumont Refinery,BEAUMONT,TX,77701,1795 BURT ST,Jefferson,30.0639,-94.0703,324110,"C,D,MM-REF,X,Y",,43897673.0242796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003952,110070081882,FAYETTE GAS BOARD,FAYETTE,AL,35555,315 2ND AVE SE,FAYETTE COUNTY,33.682451,-87.829048,221210,NN-LDC,,,,,25270.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005483,110000852649,FCA Chrysler Technology Center,Auburn Hills,MI,48326,800 Chrysler Drive,OAKLAND COUNTY,42.65529,-83.23238,336112,"C,QQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013648,110070716073,FCI USA INC,Glen Rock,NJ,07452,11 Harristown Rd. Suite 108,BERGEN COUNTY,40.94853,-74.14547,424690,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006032,110020516529,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,Current,NV,89301,,NYE COUNTY,38.6226,-115.6198,324110,"C,MM-REF,Y",,189895.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005388,110043785730,FORT MORGAN CITY OF,FORT MORGAN,CO,80701,710 E Railraod Ave,MORGAN COUNTY,40.248494,-103.79179,221210,NN-LDC,,,,,35163.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006942,110024579204,FRONT RANGE ENERGY,WINDSOR,CO,80550,31375 GREAT WESTERN DRIVE,WELD COUNTY,40.45746,-104.856211,325193,"C,PP",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012137,110070069485,FSD Group LLC,Miami,FL,33122,8290 NW 25th Street,MIAMI-DADE COUNTY,25.79689,-80.3308,221330,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005285,110032602949,Fayetteville Public Utilities,Fayetteville,TN,37334,408 College Street West,LINCOLN COUNTY,35.15283,-86.57571,221210,"NN-LDC,W-LDC",,,,,44226.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011748,110000555961,Ferndale Terminal,Ferndale,WA,98248,4100 Unick Rd,WHATCOM COUNTY,48.834837,-122.70746,424710,"MM-IMP,MM-EXP",,,confidential,2988204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012116,110069532937,First Continental International (NJ) Inc.,Glen Rock,NJ,07452,11 Harristown Rd.,BERGEN COUNTY,40.94853,-74.14547,424690,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004574,110043810873,Fitzgerald Utilities,Fitzgerald,GA,31750,122 North Main Street,BEN HILL COUNTY,31.715226,-83.25452,221210,NN-LDC,,,,,44667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006863,110028005968,"Flint Hills Resources Camilla, LLC",Pelham,GA,31779,4433 Lewis B Collins Rd,MITCHELL COUNTY,31.169408,-84.162558,325193,"C,II,PP",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010503,110000504918,Flint Hills Resources Corpus Christi - East Refinery and West Refinery,Corpus Christi,TX,78409,2825 Suntide Road,NUECES COUNTY,27.832011,-97.525582,324110,MM-REF,,40890822.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010504,110000424611,Flint Hills Resources Pine Bend Refinery,Rosemount,MN,55068,13775 Clark Rd,DAKOTA COUNTY,44.7684,-93.0406,324110,MM-REF,,45870976.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010502,110054619999,"Flint Hills Resources, LP",Wichita,KS,67220,4111 East 37th Street North,SEDGWICK COUNTY,37.75228,-97.28994,324110,MM-EXP,,,,1532069.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013629,,"Flintlock Blending, LLC",Houston,TX,77019,"2929 Allen Pkwy, Suite 4100",,29.760988,-95.39743,424720,MM-IMP,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004229,110070081889,Florida City Gas,Rockledge,FL,32955,4180 South US Highway 1,BREVARD COUNTY,27.952165,-80.536618,221210,"NN-LDC,W-LDC",,,,,699984.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013747,110070789274,"FluoroFusion Specialty Chemicals, Inc.",Clayton,NC,27520,3950 Powhatan Road,JOHNSTON COUNTY,35.614327,-78.414885,325120,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012974,,Ford Motor Company,Dearborn,MI,48126,1 American Rd.,,42.3382755,-83.1756188,336111,"OO,QQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004602,110017026519,Fort Hill Natural Gas Authority,Easley,SC,29640,311 South Pendleton St.,PICKENS COUNTY,34.82669,-82.60246,221210,NN-LDC,,,,,279288.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001977,110043804719,Fort Lupton Compressor Station,Brighton,CO,80601,,WELD COUNTY,40.1434,-104.7515,211130,"C,NN-FRAC,W-PROC",,,,,,207738.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002870,110043804728,Fort Valley Utility Commission,Fort Valley,GA,31030,500 Anthoine Street,PEACH COUNTY,32.56248,-83.89099,221210,NN-LDC,,,,,29584.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011801,,Fountain Inn Natural Gas System,Fountain Inn,SC,29644,100 S. Weston St,,34.6937436398831,-82.1985702509251,221210,"NN-LDC,W-LDC",,,,,49767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007093,110056339886,"Fox River Valley Ethanol, LLC",OSHKOSH,WI,54904,4995 STATE RD 91,WINNEBAGO COUNTY,43.980233,-88.651815,325193,"C,PP",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008933,110056961480,Fractionator IV,Mont Belvieu,TX,77580,10207 FM 1942,CHAMBERS COUNTY,29.857573,-94.912893,211130,NN-FRAC,,,,,,7763771.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013387,110070082087,Fractionator IX,Mont Belvieu,TX,77580,10207 FM 1942,CHAMBERS COUNTY,29.85778,-94.9072,211130,NN-FRAC,,,,,,8154184.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000854,110056961480,Fractionator V,Mont Belvieu,TX,77580,10207 FM 1942,CHAMBERS COUNTY,29.857573,-94.912893,211130,NN-FRAC,,,,,,7973325.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010487,110070082087,Fractionator VI,Mont Belvieu,TX,77580,10207 FM 1942,CHAMBERS COUNTY,29.85778,-94.9072,211130,NN-FRAC,,,,,,8726678.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010851,110056961480,Fractionator VII,Mont Belvieu,TX,77580,10207 FM 1942,CHAMBERS COUNTY,29.857573,-94.912893,211130,NN-FRAC,,,,,,8546167.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010939,110056961480,Fractionator VIII,Mont Belvieu,TX,77580,10207 FM 1942,CHAMBERS COUNTY,29.857573,-94.912893,211130,NN-FRAC,,,,,,8551038.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013911,110070082087,"Fractionator X (Mont Belvieu, TX)",Mont Belvieu,TX,77521,10207 FM 1942,CHAMBERS COUNTY,29.85778,-94.9072,211130,NN-FRAC,,,,,,10684764.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013920,110056961480,"Fractionator XI (Mont Belvieu, TX)",Mont Belvieu,TX,77521,10207 FM 1942 Rd.,CHAMBERS COUNTY,29.857573,-94.912893,211130,NN-FRAC,,,,,,4257374.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009618,110038157348,Freepoint Commodities LLC,Stamford,CT,06902,58 Commerce Rd,FAIRFIELD COUNTY,41.04683,-73.56401,523210,"MM-IMP,MM-EXP",,,confidential,4861646.314012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004207,110043784410,Fremont Department of Utilities Gas Distribution,Fremont,NE,68025,3000 E 1st Street,DODGE COUNTY,41.429553,-96.463877,221210,NN-LDC,,,,,149824.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010260,110055520057,Friedrich Air Conditioning Co.,San Antonio,TX,78216,"10001 Reunion Place, Ste 500",BEXAR COUNTY,29.53187,-98.48514,333415,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007530,,Frontier Natural Gas,Elkin,NC,28621,110 PGW Drive,,36.3301314,-80.7990185,221210,"NN-LDC,W-TRANS",,,,,217691.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009613,110055038347,G & W Electric Company,Bolingbrook,IL,60440,305 West Crossroads Parkway,WILL COUNTY,41.67386,-88.074253,335313,"C,QQ,SS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003355,110011031052,GALLUP REFINERY,Jamestown,NM,87347,92 Giant Crossing,MCKINLEY COUNTY,35.490278,-108.425,324110,"C,MM-REF,Y",,1128092.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000039,110032937080,GE's Grid Solutions,Charleroi,PA,15022,One Power Lane,WASHINGTON COUNTY,40.124713,-79.930463,335313,"C,QQ,SS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005856,110043735152,GEISMAR FRACTIONATION PLANT,GEISMAR,LA,70734,10334 HWY 75 N,ASCENSION PARISH,30.218917,-91.03775,211130,"C,NN-FRAC,W-PROC",,,,,,538728.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005787,110043971529,GIBSON COUNTY UTILITY DISTRICT,TRENTON,TN,38382,1300 NORTH HIGHWAY 45W BYPASS,GIBSON COUNTY,36.005812,-88.942364,221210,NN-LDC,,,,,45924.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000803,110000717378,GOLDEN GATE SET PETROLEUM PARTNERS OF NEVADA,FRUITA,CO,81521,1629 21ST RD,MESA COUNTY,39.233685,-108.643567,211130,NN-FRAC,,,,,,67700.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006531,110015714761,GOODWAY REFINING LLC,ATMORE,AL,36502,4745 ROSS ROAD,ESCAMBIA COUNTY,31.1761,-87.438268,324110,"C,MM-REF,Y",,508630.4127476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011719,110064007649,GP Condensate Splitter,Galena Park,TX,77547,407 Clinton Drive,HARRIS COUNTY,29.732598,-95.220457,324110,"C,MM-REF,Y",,13981783.8165718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004114,110017404548,GRAIN PROCESSING CORP,MUSCATINE,IA,52761,1600 OREGON STREET,MUSCATINE COUNTY,41.3981,-91.0611,311221,"C,II,PP",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004640,110041204265,GRAIN PROCESSING CORP,WASHINGTON,IN,47501,1443 S 300 W,DAVIESS COUNTY,38.6335,-87.2262,311221,"C,II,PP",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006310,110020030946,GREELEY GAS PLANT,GREELEY,CO,80634,3009 WEST 49TH STREET,WELD COUNTY,40.364235,-104.730316,211130,"C,NN-FRAC,W-PROC",,,,,,367131.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007998,110000347161,"GSK, INC.",ZEBULON,NC,27597,1011 NORTH ARENDELL AVENUE,WAKE COUNTY,35.832054,-78.319739,325412,"C,OO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002290,110028179110,GULF PLAINS GAS PLANT,BISHOP,TX,78343,7226 COUNTY ROAD 16,NUECES COUNTY,27.6871,-97.9021,211130,"C,NN-FRAC,W-PROC",,,,,,462342.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005168,110012854786,Gallatin Public Utilities,Gallatin,TN,37066,239 Hancock Street,SUMNER COUNTY,36.377118,-86.45687,221210,NN-LDC,,,,,110619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005585,110059763536,Galveston Bay Refinery,TEXAS CITY,TX,77592,2401 5TH AVE S IN TEXAS CITY,GALVESTON COUNTY,29.3775,-94.9328,324110,"C,D,MM-REF,Y",,66235710.7242515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003043,110041135580,Garyville Refinery,Garyville,LA,70051,155 Sugarcane Road,ST. JOHN THE BAPTIST PARISH,30.06132,-90.59353,324110,"C,MM-REF,Y",,84389430.092707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010355,110040102787,General Motors LLC,Detroit,MI,48265,300 Renaissance Center,WAYNE COUNTY,42.33014,-83.04022,336111,"OO,QQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010416,110054088955,George E. Warren Corporation,Vero Beach,FL,32963,3001 Ocean Drive,INDIAN RIVER COUNTY,27.64988,-80.35553,424720,MM-IMP,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010433,,Glencore Ltd.,New York,NY,10017,330 Madison Ave.,,41.0529585,-73.5387991,424720,"MM-IMP,MM-EXP",,,confidential,9186308.020902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010430,,Global Companies LLC,Waltham,MA,02454,"800 South St, PO Box 9161",,42.3546,-71.2627,424710,MM-IMP,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006567,110043971583,Gluckstadt CO2 Dehydration Facility,Canton,MS,39046,Twelve Oaks Drive,MADISON COUNTY,32.63832,-90.02616,211120,PP,,,,,,,2128857.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013976,,"Goodman Manufacturing Company, L.P.",Waller,TX,77484,19001 Kermier Road,,30.051118528379,-95.8629537948609,333415,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010675,,GrafTech International Ltd,Brooklyn Heights,OH,44131,982 Keynote Circle,,41.3884635,-81.6582994,335991,"MM-EXP,MM-IMP",,,confidential,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001871,110056958635,Granger Gas Plant,GRANGER,WY,82934,,SWEETWATER COUNTY,41.5394,-109.9557,211130,"C,NN-FRAC,W-PROC",,,,,,350750.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006636,110043971146,Great Plains Natural Gas Co. - ND,Bismarck,ND,58501,400 North Fourth Street,BURLEIGH COUNTY,46.80891,-100.7861,221210,NN-LDC,,,,,110861.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000350,110043971146,Great Plains Natural Gas Company - MN,Bismarck,ND,58501,400 North Fourth Street,BURLEIGH COUNTY,46.80891,-100.7861,221210,NN-LDC,,,,,402268.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002440,110022360899,Great Plains Synfuels Plant,BEULAH,ND,58523,420 COUNTY 26,MERCER COUNTY,47.360814,-101.838222,221210,"C,G,LL,PP",287106,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000292,110043973340,Greater Dickson Gas Authority,Dickson,TN,37055,605 East Walnut Street,DICKSON COUNTY,36.069824,-87.383781,221210,NN-LDC,,,,,247371.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003572,110018814979,Greenville Utilities Commission,Greenville,NC,27834,801 Mumford Road,PITT COUNTY,35.62941,-77.36343,221210,NN-LDC,,,,,172987.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004986,110043785874,Greenwood CPW,Greenwood,SC,29649,121 W. Court Avenue,GREENWOOD COUNTY,34.188432,-82.160724,221210,NN-LDC,,,,,184506.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011345,110000481817,Greka Refining Company,Santa Maria,CA,93458,1660 Sinton Road,SANTA BARBARA COUNTY,34.929609,-120.511998,324110,"C,MM-REF,Y",,20223.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011254,110058239810,Grey Forest Utilities,Helotes,TX,78023,P.O. Box 258,BEXAR COUNTY,29.617212,-98.726093,221210,NN-LDC,,,,,63054.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004924,110043784535,Grizzly Elk Basin Gas Plant,POWELL,WY,82435,37 Country Road 1NG,PARK COUNTY,44.866702,-108.814934,211130,"C,NN-FRAC,UU,W-PROC",,,,,,43623.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004744,110042061292,Gulf Coast Fractionators,Mont Belvieu,TX,77580,9500 FM 1942,CHAMBERS COUNTY,29.854291,-94.917719,211130,"C,NN-FRAC,W-PROC",,,,,,5876994.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012879,,Gunvor USA LLC,Houston,TX,77002,"600 Travis Street, Suite 6500",,29.752554,-95.3704009,424720,"MM-IMP,MM-EXP",,,confidential,2582992.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013885,110070931037,HARP USA INC,FORT LAUDERDALE,FL,33301,101 NE THIRD AVENUE,BROWARD COUNTY,26.12354,-80.14055,423730,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006789,110043970432,"HENDERSON, KY 783",HENDERSON,KY,42420,222 FIRST STREET,HENDERSON COUNTY,37.83896,-87.57536,221210,NN-LDC,,,,,158054.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002484,110001442332,HIBBING PUBLIC UTILITIES COMMISSION,HIBBING,MN,55746,1832 6TH AVENUE EAST,ST. LOUIS COUNTY,47.429087,-92.935269,221112,"C,NN-LDC",,,,,69497.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004291,110000446134,HOLLYFRONTIER EL DORADO REFINING LLC,EL DORADO,KS,67042,1401 SOUTH DOUGLAS ROAD,BUTLER COUNTY,37.794007,-96.87414,324110,"C,MM-REF,P,Y",,19405437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002028,110000494983,HOLLYFRONTIER TULSA REFINING LLC - EAST,TULSA,OK,74107,902 WEST 25TH STREET,TULSA COUNTY,36.1184,-96.0011,324110,"C,MM-REF,Y",,5136733.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002026,110000454981,HOLLYFRONTIER TULSA REFINING LLC - WEST,TULSA,OK,74107,1700 SOUTH UNION STREET,TULSA COUNTY,36.1396,-96.0149,324110,"C,MM-REF,Y",,12174105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005769,110055108431,HOLLYFRONTIER WOODS CROSS REFINING LLC,WEST BOUNTIFUL,UT,84087,1070 WEST 500 SOUTH,DAVIS COUNTY,40.88425,-111.9106,324110,"C,MM-REF,Y",,4614481.8111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003368,110008413458,HOLYOKE GAS & ELECTRIC,HOLYOKE,MA,01040,81 Mueller Road,HAMPDEN COUNTY,42.189081,-72.682672,221122,NN-LDC,,,,,115076.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003222,110059723312,HONEYWELL INC,Charlotte,NC,28202,300 South Tyron Street,MORRIS COUNTY,40.7876,-74.441265,325120,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000625,110003266849,HONEYWELL INTERNATIONAL INC - BATON ROUGE PLANT,BATON ROUGE,LA,70805,2966 LUPINE AVENUE,EAST BATON ROUGE PARISH,30.474444,-91.183056,325120,"C,L,OO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006070,110033659878,HONEYWELL INTERNATIONAL INC - GEISMAR COMPLEX,GEISMAR,LA,70734,5525 HWY 3115,ASCENSION PARISH,30.2219,-91.0515,325120,"C,L,O,OO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004130,110058113704,HOUSTON REFINING,HOUSTON,TX,77017,12000 LAWNDALE AVENUE,HARRIS COUNTY,29.7125,-95.235833,324110,"C,MM-REF,Y",,36382880.032346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006043,110006847582,"HPC Holdings, INC",NORTH AUGUSTA,SC,29841,1100 DITTMAN COURT,AIKEN COUNTY,33.479464,-81.926303,325180,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010393,110055644860,HTP Energy,Onalaska,WI,54650,920 10th Avenue North,LA CROSSE COUNTY,43.89749,-91.22511,424710,"MM-IMP,MM-EXP",,,confidential,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002695,110005926338,HUDSON TECHNOLOGIES CO,CHAMPAIGN,IL,61821,3402 N MATTIS AVE,CHAMPAIGN COUNTY,40.15646,-88.27708,325120,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005879,110000367102,HUNT REFINING COMPANY,TUSCALOOSA,AL,35401,1855 FAIRLAWN RD.,TUSCALOOSA COUNTY,33.2003,-87.607,324110,"C,MM-REF,P,Y",,11366638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002798,110000590842,HUNT SOUTHLAND REFINING COMPANY,Heidelberg,MS,39439,177 Haney Road,JONES COUNTY,31.8167,-89.0089,324110,"C,MM-REF,Y",,1222323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007393,110017378372,"HYUNDAI MOTOR MANUFACTURING ALABAMA, LLC",MONTGOMERY,AL,36105,700 HYUNDAI BOULEVARD,MONTGOMERY COUNTY,32.27766,-86.32957,336111,"C,QQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009577,110042071003,"Haier US Appliance Solutions, Inc.",Louisville,KY,40225,4000 Buechel Bank Road,JEFFERSON COUNTY,38.17804,-85.65013,335220,"C,QQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011286,110058380005,Hardeman-Fayette Utility District,Moscow,TN,38057,15175 Hwy 57,FAYETTE COUNTY,35.059018,-89.38012,221210,NN-LDC,,,,,24979.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013515,110070716056,Harmon Creek Gas Plant,Bulger,PA,15019,121 Point Pleasant Road,WASHINGTON COUNTY,40.40344,-80.35383,211130,"C,NN-FRAC,W-PROC",,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011270,110055951260,Harrison Hub Fractionation Plant,Scio,OH,43988,37905 Crimm Rd,HARRISON COUNTY,40.405983,-81.113211,211130,"C,NN-FRAC,W-PROC",,,,,,6289323.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013186,,Hartree Channelview Facility,Channelview,TX,77530,16518 De Zavalla Road,,29.762116,-95.09969,324110,"C,MM-REF,Y",,858051.9392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010388,110007139925,"Hartree Partners, LP",New York,NY,10036,1185 Avenue of the Americas,NEW YORK COUNTY,40.757532,-73.982143,523130,MM-IMP,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007657,110020489924,Hatters Pond Gas Plant,Creola,AL,36525,1340 Radcliff Road,MOBILE COUNTY,30.892209,-88.067121,211130,"C,NN-FRAC,W-PROC",,,,,,61785.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010451,110043729445,Hawaii Fueling Facilities Corporation,Honolulu,HI,96819,3201 Aolele St.,HONOLULU COUNTY,21.33324,-157.91331,424710,MM-IMP,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
